Date; Title
15-11-2022; 行政长官于行政会议前会见传媒开场发言及答问内容
15-11-2022; 行政长官赴泰国出席亚太区经济合作组织会议
14-11-2022; 行政长官会见传媒谈话全文
11-11-2022; 香港法律周2022圆满结束
09-11-2022; 「大湾区青年就业计划」嘉许礼暨分享会今日举行
08-11-2022; 行政长官于行政会议前会见传媒开场发言及答问内容
07-11-2022; 香港法律周2022汇聚国际知名专家和本地翘楚
07-11-2022; 行政长官主持第三日二○二二年度勋衔颁授典礼
06-11-2022; 行政长官主持第二日二○二二年度勋衔颁授典礼
05-11-2022; 行政长官主持首日二○二二年度勋衔颁授典礼
04-11-2022; 行政长官颁授卓越教学奖
01-11-2022; 行政长官于行政会议前会见传媒开场发言及答问内容
28-10-2022; 公务员事务局举办「中国共产党第二十次全国代表大会」精神座谈会
28-10-2022; 「金庸展」于上海揭幕
28-10-2022; 再度委任《截取通讯及监察条例》下的小组法官
25-10-2022; 行政长官于行政会议前会见传媒开场发言及答问内容
20-10-2022; 《行政长官2022年施政报告》答问会答问内容（三）
20-10-2022; 《行政长官2022年施政报告》答问会答问内容（二）
20-10-2022; 《行政长官2022年施政报告》答问会答问内容（一）
20-10-2022; 《行政长官2022年施政报告》答问会开场发言
19-10-2022; 《行政长官2022年施政报告》记者会答问内容
19-10-2022; 《行政长官2022年施政报告》记者会开场发言
19-10-2022; 行政长官提出构建健康活力、关爱宜居的香港
19-10-2022; 《施政报告》提出四大策略发挥香港创科潜能
19-10-2022; 土地房屋属《施政报告》重中之重项目
19-10-2022; 《施政报告》：招商引才　强化竞争力
19-10-2022; 行政长官：属于香港市民的《施政报告》
18-10-2022; 行政长官于行政会议前会见传媒开场发言及答问内容
17-10-2022; 《行政长官2022年施政报告》及有关刊物星期三公开派发
17-10-2022; 行政长官将向立法会发表《施政报告》
13-10-2022; 行政长官办公室再次呼吁市民提防伪冒行政长官访谈的诈骗广告
11-10-2022; 行政长官于行政会议前会见传媒开场发言及答问内容
09-10-2022; 行政长官办公室一名职员2019冠状病毒病快速抗原测试呈阳性
06-10-2022; 行政长官与主要官员呼吁市民及早接种季节性流感疫苗和新冠疫苗
02-10-2022; 行政长官欢迎和感谢国家在港选拔载荷专家
29-09-2022; 中华人民共和国成立七十三周年庆祝活动
28-09-2022; 第一届香港特别行政区政府高级公务员公共管理硕士课程开学典礼
27-09-2022; 行政长官于行政会议前会见传媒开场发言及答问内容
24-09-2022; 行政长官为「同心．展新」步操大汇演主礼
23-09-2022; 行政长官「应对疫情指导及协调组」记者会答问内容
23-09-2022; 行政长官「应对疫情指导及协调组」记者会开场发言
20-09-2022; 行政长官于行政会议前会见传媒开场发言及答问内容
19-09-2022; 委任政治助理
19-09-2022; 行政长官委任候选人资格审查委员会成员
17-09-2022; 「一齐企硬　唔take嘢」：全新禁毒宣传和禁毒大使
16-09-2022; 行政长官办公室呼吁市民提防伪冒行政长官访谈的诈骗广告
15-09-2022; 逾1 500名教师于敬师日庆典获嘉许
13-09-2022; 行政长官于行政会议前会见传媒开场发言及答问内容
09-09-2022; 警队博物馆活化后正式重启
09-09-2022; 「金庸展」于武汉揭幕展示金庸武侠世界的魅力
09-09-2022; 行政长官哀悼英女皇伊利沙伯二世逝世
08-09-2022; 行政长官会见传媒谈话全文
06-09-2022; 行政长官于行政会议前会见传媒开场发言及答问内容
03-09-2022; 第六届香港特别行政区政府举行首次维护国家安全委员会会议
03-09-2022; 中国人民抗日战争胜利纪念日仪式
02-09-2022; 特区政府感谢国家支持进一步扩展内地与香港金融市场互联互通
02-09-2022; 再度委任《截取通讯及监察条例》下的小组法官
01-09-2022; 回应有关检疫安排的传媒查询
01-09-2022; 特区政府积极推展内地与香港的教育交流合作
01-09-2022; 行政长官与广东省、广州市和深圳市领导会面
01-09-2022; 2022世界人工智能大会－香港分会场圆满举行
01-09-2022; 行政长官会见传媒谈话全文
31-08-2022; 第七届「一带一路高峰论坛」今日开幕
31-08-2022; 行政长官会见传媒谈话全文
29-08-2022; 行政长官与新加坡副总理兼经济政策统筹部长会面
29-08-2022; 行政长官哀悼郑海泉博士逝世
29-08-2022; 行政长官与国家开发银行行长会面
27-08-2022; 行政长官出席二○二二年《施政报告》地区谘询会后会见传媒谈话全文
27-08-2022; 行政长官出席《施政报告》地区谘询会听取市民意见
24-08-2022; 委任副局长及政治助理
20-08-2022; 行政长官出席二○二二年《施政报告》地区谘询会
17-08-2022; 行政长官视察医管局新冠肺炎治疗设施
16-08-2022; 行政长官到访香港体育学院
14-08-2022; 行政长官哀悼李少光逝世
11-08-2022; 行政长官、政治委任官员及行政会议成员的利益申报
10-08-2022; 行政长官欢迎及支持《台湾问题与新时代中国统一事业》白皮书
08-08-2022; 行政长官「应对疫情指导及协调组」记者会答问内容
08-08-2022; 行政长官「应对疫情指导及协调组」记者会开场发言
08-08-2022; 任命香港特别行政区维护国家安全委员会秘书长
07-08-2022; 行政长官参与「全民运动日2022」鼓励市民勤做运动
02-08-2022; 行政长官坚决反对并强烈谴责美国众议长佩洛西窜访台湾
30-07-2022; 行政长官到访深水埗区后会见传媒开场发言及答问内容
30-07-2022; 行政长官就《施政报告》到访深水埗听取居民意见
29-07-2022; 行政长官会见传媒谈话全文
29-07-2022; 行政长官就香港体育馆严重事故发表声明
28-07-2022; 政府强化抗疫指挥架构
27-07-2022; 行政长官承诺向世界说好香港故事
25-07-2022; 《施政报告》展开谘询
22-07-2022; 行政长官召开首次抗疫专家顾问团会议
22-07-2022; 委任副局长及政治助理
21-07-2022; 公务员事务局举办第四场「国家主席重要讲话精神」座谈会
20-07-2022; 公务员事务局举办第三场「国家主席重要讲话精神」座谈会
18-07-2022; 行政长官会见传媒谈话全文
13-07-2022; 行政长官出席立法会前厅交流会后会见传媒谈话全文
13-07-2022; 行政长官委任抗疫专家顾问团成员
12-07-2022; 行政长官于行政会议前会见传媒开场发言及答问内容
11-07-2022; 公务员事务局举办第二场「国家主席重要讲话精神」座谈会
09-07-2022; 行政长官勉励警员无负国家主席期望
09-07-2022; 行政长官哀悼安倍晋三逝世
07-07-2022; 公务员事务局举办「国家主席重要讲话精神」座谈会
06-07-2022; 庆祝香港特区成立25周年新书《我们的油尖旺故事》出版
06-07-2022; 民政事务总署举办的「同乡文化名胜展」开幕
06-07-2022; 行政长官答问会答问内容
06-07-2022; 行政长官答问会开场发言
05-07-2022; 行政长官与行政会议非官守议员于行政会议前会见传媒开场发言及答问内容
04-07-2022; 特区政府欢迎建立互换通
01-07-2022; 委任副局长及政治助理
01-07-2022; 行政长官与中宣部副部长、中央广播电视总台台长兼总编辑会面
01-07-2022; 行政长官会见传媒谈话全文
01-07-2022; 国家主席结束香港行程
01-07-2022; 国家主席会见新任行政长官及行政、立法及司法机构负责人
01-07-2022; 香港特别行政区第六届政府就职典礼举行
01-07-2022; 行政长官推出Facebook专页、Instagram帐户及微博帐户
23-12-2023; 行政长官会见传媒谈话全文
21-12-2023; 行政长官欢迎中央公布《前海深港现代服务业合作区总体发展规划》和《横琴粤澳深度合作区总体发展规划》
20-12-2023; 行政长官拜访发展和改革委员会
19-12-2023; 行政长官在北京拜访科技部和文化和旅游部
19-12-2023; 署理行政长官于行政会议前会见传媒开场发言及答问内容
18-12-2023; 行政长官向国家主席述职后会见传媒答问内容
18-12-2023; 行政长官向国家主席述职后会见传媒开场发言
16-12-2023; 行政长官会见传媒谈话全文
15-12-2023; 行政长官前赴北京述职
13-12-2023; 民航处及机管局举行C919及ARJ21飞机欢迎仪式
12-12-2023; 房委会举行「跨越半世纪‧安居千万家」庆典仪式庆祝成立五十周年
12-12-2023; 行政长官与珠海市委书记会面
12-12-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
11-12-2023; 行政长官祝贺第七届区议会选举当选议员
11-12-2023; 行政长官在皇仁书院区议会选举点票站会见传媒的谈话全文
10-12-2023; 行政长官在区议会选举投票后会见传媒谈话全文
09-12-2023; 选管会主席巡视区议会一般选举投票站
07-12-2023; 香港与沙特阿拉伯签署投资推广合作谅解备忘录
07-12-2023; 行政长官与世界知识产权组织总干事会面
06-12-2023; 「InnoHK创新香港研发平台高峰会2023」圆满举行
05-12-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
04-12-2023; 特区政府今日举办二○二三年「国家宪法日」座谈会
03-12-2023; 全港学界国家安全常识挑战赛启动礼今举行
01-12-2023; 中国载人航天工程代表团访港活动圆满完成
30-11-2023; 香港金融科技周2023----金融科技新定义，数位化金融与实体经济的转型
29-11-2023; 中国载人航天工程代表团出席大汇演
29-11-2023; 政府举办港区全国人大代表和港区全国政协委员「完善地区治理体系、重塑区议会」交流会议
29-11-2023; 京港合作会议第五次会议在香港举行
28-11-2023; 广华医院重建计划第一期大楼举行开幕典礼
28-11-2023; 中国载人航天工程代表团展开访港行程
28-11-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
28-11-2023; 中国载人航天工程代表团访港
25-11-2023; 行政长官办公室主任、保安局副局长和财政司副司长政治助理会见传媒开场发言全文
25-11-2023; 行政长官主持二○二三年度勋衔颁授典礼
24-11-2023; 行政长官办公室主任率政治委任官员在南京考察
24-11-2023; 行政长官检阅惩教署结业会操
24-11-2023; 行政长官感谢立法会通过《施政报告》致谢议案
24-11-2023; 二○二三年度勋衔颁授典礼明日举行
23-11-2023; 行政长官主持「区议会选举筹备工作督导会议」
22-11-2023; 政治委任官员完成在北京研修
21-11-2023; 政治委任官员在北京进行国事研修
21-11-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
20-11-2023; 行政长官哀悼华学佳勋爵逝世
20-11-2023; 香港海运周2023
19-11-2023; 行政长官办公室主任、商务及经济发展局副局长和律政司司长政治助理会见传媒开场发言全文
18-11-2023; 二○二三年扑灭罪行联席会议圆满结束
16-11-2023; 行政长官办公室主任率领政治委任官员赴内地研修及考察
15-11-2023; 行政长官到访黄大仙区和观塘区后会见传媒谈话全文
15-11-2023; 行政长官到访黄大仙区和观塘区
15-11-2023; 「中国经济运行与政策」国际论坛圆满举行
14-11-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
13-11-2023; 行政长官欢迎杭州第四届亚洲残疾人运动会中国香港代表团凯旋返港
08-11-2023; 特首顾问团举行第二次会议
05-11-2023; 行政长官在上海会见传媒总结访问行程谈话全文
05-11-2023; 香港积极参与第六届中国国际进口博览会
04-11-2023; 行政长官率团展开上海访问行程
04-11-2023; 行政长官于香港国际机场会见传媒谈话全文
03-11-2023; 行政长官率团访问上海及出席第六届中国国际进口博览会
01-11-2023; 回应传媒查询香港特区政府出席亚太经合组织领导人非正式会议事宜
31-10-2023; 香港特区政府将出席在美国举行的亚太区经济合作组织领导人非正式会议
31-10-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
31-10-2023; 特区政府今日举办「完善地区治理　共创美好社区」研讨会
28-10-2023; 行政长官祝贺香港运动员在杭州亚残运会取得佳绩
28-10-2023; 行政长官会见传媒谈话全文
26-10-2023; 《行政长官2023年施政报告》立法会答问会答问内容（二）
26-10-2023; 《行政长官2023年施政报告》立法会答问会答问内容（一）
26-10-2023; 《行政长官2023年施政报告》立法会答问会开场发言
25-10-2023; 《行政长官2023年施政报告》记者会答问内容
25-10-2023; 《行政长官2023年施政报告》记者会开场发言
25-10-2023; 《施政报告》充分发挥社会潜力
25-10-2023; 《施政报告》：建设宜居、智慧和环保之都
25-10-2023; 《施政报告》提出一系列发展经济、支援营商措施
25-10-2023; 《施政报告》推动香港繁荣稳定
24-10-2023; 特区政府欢迎全国人大常委会通过《中华人民共和国爱国主义教育法》
24-10-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
23-10-2023; 《行政长官2023年施政报告》及相关刊物星期三公开派发
21-10-2023; 「香港周2023@曼谷」今日在泰国揭幕
19-10-2023; 行政长官在北京会见传媒谈话全文
18-10-2023; 高规格香港代表团继续全面参与第三届「一带一路」国际合作高峰论坛
17-10-2023; 行政长官率领香港代表团出席第三届「一带一路」国际合作高峰论坛企业家大会
16-10-2023; 行政长官于香港国际机场会见传媒谈话全文
15-10-2023; 行政长官与巴布亚新几内亚总理会面
14-10-2023; 杭州第19届亚洲运动会中国香港代表团返港欢迎仪式今日举行
13-10-2023; 苏港高层会晤暨苏港合作协议签署仪式在香港举行
13-10-2023; 行政长官率领香港特区代表团赴北京参与第三届「一带一路」国际合作高峰论坛
13-10-2023; 再度委任《截取通讯及监察条例》下的小组法官
10-10-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
09-10-2023; 行政长官与泰国总理会面
08-10-2023; 行政长官祝贺香港运动员在杭州亚运会取得佳绩
06-10-2023; 泰王国总理访港
05-10-2023; 行政长官与主要官员接种季节性流感疫苗并呼吁市民及早接种
04-10-2023; 引进重点企业办公室举办重点企业伙伴启动礼
03-10-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
29-09-2023; 中华人民共和国成立七十四周年庆祝活动
26-09-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
25-09-2023; 行政长官会见传媒谈话全文
25-09-2023; 署理行政长官联同劳工及福利局局长就尖沙咀致命工作意外和秀茂坪邨命案会见传媒谈话全文
25-09-2023; 行政长官到访杭州亚运会马术场馆
24-09-2023; 行政长官在杭州观看亚运会赛事为香港运动员打气
23-09-2023; 行政长官出席杭州第19届亚运会开幕式
23-09-2023; 「保安局青少年制服团队领袖论坛」举行年度汇报
22-09-2023; 行政长官率团展开杭州访问行程
21-09-2023; 行政长官与文化和旅游部部长会面
19-09-2023; 行政长官与中国投资有限责任公司董事长和国际谘询委员会成员会面
19-09-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
19-09-2023; 行政长官率团出席杭州第19届亚运会开幕式
19-09-2023; 任命入境事务处处长
17-09-2023; 行政长官到访元朗区后会见传媒谈话全文
17-09-2023; 行政长官到访元朗区就《施政报告》听取市民意见
16-09-2023; 「心系家国」──国庆庆祝暨联校国民教育活动启动礼
15-09-2023; 行政长官到访荃湾区后会见传媒谈话全文
15-09-2023; 行政长官到访荃湾区就《施政报告》听取市民意见
14-09-2023; 行政长官与出席第八届「一带一路高峰论坛」的东盟秘书长和「一带一路」国家政府高层官员见面
13-09-2023; 第八届「一带一路高峰论坛」开幕　同贺共建「一带一路」倡议十周年
13-09-2023; 行政长官感谢国务院副总理在第八届「一带一路高峰论坛」发表主旨演讲
12-09-2023; 行政长官与出席第八届「一带一路高峰论坛」的国资委及央企领导见面
12-09-2023; 行政长官与海南省省长会面
12-09-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
09-09-2023; 政府就石澳道山泥倾泻事件全力善后
09-09-2023; 启动公务员「动员机制」加强海葵低压槽带来暴雨所致广泛地区水浸的善后工作
08-09-2023; 行政长官会见传媒谈话全文
08-09-2023; 政府正全力应对多区水浸情况
07-09-2023; 行政长官：科学园深圳分园开幕标志港深两地创新科技合作新起点
05-09-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
04-09-2023; 政府高层督导防御台风苏拉 发挥应对及善后能力
03-09-2023; 中国人民抗日战争胜利纪念日仪式
29-08-2023; 行政长官欢迎中央公布《河套深港科技创新合作区深圳园区发展规划》
27-08-2023; 行政长官出席二○二三年《施政报告》地区谘询会后会见传媒谈话全文
27-08-2023; 行政长官出席二○二三年《施政报告》地区谘询会听取市民意见
22-08-2023; 特区政府强烈反对日本福岛核污水排放计划
20-08-2023; 行政长官出席二○二三年《施政报告》地区谘询会
17-08-2023; 行政长官到访国际厨艺学院
11-08-2023; 特区政府欢迎推动大宗交易纳入互联互通机制
11-08-2023; 特区政府举办「国家主席回信香港学生的重要精神」分享会
09-08-2023; 行政长官与中山市委书记会面
09-08-2023; 行政长官、政治委任官员及行政会议成员年度更新利益申报
07-08-2023; 经港珠澳大桥港澳跨境货车安排正式实施
06-08-2023; 行政长官于「全民运动日2023」推广勤做运动信息
01-08-2023; 行政长官与江门市委书记会面
31-07-2023; 《施政报告》展开谘询
28-07-2023; 行政长官在马来西亚吉隆坡会见传媒总结东盟三国访问行程谈话全文
28-07-2023; 行政长官：东盟三国访问是拓展商机、推广香港和促进广泛合作之行
28-07-2023; 美国应履行东道主责任按亚太经合组织常规及一贯做法邀请行政长官出席领导人非正式会议
27-07-2023; 行政长官抵吉隆坡与马来西亚总理会面
26-07-2023; 行政长官继续印尼雅加达访问行程
26-07-2023; 2023年「青年节@HK」活动正式启动
25-07-2023; 行政长官率团转抵印尼与印尼总统和东盟秘书长会面
25-07-2023; 行政长官感谢国家主席习近平回信香港培侨中学高一年级全体学生
24-07-2023; 行政长官在新加坡会见传媒谈话全文
24-07-2023; 行政长官率团继续新加坡访问行程
23-07-2023; 行政长官率团抵新加坡展开东盟访问行程
23-07-2023; 行政长官于香港国际机场会见传媒谈话全文
21-07-2023; 行政长官与日本驻港总领事会面　重申高度关注日本福岛核废水排放计划
20-07-2023; 行政长官率团访问新加坡、印尼和马来西亚
19-07-2023; 司法部部长访港并与律政司司长签署会谈纪要深化人才培养与法律服务交流合作
18-07-2023; 行政长官欢迎董经纬获任命为中央人民政府驻香港特别行政区维护国家安全公署署长
13-07-2023; 行政长官颁授首届「行政长官表扬榜」奖状予特区救援队
13-07-2023; 行政长官立法会互动交流答问会总结发言
13-07-2023; 行政长官立法会互动交流答问会第二节「法治人才」和「应急安全」互动交流答问内容
13-07-2023; 行政长官立法会互动交流答问会第一节「文化艺术产业发展」互动交流答问内容
13-07-2023; 行政长官立法会互动交流答问会开场发言
11-07-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
08-07-2023; 行政长官签署《2023年区议会（修订）条例》
07-07-2023; 行政长官在贵州会见传媒谈话全文
07-07-2023; 行政长官率团出席2023年泛珠三角区域合作行政首长联席会议
07-07-2023; 署理行政长官颁授卓越教学奖
06-07-2023; 行政长官率团展开访问贵州行程
06-07-2023; 行政长官欢迎立法会通过《2023年区议会（修订）条例草案》
04-07-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
04-07-2023; 行政长官率团赴贵阳出席泛珠三角区域合作行政首长联席会议
29-06-2023; 香港特别行政区成立二十六周年庆祝活动
29-06-2023; 行政长官与中宣部副部长、中央广播电视总台台长兼总编辑会面
27-06-2023; 行政长官与福建省委书记会面
27-06-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
27-06-2023; 「行政长官表扬榜」首届由特区救援队赢得殊荣
26-06-2023; 浙港两地在香港签署多项合作协议
26-06-2023; 行政长官与浙江省委书记会面
24-06-2023; 行政长官对杨铁梁爵士逝世表示哀悼
20-06-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
15-06-2023; 行政长官答谢内地及海外投资者来港设立业务
15-06-2023; 特区政府与国家行政学院签署高层公务员培训协议
13-06-2023; 行政长官主持「融入国家发展大局督导组」第三次会议
13-06-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
07-06-2023; 行政长官与国家载人航天工程载荷专家选拔香港候选人会面
06-06-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
03-06-2023; 行政长官会见传媒谈话全文
03-06-2023; 行政长官就荷里活广场谋杀案发表声明
31-05-2023; 公务员学院举办「2023年度国际形势和中国外交」专题报告会
30-05-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
29-05-2023; 香港社福开新篇高峰会暨香港社福界心连心大行动成立典礼今日举行
29-05-2023; 行政长官与山东省省长会面
29-05-2023; 行政长官与湖南省省长会面
29-05-2023; 行政长官与刚果民主共和国总统会面
27-05-2023; 行政长官与菲律宾参议长会面
23-05-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
23-05-2023; 行政长官出席贸发局「粤港合作周」系列活动
22-05-2023; 委任政治助理
18-05-2023; 行政长官立法会互动交流答问会总结发言
18-05-2023; 行政长官立法会互动交流答问会第二节「发展和幸福」互动交流答问内容
18-05-2023; 行政长官与珠海市市长会面
18-05-2023; 行政长官立法会互动交流答问会第一节「安全和稳定」互动交流答问内容
18-05-2023; 行政长官立法会互动交流答问会开场发言
16-05-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
15-05-2023; 行政长官与河南省省长会面
12-05-2023; 行政长官会见传媒谈话全文
11-05-2023; 渝港高层会晤暨渝港合作会议第一次会议在重庆举行
11-05-2023; 行政长官：香港和重庆合作新机制　两地发展迈进更高台阶
10-05-2023; 行政长官率团展开重庆访问
09-05-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
09-05-2023; 行政长官率团访问重庆
02-05-2023; 完善地区治理建议方案记者会答问内容
02-05-2023; 行政长官在完善地区治理建议方案记者会开场发言
02-05-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
01-05-2023; 「港车北上」六月一日起接受申请
28-04-2023; 「开心香港」活动正式启动
26-04-2023; 行政长官与新疆维吾尔自治区主席会面
25-04-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
24-04-2023; 行政长官会见传媒总结特区政府及立法会大湾区访问行程的谈话全文
24-04-2023; 行政长官率特区政府及立法会大湾区访问团结束职务访问
24-04-2023; 行政长官：大湾区访问是团结、展现香港积极参与大湾区建设、建立共识之旅
23-04-2023; 行政长官率特区政府及立法会大湾区访问团于东莞和佛山继续职务访问
23-04-2023; 行政长官在佛山会见传媒谈话全文
23-04-2023; 行政长官率特区政府及立法会大湾区访问团访问东莞和佛山
22-04-2023; 行政长官率特区政府及立法会大湾区访问团继续职务访问
22-04-2023; 行政长官率特区政府及立法会大湾区访问团会见传媒谈话全文
22-04-2023; 行政长官率特区政府及立法会大湾区访问团继续访问行程
21-04-2023; 行政长官会见传媒谈话全文
21-04-2023; 行政长官率特区政府及立法会大湾区访问团在深圳展开四天访问行程
20-04-2023; 行政长官率特区政府及立法会大湾区访问团作四天访问
19-04-2023; 行政长官主持消防处结业会操
18-04-2023; 十三届全国政协副主席、国务院港澳事务办公室主任夏宝龙结束六日考察行程
18-04-2023; 行政长官会见传媒谈话全文
17-04-2023; 十三届全国政协副主席、国务院港澳事务办公室主任夏宝龙在港第五日考察
16-04-2023; 十三届全国政协副主席、国务院港澳事务办公室主任夏宝龙在港第四日考察
15-04-2023; 十三届全国政协副主席、国务院港澳事务办公室主任夏宝龙在港第三日考察
15-04-2023; 香港特区举办二○二三年「全民国家安全教育日」活动
14-04-2023; 十三届全国政协副主席、国务院港澳事务办公室主任夏宝龙在港第二日考察
13-04-2023; 行政长官会见传媒谈话全文
13-04-2023; 十三届全国政协副主席、国务院港澳事务办公室主任夏宝龙抵港考察
13-04-2023; 数字经济峰会引领智慧未来
11-04-2023; 「北部都会区督导委员会」举行第二次会议
11-04-2023; 十三届全国政协副主席、国务院港澳事务办公室主任夏宝龙来港考察
04-04-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
31-03-2023; 行政长官会见传媒谈话全文
30-03-2023; 行政长官出席博鳌亚洲论坛2023年年会
29-03-2023; 行政长官抵海南出席博鳌亚洲论坛年会
28-03-2023; 特区政府举办学习贯彻全国两会精神座谈会
28-03-2023; 行政长官于行政会议前会见传媒开场发言及答问内容
28-03-2023; 行政长官赴海南出席博鳌亚洲论坛年会
24-03-2023; 行政长官检阅香港海关学员结业会操
24-03-2023; 特区政府举办全国两会精神分享会
23-03-2023; 驻沪办举办「你好，香港！」华东地区推广香港酒会
23-03-2023; 特首顾问团举行首次会议
23-03-2023; 行政长官与江门市市长会面
22-03-2023; 行政长官主持「融入国家发展大局督导组」第二次会议
21-03-2023; 粤港合作联席会议第二十三次会议在香港举行
