Date; Title
25-03-2022; 行政长官抗疫记者会答问内容
25-03-2022; 行政长官抗疫记者会开场发言
24-03-2022; 行政长官视察接收元朗社区隔离设施
24-03-2022; 行政长官抗疫记者会开场发言及答问内容
23-03-2022; 行政长官就特区疫情发展及抗疫措施与内地专家交流意见
23-03-2022; 行政长官答问会答问内容（三）
23-03-2022; 行政长官答问会答问内容（二）
23-03-2022; 行政长官答问会答问内容（一）
23-03-2022; 行政长官抗疫记者会答问内容
23-03-2022; 行政长官抗疫记者会开场发言
21-03-2022; 行政长官抗疫记者会答问内容
21-03-2022; 行政长官抗疫记者会开场发言
20-03-2022; 行政长官抗疫记者会开场发言及答问内容
19-03-2022; 行政长官抗疫记者会开场发言及答问内容
18-03-2022; 行政长官到访香港大学驻港怡医院儿童社区疫苗接种中心
18-03-2022; 行政长官抗疫记者会答问内容
18-03-2022; 行政长官抗疫记者会开场发言
17-03-2022; 行政长官哀悼罗伟祥逝世
17-03-2022; 行政长官抗疫记者会开场发言及答问内容
16-03-2022; 行政长官在香园围边境管制站会见传媒开场发言及答问内容
16-03-2022; 行政长官欢迎内地援港医疗队抵港
16-03-2022; 行政长官抗疫记者会答问内容
16-03-2022; 行政长官抗疫记者会开场发言
15-03-2022; 行政长官哀悼蒋震博士逝世
14-03-2022; 行政长官抗疫记者会开场发言及答问内容
13-03-2022; 行政长官视察屯门「围封强检」行动
13-03-2022; 行政长官抗疫记者会开场发言及答问内容
12-03-2022; 行政长官抗疫记者会开场发言及答问内容
12-03-2022; 行政长官到访浸会大学中医抗疫远程医疗中心
11-03-2022; 行政长官抗疫记者会开场发言及答问内容
10-03-2022; 行政长官抗疫记者会开场发言及答问内容
09-03-2022; 行政长官抗疫记者会开场发言及答问内容
05-03-2022; 特区政府全力抗击当前疫情
04-03-2022; 行政长官办公室主任家人确诊2019冠状病毒病
04-03-2022; 行政长官感谢内地专家组考察和指导特区抗疫工作
02-03-2022; 首班跨境铁路货运列车运载防疫抗疫物资抵港
02-03-2022; 行政长官在罗湖会见传媒开场发言及答问内容
28-02-2022; 行政长官在深圳湾口岸会见传媒答问内容
28-02-2022; 中央援港抗疫措施源源不绝
28-02-2022; 行政长官就尽快稳控第五波疫情向市民发表讲话
27-02-2022; 行政长官与广东省卫健委代表和内地流行病学专家组会面
24-02-2022; 特区政府上下同心全力抗击当前疫情
23-02-2022; 行政长官感谢立法会因应严峻疫情就立法会事务作出特别安排
23-02-2022; 行政长官就二零二二至二三年度《财政预算案》发表声明
22-02-2022; 行政长官会见传媒答问内容
22-02-2022; 行政长官会见传媒开场发言
19-02-2022; 行政长官感谢中央支援源源不绝助港抗疫
18-02-2022; 行政长官会见传媒答问内容
18-02-2022; 行政长官会见传媒开场发言
18-02-2022; 行政长官感谢立法会通过《2021年施政报告》致谢议案
18-02-2022; 一名在行政长官办公室工作的合约清洁员工新冠病毒快速测试结果初步阳性
17-02-2022; 行政长官感谢立法会议员和社会各界支持政府抗击疫情
17-02-2022; 行政长官在深圳湾口岸与传媒答问内容
16-02-2022; 行政长官就推展社区隔离设施酒店计划与酒店业界会面
16-02-2022; 特区政府用好中央支持　负起主体责任抗击疫情
15-02-2022; 行政长官欢迎立法会通过政府第六轮「防疫抗疫基金」拨款申请
15-02-2022; 行政长官办公室公布
15-02-2022; 行政长官于行政会议前会见传媒开场发言及答问内容
13-02-2022; 特区政府用好中央支持奋力遏制疫情
13-02-2022; 行政长官哀悼利陆雁群逝世
08-02-2022; 行政长官会见传媒开场发言及答问内容
08-02-2022; 行政长官于行政会议前会见传媒开场发言及答问内容
04-02-2022; 行政长官会见传媒开场发言及答问内容
03-02-2022; 行政长官在新春期间探访医护和检测承办商
02-02-2022; 行政长官继续在新春期间探访抗疫人员
01-02-2022; 行政长官到访个案追踪办公室
31-01-2022; 行政长官就有关官员出席宴会事件调查会见传媒答问内容
31-01-2022; 行政长官有关官员出席宴会事件调查的声明
31-01-2022; 行政长官发表农历新年贺辞
27-01-2022; 行政长官会见传媒开场发言及答问内容
25-01-2022; 行政长官于行政会议前会见传媒开场发言及答问内容
23-01-2022; 行政长官视察葵涌邨围封及强制检测行动
22-01-2022; 行政长官抗疫记者会开场发言及答问内容
20-01-2022; 行政长官办公室严正谴责恐吓行为
19-01-2022; 行政长官哀悼汤伟奇博士逝世
18-01-2022; 行政长官于行政会议前会见传媒开场发言及答问内容
14-01-2022; 行政长官抗疫记者会开场发言及答问内容
12-01-2022; 行政长官与教资会成员会面
12-01-2022; 行政长官答问会答问内容（二）
12-01-2022; 行政长官答问会答问内容（一）
12-01-2022; 行政长官答问会开场发言
11-01-2022; 行政长官于行政会议前会见传媒答问内容
11-01-2022; 行政长官于行政会议前会见传媒开场发言
10-01-2022; 亚洲金融论坛探讨全球经济逐步复苏下发展可持续未来的新常态
10-01-2022; 行政长官与驻港部队司令员会面
07-01-2022; 行政长官有关官员出席宴会事件的声明
06-01-2022; 行政长官会见传媒开场发言及答问内容
06-01-2022; 行政长官哀悼方润华逝世
05-01-2022; 行政长官抗疫记者会开场发言及答问内容
04-01-2022; 行政长官哀悼张有兴逝世
04-01-2022; 行政长官于行政会议前会见传媒开场发言及答问内容
03-01-2022; 行政长官确定全体候任立法会议员宣誓有效
30-12-2021; 行政长官检阅入境事务处学员结业会操暨六十周年大会操
30-12-2021; 行政长官会见传媒答问内容
30-12-2021; 行政长官会见传媒开场发言
22-12-2021; 行政长官在北京会见传媒答问内容
20-12-2021; 行政长官会见传媒开场发言及答问内容
20-12-2021; 行政长官欢迎《「一国两制」下香港的民主发展》白皮书
20-12-2021; 行政长官前往北京述职
19-12-2021; 完善选举制度后首场立法会选举投票结束
19-12-2021; 行政长官立法会选举投票后会见传媒谈话内容
17-12-2021; 公务员学院举办「年度国际形势和中国外交」专题报告会
14-12-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
13-12-2021; 行政长官办公室严正谴责恐吓行为
09-12-2021; 公务员学院成立标志公务员培训发展迈向新里程
07-12-2021; 行政长官创新及策略发展顾问团第十三次会议
07-12-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
06-12-2021; 行政长官就国务院港澳事务办公室主任的发言发表声明
01-12-2021; 行政长官访问武汉大学与大学生交流
30-11-2021; 行政长官与武汉市领导会面
29-11-2021; 鄂港高层会晤暨鄂港合作会议第一次会议在湖北武汉举行
29-11-2021; 行政长官展开武汉访问行程
26-11-2021; 行政长官会见传媒答问内容
25-11-2021; 行政长官感谢福田敬二教授对抗疫工作的贡献
25-11-2021; 行政长官访问武汉
23-11-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
22-11-2021; 行政长官主持第三日二○二一年度勋衔颁授典礼
21-11-2021; 行政长官主持第二日二○二一年度勋衔颁授典礼
20-11-2021; 依法推进立法会换届选举 落实「爱国者治港」
20-11-2021; 行政长官主持首日二○二一年度勋衔颁授典礼
16-11-2021; 行政长官于行政会议前会见传媒答问内容
13-11-2021; 行政长官发表有关中共十九届六中全会的声明
12-11-2021; 中国香港积极参与亚太经合组织二○二一领导人非正式会议周
11-11-2021; 行政长官出席亚太经合组织商贸咨询理事会成员对话
11-11-2021; 行政长官接种第三剂新冠疫苗
10-11-2021; 行政长官向全港中小学送赠《2021年施政报告》资料册
09-11-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
29-10-2021; 环境局举行「碳中和」伙伴启动礼
26-10-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
21-10-2021; 任命海关关长
20-10-2021; 署理行政长官与主要官员呼吁市民及早接种季节性流感疫苗
19-10-2021; 行政长官休假
18-10-2021; 深水埗地区康健中心正式开幕
18-10-2021; 行政长官欢迎东京2020残疾人奥运会中国香港代表团载誉返港
16-10-2021; 首届「城市创科大挑战」圆满结束　新世代展示创新方案应对新常态
14-10-2021; 行政长官访问广州
12-10-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
12-10-2021; 行政长官访问广州和深圳
10-10-2021; 行政长官探访过渡性房屋住户
07-10-2021; 《行政长官2021年施政报告》答问会答问内容（二）
07-10-2021; 《行政长官2021年施政报告》答问会答问内容（一）
07-10-2021; 《行政长官2021年施政报告》记者会答问内容
06-10-2021; 《行政长官2021年施政报告》记者会开场发言
06-10-2021; 行政长官提出愿景建设绿色优质宜居城市
06-10-2021; 《施政报告》致力提升管治以切合社会期望
06-10-2021; 行政长官决心确保持续土地供应满足房屋需求
06-10-2021; 行政长官在《施政报告》提出建设北部都会区
06-10-2021; 行政长官阐述重点范畴推动经济发展
06-10-2021; 行政长官《施政报告》谋划香港美好未来
05-10-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
04-10-2021; 《行政长官2021年施政报告》及有关刊物星期三公开派发
29-09-2021; 国庆七十二周年庆祝活动
27-09-2021; 署理行政长官会见传媒谈话全文
27-09-2021; 行政长官参与全国运动会会旗交接仪式
27-09-2021; 行政长官对警务处高级督察林婉仪殉职表示悲痛
26-09-2021; 行政长官访问西安
26-09-2021; 行政长官在西安与传媒答问内容
25-09-2021; 行政长官在重庆展开考察活动
25-09-2021; 行政长官就国家外交部发出的事实清单发表声明
24-09-2021; 行政长官与重庆市领导会面
24-09-2021; 署理行政长官颁授卓越教学奖予教师
24-09-2021; 行政长官率团参与2021年泛珠三角区域合作行政首长联席会议
23-09-2021; 行政长官展开访问四川成都行程
23-09-2021; 川港高层会晤暨川港合作会议第二次会议在四川举行
21-09-2021; 行政长官哀悼张人龙逝世
21-09-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
21-09-2021; 行政长官访问成都、重庆和西安
19-09-2021; 完善选举制度后首场选举顺利举行
19-09-2021; 行政长官会见传媒开场发言及答问内容
17-09-2021; 行政长官祝贺国家航天员航天任务圆满成功
14-09-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
12-09-2021; 行政长官出席《施政报告》咨询会听取市民意见
09-09-2021; 行政长官与参与「2020年研究评审工作」的专家成员会面
09-09-2021; 政府全力支持香港地方志中心编修《香港志》工作
09-09-2021; 行政长官到将军澳探访中学和听取学生对《施政报告》意见
08-09-2021; 行政长官质询时间答问内容
07-09-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
06-09-2021; 深港高层会晤暨2021年深港合作会议
06-09-2021; 行政长官欢迎中央公布《全面深化前海深港现代服务业合作区改革开放方案》和《横琴粤澳深度合作区建设总体方案》
05-09-2021; 行政长官祝贺朱文佳在东京残奥会为香港夺得银牌
05-09-2021; 行政长官祝贺陈浩源在东京残奥会夺得铜牌
04-09-2021; 行政长官祝贺梁育荣、刘慧茵和黄君恒在东京残奥会为香港夺得银牌
03-09-2021; 行政长官探访中学和听取学生对《施政报告》意见
03-09-2021; 行政长官前赴深圳出席深港高层会晤暨2021年深港合作会议
03-09-2021; 中国人民抗日战争胜利纪念日仪式
01-09-2021; 第六届「一带一路高峰论坛」今日开幕
01-09-2021; 行政长官祝贺梁育荣在东京残奥会为香港夺得铜牌
31-08-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
30-08-2021; 沪港合作会议第五次会议
28-08-2021; 行政长官祝贺王婷莛在东京残奥会为香港夺得首面奖牌
26-08-2021; 行政长官到访「InnoHK创新香港研发平台」研发中心
26-08-2021; 行政长官欢迎国务院同意粤港澳承办第十五届全运会
24-08-2021; 行政长官探望在政府部门实习的残疾学生
24-08-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
23-08-2021; 特区政府主办国家《十四五规划纲要》宣讲会
22-08-2021; 行政长官出席《施政报告》公众咨询活动
20-08-2021; 行政长官主持第十四届全运会香港特区代表团授旗仪式
19-08-2021; 行政长官欢迎东京2020奥运会中国香港代表队凯旋返港
17-08-2021; 行政长官于行政会议前会见传媒答问内容
13-08-2021; 行政长官视察启德发展区
10-08-2021; 行政长官创新及策略发展顾问团第十二次会议
10-08-2021; 行政长官公布多项进一步推动体育发展措施
10-08-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
08-08-2021; 中国香港代表队在东京奥运开创历史佳绩
08-08-2021; 行政长官祝贺李慧诗勇夺东京奥运铜牌
06-08-2021; 行政长官到访香港科技大学
05-08-2021; 行政长官祝贺刘慕裳为香港夺得东京奥运铜牌
05-08-2021; 行政长官祝贺香港乒乓球运动员在东京奥运团体项目勇夺铜牌
04-08-2021; 行政长官向新加坡商界推广香港独特优势
03-08-2021; 行政长官到访香港城市大学
02-08-2021; 抗疫记者会答问内容
02-08-2021; 行政长官抗疫记者会开场发言
02-08-2021; 行政长官到访香港大学
01-08-2021; 行政长官参与「全民运动日2021」与巿民分享运动乐趣
30-07-2021; 行政长官到访岭南大学
30-07-2021; 行政长官祝贺何诗蓓在东京奥运为香港再夺奖牌
29-07-2021; 行政长官到访生物科技公司
28-07-2021; 行政长官祝贺何诗蓓在东京奥运为香港夺得奖牌
27-07-2021; 行政长官哀悼李文达逝世
26-07-2021; 行政长官祝贺张家朗在东京奥运为香港勇夺首面奖牌
26-07-2021; 行政长官到访香港教育大学
23-07-2021; 行政长官到访香港理工大学
23-07-2021; 行政长官、政治委任官员及行政会议成员年度更新利益申报
21-07-2021; 行政长官与国家文化和旅游部副部长会面
20-07-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
19-07-2021; 行政长官到访香港浸会大学
17-07-2021; 行政长官回应美国国务卿关于《香港国安法》的声明
16-07-2021; 行政长官出席亚太经合组织领导人非正式会议
16-07-2021; 行政长官会见传媒发言
15-07-2021; 行政长官就《施政报告》展开咨询会
15-07-2021; 行政长官答问会答问内容（二）
15-07-2021; 行政长官答问会答问内容（一）
15-07-2021; 行政长官答问会开场发言
14-07-2021; 林郑月娥到访驻港国安公署及警务处国家安全处
13-07-2021; 行政长官于行政会议前会见传媒答问内容
06-07-2021; 行政长官参观香港中文大学医院
06-07-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
06-07-2021; 《施政报告》咨询工作展开
02-07-2021; 行政长官在香港国际机场会见传媒发言
01-07-2021; 行政长官强烈谴责暴力及破坏公共秩序行为
27-06-2021; 行政长官赴京出席中国共产党成立100周年庆祝活动
25-06-2021; 行政长官会见传媒答问内容
25-06-2021; 行政长官与新任命主要官员会见传媒发言
25-06-2021; 政府公布主要官员任免
23-06-2021; 行政长官欢迎《纪律部队职系架构检讨报告书》
22-06-2021; 行政长官于行政会议前会见传媒答问内容
21-06-2021; 抗疫记者会答问内容
21-06-2021; 抗疫记者会开场发言
15-06-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
10-06-2021; 行政长官到访安泰邨
09-06-2021; 行政长官哀悼黄宜弘逝世
08-06-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
07-06-2021; 行政长官推广香港作为艺术文化枢纽
03-06-2021; 行政长官向商界介绍《十四五规划纲要》所带来的机遇
02-06-2021; 行政长官质询时间答问内容
01-06-2021; 行政长官与新任外交部驻港特派员公署特派员会面
01-06-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
31-05-2021; 「全城起动　快打疫苗」运动记者会答问内容
31-05-2021; 「全城起动　快打疫苗」运动记者会开场发言
31-05-2021; 全城起动　快打疫苗
30-05-2021; 行政长官哀悼苗礼治勋爵逝世
29-05-2021; 行政长官签署《2021年完善选举制度（综合修订）条例》
27-05-2021; 行政长官欢迎立法会通过《2021年完善选举制度（综合修订）条例草案》
25-05-2021; 行政长官于行政会议前会见传媒答问内容
24-05-2021; 行政长官祝贺教资会资助大学在「2020年研究评审工作」中取得佳绩
22-05-2021; 行政长官主持「智慧监狱」开幕典礼
21-05-2021; 行政长官主持将军澳百胜角消防处已婚人员宿舍竣工仪式
20-05-2021; 行政长官参观巴塞尔艺术展香港展会
20-05-2021; 行政长官签署《2021年公职（参选及任职）（杂项修订）条例》
19-05-2021; 行政长官欢迎刘光源获任命为外交部驻港特派员公署特派员
18-05-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
17-05-2021; 香港创新发明扬威日内瓦国际发明展
14-05-2021; 行政长官为香港单车运动员打气
14-05-2021; 粤港合作联席会议第二十二次会议举行
11-05-2021; 行政长官创新及策略发展顾问团第十一次会议
11-05-2021; 行政长官到访香港体育学院
11-05-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
06-05-2021; 行政长官向新西兰推广香港无限商机
04-05-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
01-05-2021; 行政长官五一劳动节感谢劳工界贡献
28-04-2021; 行政长官质询时间答问内容
27-04-2021; 行政长官于行政会议前会见传媒答问内容
26-04-2021; 行政长官向日本商界介绍香港最新发展
22-04-2021; 行政长官在广州出席粤港澳大湾区建设领导小组专题会议
21-04-2021; 行政长官出席粤港澳大湾区建设领导小组会议
20-04-2021; 行政长官出席博鳌亚洲论坛2021年年会
16-04-2021; 行政长官出席博鳌亚洲论坛年会
15-04-2021; 行政长官与市民参与香港海关学院和入境事务学院开放日
13-04-2021; 《2021年完善选举制度（综合修订）条例草案》记者会答问内容
13-04-2021; 行政长官就《2021年完善选举制度（综合修订）条例草案》记者会开场发言
13-04-2021; 行政长官于行政会议前会见传媒答问内容
12-04-2021; 抗疫记者会答问内容
12-04-2021; 行政长官呼吁市民支持抗疫新路向
12-04-2021; 行政长官抗疫记者会开场发言
08-04-2021; 行政长官答问会答问内容（二）
08-04-2021; 行政长官答问会答问内容（一）
08-04-2021; 行政长官立法会答问会开场发言
06-04-2021; 行政长官到访伊利沙伯体育馆社区疫苗接种中心
31-03-2021; 委任政治助理
30-03-2021; 行政长官记者会答问内容
30-03-2021; 行政长官记者会开场发言
30-03-2021; 行政长官与立法会主席讨论有关完善选举制度的跟进工作
30-03-2021; 行政长官就全国人大常委会通过新修订的《基本法》附件一和附件二发表声明
30-03-2021; 行政长官于行政会议前会见传媒答问内容
24-03-2021; 行政长官视察观塘市区重建
23-03-2021; 行政长官于行政会议前会见传媒答问内容
22-03-2021; 行政长官会见传媒开场发言及答问内容
22-03-2021; 行政长官呼吁市民踊跃接种新冠疫苗
20-03-2021; 行政长官在中国发展高层论坛2021年会香港专场致辞
17-03-2021; 行政长官质询时间开场发言和答问内容
16-03-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
11-03-2021; 行政长官就全国人民代表大会通过关于完善香港特区选举制度的决定会见传媒开场发言及答问内容
11-03-2021; 香港特区政府欢迎国家「十四五」规划纲要　积极融入国家发展大局
11-03-2021; 行政长官就全国人民代表大会通过关于完善香港特区选举制度的决定发表声明
10-03-2021; 行政长官到访中山纪念公园体育馆社区疫苗接种中心
08-03-2021; 行政长官会见传媒开场发言及答问内容
05-03-2021; 行政长官就全国人民代表大会关于完善香港特区选举制度落实「爱国者治港」发表声明
02-03-2021; 行政长官列席人大会议开幕式
27-02-2021; 行政长官到访荔枝窝及在新界多处视察回收设施
24-02-2021; 行政长官就二零二一至二二年度《财政预算案》发表声明
23-02-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
22-02-2021; 行政长官会见传媒开场发言及答问内容
22-02-2021; 行政长官呼吁市民接种新冠疫苗
19-02-2021; 行政长官到访香港艺术馆和香港文化中心
15-02-2021; 行政长官到访环保署转废为能及回收设施
15-02-2021; 行政长官视察新冠病毒污水监测工作
13-02-2021; 行政长官到访落马洲和深水埗运动场
12-02-2021; 行政长官到访多区社区检测中心
11-02-2021; 行政长官到访个案追踪办公室和视察工地防疫措施
11-02-2021; 行政长官发表农历新年贺辞
10-02-2021; 行政长官表扬七名现任和前任高级警务人员
09-02-2021; 行政长官与港区全国政协委员举行视像座谈会
09-02-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
08-02-2021; 行政长官到访八乡桃花圃和天水围天幕街市
08-02-2021; 行政长官与港区人大代表举行视像座谈会
05-02-2021; 行政长官向欧洲商界人士介绍香港发展
04-02-2021; 行政长官答问会答问内容（二）
04-02-2021; 行政长官答问会答问内容（一）
04-02-2021; 行政长官立法会答问会开场发言
02-02-2021; 行政长官于行政会议前会见传媒答问内容
01-02-2021; 行政长官感谢市民配合强制检测行动
31-01-2021; 行政长官探访警务人员
30-01-2021; 行政长官对社会福利署副署长林嘉泰逝世深感哀痛
27-01-2021; 行政长官向国家领导人述职
26-01-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
23-01-2021; 行政长官会见传媒开场发言及答问内容
20-01-2021; 行政长官主持中央援建香港临时医院项目竣工移交仪式
19-01-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
18-01-2021; 亚洲金融论坛探讨经济新格局下的机遇和挑战
14-01-2021; 行政长官与教资会成员会面
12-01-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
11-01-2021; 行政长官祝贺终审法院首席法官履新
05-01-2021; 行政长官于行政会议前会见传媒开场发言及答问内容
30-12-2020; 2019冠状病毒病疫苗顾问专家委员会举行第一次会议
27-12-2020; 行政长官视察新界北和边境等地区
27-12-2020; 行政长官视察「回港易」计划实施情况
26-12-2020; 行政长官视察机场落实「外防输入」和临时医院工程
26-12-2020; 行政长官视察港铁小蚝湾车厂发展项目
26-12-2020; 行政长官主持屯门至赤鱲角北面连接路通车仪式
25-12-2020; 行政长官探访检测承办商化验所
24-12-2020; 行政长官到沙田乙明邨了解强制检测公告执法行动
23-12-2020; 行政长官抗疫记者会答问内容
23-12-2020; 行政长官抗疫记者会开场发言
18-12-2020; 常任秘书长、部门首长和高级首长级公务员宣誓
16-12-2020; 政治委任官员宣誓拥护《基本法》和效忠香港特区
15-12-2020; 行政长官于行政会议前会见传媒开场发言及答问内容
11-12-2020; 行政长官抗疫记者会答问内容
11-12-2020; 行政长官抗疫记者会开场发言
09-12-2020; 行政长官向国际商界社群强调「一国两制」将贯彻落实
08-12-2020; 行政长官创新及策略发展顾问团第十次会议
08-12-2020; 行政长官于行政会议前会见传媒开场发言及答问内容
06-12-2020; 行政长官到访各区社区检测中心
01-12-2020; 于2019冠状病毒病高峰期收紧羣组聚集及提高罚则
01-12-2020; 行政长官于行政会议前会见传媒开场发言及答问内容
30-11-2020; 行政长官抗疫记者会开场发言及答问内容
30-11-2020; 第五届「一带一路高峰论坛」云集政商界翘楚探讨「一带一路」合作机遇
26-11-2020; 行政长官向国际社会简介《施政报告》
26-11-2020; 《行政长官2020年施政报告》答问会答问内容（三）
26-11-2020; 《行政长官2020年施政报告》答问会答问内容（二）
