Date; Title; URL
24.2.2017; 行政长官出席「行政长官午餐讲座：继续全面增加土地及房屋供应」致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201702/24/P2017022400637.htm
21.2.2017; 行政长官出席新界总商会就职典礼致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201702/21/P2017022100835.htm
21.2.2017; 行政长官出席妇女事务委员会研讨会2017致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201702/21/P2017022100614.htm
20.2.2017; 行政长官出席香港广东社团总会新春团拜餐会致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201702/20/P2017022000479.htm
10.2.2017; 行政长官出席国务院侨务办公室和香港侨界社团联会主办香港各界新春晚会致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201702/10/P2017021000632.htm
10.2.2017; 行政长官出席赛马会梦想冲线计划－《伴你启航，创业导航》大型论坛致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201702/10/P2017021000922.htm
8.2.2017; 行政长官礼宾府新春酒会致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201702/08/P2017020800806.htm
24.1.2017; 行政长官出席百仁基金第八届理事会就职典礼致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/24/P2017012400880.htm
23.1.2017; 行政长官出席香港交通安全会暨香港交通安全队周年晚宴致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/23/P2017012301010.htm
22.1.2017; 行政长官出席香港中华出入口商会第33届会董就职典礼致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/22/P2017012200978.htm
18.1.2017; 《施政报告》全文（十五）; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/18/P2017011800488.htm
18.1.2017; 《施政报告》全文（十四）; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/18/P2017011800482.htm
18.1.2017; 《施政报告》全文（十三）; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/18/P2017011800473.htm
18.1.2017; 《施政报告》全文（十二）; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/18/P2017011800470.htm
18.1.2017; 《施政报告》全文（十一）; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/18/P2017011800465.htm
18.1.2017; 《施政报告》全文（十）; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/18/P2017011800461.htm
18.1.2017; 《施政报告》全文（九）; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/18/P2017011800439.htm
18.1.2017; 《施政报告》全文（八）; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/18/P2017011800425.htm
18.1.2017; 《施政报告》全文（七）; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/18/P2017011800416.htm
18.1.2017; 《施政报告》全文（六）; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/18/P2017011800414.htm
18.1.2017; 《施政报告》全文（五）; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/18/P2017011800401.htm
18.1.2017; 《施政报告》全文（四）; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/18/P2017011800389.htm
18.1.2017; 《施政报告》全文（三）; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/18/P2017011800378.htm
18.1.2017; 《施政报告》全文（二）; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/18/P2017011800369.htm
18.1.2017; 《施政报告》全文（一）; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/18/P2017011800332.htm
10.1.2017; 行政长官出席海洋公园40周年庆祝活动开幕仪式致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/10/P2017011000619.htm
7.1.2017; 行政长官出席2017香港义工联盟杰出义工嘉许礼致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/07/P2017010700695.htm
3.1.2017; 行政长官出席关于港深推进落马洲河套地区共同发展的合作备忘录签署仪式致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201701/03/P2017010300633.htm
24.12.2016; 行政长官出席香港童军105周年纪念大露营开幕礼致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201612/24/P2016122400456.htm
23.12.2016; 行政长官出席故宫博物院与西九文化区管理局就兴建香港故宫文化博物馆合作备忘录签字仪式致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201612/23/P2016122300761.htm
19.12.2016; 行政长官出席南港岛线启用庆祝典礼致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201612/19/P2016121900587.htm
15.12.2016; 行政长官出席香港国际创客节2016开幕礼致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201612/15/P2016121500389.htm
10.12.2016; 行政长官出席二○一六年扑灭罪行联席会议致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201612/10/P2016121000342.htm
9.12.2016; 行政长官出席「第15届香港珠三角工商界合作交流会」致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201612/09/P2016120900998.htm
5.12.2016; 行政长官主持深港通开通仪式致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201612/05/P2016120500293.htm
1.12.2016; 行政长官出席香港经济峰会2017午餐会致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201612/01/P2016120100789.htm
30.11.2016; 行政长官出席2016菁英论坛开幕典礼致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201611/30/P2016113000637.htm
28.11.2016; 行政长官出席香港航空十周年庆典致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201611/28/P2016112800862.htm
26.11.2016; 行政长官出席关爱长者资讯嘉年华致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201611/26/P2016112600627.htm
18.11.2016; 署理行政长官出席工作体验运动启动礼致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201611/18/P2016111800326.htm
16.11.2016; 行政长官出席香港各界纪念孙中山先生诞辰一百五十周年大会致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201611/16/P2016111600631.htm
13.11.2016; 行政长官出席庆祝香港专业联盟成立十五周年暨中华人民共和国成立六十七周年晚宴致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201611/13/P2016111300784.htm
12.11.2016; 行政长官出席孙中山先生诞辰一百五十周年纪念仪式致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201611/12/P2016111200355.htm
10.11.2016; 行政长官出席港铁学院开幕典礼致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201611/10/P2016111000529.htm
10.11.2016; 行政长官出席「聚焦深港通－内地香港资本市场论坛」致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201611/10/P2016111000312.htm
9.11.2016; 行政长官出席香港各界纪念孙中山诞辰150周年大型展览开幕酒会致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201611/09/P2016110900577.htm
8.11.2016; 行政长官出席香港潮州商会会董就职典礼致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201611/08/P2016110800587.htm
2.11.2016; 行政长官出席2016年「香港青年工业家奖」暨「杰出工业家奖」颁奖典礼致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201611/02/P2016110200877.htm
30.10.2016; 行政长官出席2016年香港童军大会操致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201610/30/P2016103000399.htm
12.10.2016; 行政长官出席地区扶轮论坛致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201610/12/P2016101200998.htm
9.10.2016; 行政长官出席2016国际汽联电动方程式赛车锦标赛致辞; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201610/09/P2016100900578.htm
6.10.2016; 行政长官出席香港专业及资深行政人员协会十周年志庆晚宴致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201610/06/P2016100601044.htm
5.10.2016; 行政长官出席香港菁英会第九届执委会就职典礼致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201610/05/P2016100500871.htm
1.10.2016; 行政长官出席海南省港区政协委员联谊会庆祝成立十周年暨国庆六十七周年烟花汇演致辞全文 (1.10.2016); http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201610/01/P2016093000593.htm
1.10.2016; 行政长官国庆酒会致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201610/01/P2016093000867.htm
28.9.2016; 行政长官出席金融服务界国庆联欢晚会致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201609/28/P2016092800929.htm
23.9.2016; 行政长官出席智经研究中心十周年晚宴致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201609/23/P2016092300982.htm
23.9.2016; 行政长官出席新界乡议局联同二十七乡乡事委员会庆祝中华人民共和国建国六十七周年升旗仪式暨酒会致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201609/23/P2016092300398.htm
22.9.2016; 行政长官出席香港广东社团总会庆祝国庆酒会致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201609/22/P2016092200830.htm
21.9.2016; 行政长官主持里约残奥会中国香港代表团返港欢迎仪式致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201609/21/P2016092100727.htm
20.9.2016; 行政长官出席庆祝中华人民共和国成立六十七周年暨香港青年联会第二十四届会庆及会董会就职典礼致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201609/20/P2016092000816.htm
19.9.2016; 行政长官出席「青年‧创新‧未来」青年论坛致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201609/19/P2016091900765.htm
14.9.2016; 行政长官出席粤港合作联席会议第十九次会议开场发言; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201609/14/P2016091400633.htm
12.9.2016; 行政长官出席香港中华出入口商会庆祝中华人民共和国成立六十七周年国庆酒会致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201609/12/P2016091200756.htm
9.9.2016; 行政长官出席香港文化艺术界庆祝中华人民共和国成立六十七周年国庆酒会致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201609/09/P2016090900897.htm
28.8.2016; 行政长官出席B-KOO「香港起飞」环球之旅启航仪式致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201608/28/P2016082800333.htm
27.8.2016; 行政长官出席里约奥运会内地奥运精英代表团访港欢迎酒会致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201608/27/P2016082700892.htm
26.8.2016; 行政长官出席里约2016奥运会中国香港代表团返港欢迎仪式致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201608/26/P2016082600598.htm
17.8.2016; 行政长官出席香港友好协进会「历届全国人大代表、政协委员、海联理事事务委员会」成立典礼致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201608/17/P2016081700934.htm
19.7.2016; 行政长官出席香港X科技创业平台成立暨青年创业服务系统启动仪式致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201607/19/P2016071900589.htm
16.7.2016; 行政长官出席「一国两制」与香港《基本法》研讨会颁奖礼暨《紫荆论坛》创刊五周年庆典致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201607/16/P2016071600918.htm
15.7.2016; 行政长官出席荔园Super Summer 2016开幕典礼致辞全文; http://sc.isd.gov.hk/TuniS/www.info.gov.hk/gia/general/201607/15/P2016071500739.htm
8.7.2016; 行政长官出席行政长官卓越教学奖颁奖典礼致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201607/08/P201607080731.htm
7.7.2016; 行政长官出席香港潮属社团总会会董就职典礼致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201607/07/P201607070822.htm
1.7.2016; 行政长官出席香港特别行政区成立十九周年酒会致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201607/01/P201606300781.htm
27.6.2016; 行政长官出席香港中资银行业协会成立庆典致辞; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201606/27/P201606270759.htm
25.6.2016; 行政长官主持全港青少年禁毒运动揭幕致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201606/25/P201606250659.htm
19.6.2016; 署理行政长官出席格拉斯哥２０１６无家者世界杯香港代表队授旗礼致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201606/19/P201606170323.htm
15.6.2016; 署理行政长官出席庆祝香港回归祖国十九周年暨香港友好协进会成立二十七周年晚会致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201606/15/P201606150315.htm
15.6.2016; 署理行政长官出席香港各界文化促进会中国书画名家艺术展开幕式致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201606/15/P201606140575.htm
15.6.2016; 署理行政长官出席紫荆谷高峰论坛致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201606/15/P201606140390.htm
11.6.2016; 署理行政长官出席新界乡议局九十周年暨庆祝回归综艺嘉年华致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201606/11/P201606100630.htm
19.5.2016; 行政长官出席Ｔ．ＰＡＲＫ源．区开幕典礼致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201605/19/P201605190608.htm
19.5.2016; 行政长官陪同全国人大常委会委员长会见香港各界人士致欢迎辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201605/19/P201605190316.htm
18.5.2016; 行政长官在香港各界欢迎全国人大常委会委员长晚宴致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201605/18/P201605180894.htm
17.5.2016; 行政长官於香港特区政府工作汇报前致欢迎辞; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201605/17/P201605170694.htm
6.5.2016; 行政长官出席香港科技园公司１５周年庆祝典礼致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201605/06/P201605060767.htm
29.4.2016; 行政长官出席劳动节酒会致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201604/29/P201604290890.htm
25.4.2016; 行政长官出席「２０１５年香港最佳新闻奖」颁奖典礼暨午餐会致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201604/25/P201604250430.htm
21.4.2016; 行政长官出席２０１５香港艺术发展奖颁奖礼致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201604/21/P201604210826.htm
20.4.2016; 行政长官出席第六届「两岸及香港《经济日报》财经高峰论坛」致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201604/20/P201604200351.htm
30.3.2016; 行政长官出席第五届「杰出企业社会责任奖」颁奖典礼致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201603/30/P201603300673.htm
21.3.2016; 行政长官出席明报「香港新机会－－十三五规划的挑战」高峰论坛开幕礼致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201603/21/P201603210429.htm
20.3.2016; 行政长官出席「欣赏香港．服务香港日」开展礼致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201603/20/P201603200176.htm
19.3.2016; 行政长官出席世界自然基金会「地球一小时」倒数活动致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201603/19/P201603190855.htm
13.3.2016; 行政长官出席国泰航空第七届「飞跃理想计划」宣誓典礼致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201603/13/P201603130577.htm
8.3.2016; 行政长官出席二○一六年国际妇女节庆祝酒会致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201603/08/P201603080775.htm
4.3.2016; 行政长官出席香港专业人士（北京）协会「创新工商委员会」成立典礼致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201603/04/P201603040857.htm
1.3.2016; 行政长官出席香港红十字会总部开幕典礼致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201603/01/P201603010658.htm
18.2.2016; 行政长官出席国务院侨务办公室及香港侨界社团联会的香港各界新春晚会致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201602/18/P201602180791.htm
16.2.2016; 行政长官礼宾府新春酒会致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201602/16/P201602160672.htm
6.2.2016; 行政长官出席香港警察学院结业会操致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201602/06/P201602060416.htm
29.1.2016; 行政长官出席「一带一路国际论坛２０１６」致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201601/29/P201601290695.htm
23.1.2016; 行政长官出席「港事．国事．天下事」系列研讨会致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201601/23/P201601230564.htm
22.1.2016; 行政长官出席百仁基金第七届董事局就职典礼致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201601/22/P201601220941.htm
17.1.2016; 行政长官出席国泰航空２０１６「空中之旅」活动的发言内容; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201601/17/P201601170432.htm
13.1.2016; 《施政报告》全文（十二）; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201601/13/P201601130416.htm
13.1.2016; 《施政报告》全文（十一）; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201601/13/P201601130415.htm
13.1.2016; 《施政报告》全文（十）; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201601/13/P201601130413.htm
13.1.2016; 《施政报告》全文（九）; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201601/13/P201601130411.htm
13.1.2016; 《施政报告》全文（八）; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201601/13/P201601130410.htm
13.1.2016; 《施政报告》全文（七）; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201601/13/P201601130409.htm
13.1.2016; 《施政报告》全文（六）; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201601/13/P201601130408.htm
13.1.2016; 《施政报告》全文（五）; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201601/13/P201601130392.htm
13.1.2016; 《施政报告》全文（四）; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201601/13/P201601130387.htm
13.1.2016; 《施政报告》全文（三）; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201601/13/P201601130375.htm
13.1.2016; 《施政报告》全文（二）; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201601/13/P201601130356.htm
13.1.2016; 《施政报告》全文（一）; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201601/13/P201601130346.htm
19.12.2015; 行政长官出席香港体育学院开幕典礼致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201512/19/P201512190425.htm
19.12.2015; 行政长官出席净化海港计划第二期甲启用典礼致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201512/19/P201512190296.htm
14.12.2015; 行政长官出席第二届东盟发展论坛开幕式致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201512/14/P201512140281.htm
13.12.2015; 行政长官出席「十大杰出青年选举２０１５」颁奖典礼致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201512/13/P201512130843.htm
10.12.2015; 行政长官出席嘉华集团六十周年晚宴致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201512/10/P201512100847.htm
7.12.2015; 行政长官出席香港全国青联委员协进会成立典礼致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201512/07/P201512070721.htm
7.12.2015; 行政长官出席香港经济峰会２０１６午餐会致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201512/07/P201512070588.htm
4.12.2015; 行政长官出席第十四届香港珠三角工商界合作交流会致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201512/04/P201512040861.htm
4.12.2015; 署理行政长官出席港专赛马会本科校园开幕礼致辞全文; http://sc.isd.gov.hk/gb/www.info.gov.hk/gia/general/201512/04/P201512040455.htm
