Date;Title;URL;Is_Hidden
03-02-2023;关于全面恢复内地与港澳人员往来的通知;http://www.locpg.gov.cn/jsdt/2023-02/03/c_1211724687.htm;0
17-01-2023;文旅部门恢复受理和审批涉港澳台营业性演出;http://www.locpg.gov.cn/jsdt/2023-01/17/c_1211719157.htm;0
05-01-2023;关于优化内地与港澳人员往来措施的通知;http://www.locpg.gov.cn/jsdt/2023-01/05/c_1211715129.htm;0
27-12-2022;国家移民管理局：2023年1月8日起恢复办理内地居民赴港签注;http://www.locpg.gov.cn/jsdt/2022-12/27/c_1211712783.htm;0
21-12-2022;中国证监会、香港证监会联合公告 原则同意两地交易所进一步扩大股票互联互通标的范围;http://www.locpg.gov.cn/jsdt/2022-12/21/c_1211711246.htm;0
26-11-2022;国务院关于同意在广东省暂时调整实施有关行政法规规定的批复;http://www.locpg.gov.cn/jsdt/2022-11/26/c_1211704530.htm;0
05-09-2022;证监会：扩大沪深港通股票标的;http://www.locpg.gov.cn/jsdt/2022-09/05/c_1211682217.htm;0
17-08-2022;在南沙港澳居民可享受个税优惠 个税税负超港澳部分予以免征;http://www.locpg.gov.cn/jsdt/2022-08/17/c_1211676856.htm;0
16-07-2022;新增15个专项！“十四五”国家科技计划对港澳开放力度创新高;http://www.locpg.gov.cn/jsdt/2022-07/16/c_1211667768.htm;0
13-07-2022;国家知识产权局：支持香港加快推进区域知识产权贸易中心建设;http://www.locpg.gov.cn/jsdt/2022-07/13/c_1211666689.htm;0
23-06-2022;人民法院服务和保障粤港澳大湾区建设情况报告（2019-2022）;http://www.locpg.gov.cn/jsdt/2022-06/23/c_1211660124.htm;0
23-06-2022;最高法发布《人民法院服务和保障粤港澳大湾区建设情况报告（2019-2022）》;http://www.locpg.gov.cn/jsdt/2022-06/23/c_1211660119.htm;0
14-06-2022;国务院关于印发广州南沙深化面向世界的粤港澳全面合作总体方案的通知;http://www.locpg.gov.cn/jsdt/2022-06/14/c_1211656867.htm;0
14-06-2022;国务院印发《广州南沙深化面向世界的粤港澳全面合作总体方案》;http://www.locpg.gov.cn/jsdt/2022-06/14/c_1211656865.htm;0
27-01-2022;国家发改委等部门印发意见 多举措推动深圳香港澳门互联互通;http://www.locpg.gov.cn/jsdt/2022-01/27/c_1211545250.htm;0
21-01-2022;国务院关于印发“十四五”旅游业发展规划的通知;http://www.locpg.gov.cn/jsdt/2022-01/21/c_1211538370.htm;0
19-01-2022;教育部部署2022年面向港澳台地区招收研究生工作;http://www.locpg.gov.cn/jsdt/2022-01/19/c_1211535197.htm;0
31-12-2021;中华人民共和国出入境管理局发布2022年内地居民赴港澳地区定居审批分数线;http://www.locpg.gov.cn/jsdt/2021-12/31/c_1211513103.htm;0
29-12-2021;中国人民银行 国家发展改革委公告〔2021〕第24号答记者问;http://www.locpg.gov.cn/jsdt/2021-12/29/c_1211506234.htm;0
05-11-2021;香港文凭试考生可申请的内地高校增至129所全文;http://www.locpg.gov.cn/jsdt/2021-11/05/c_1211434071.htm;0
05-10-2021;人社部等四部门印发《关于支持港澳青年在粤港澳大湾区就业创业的实施意见》全文;http://www.locpg.gov.cn/jsdt/2021-10/05/c_1211392895.htm;0
19-09-2021;一系列惠港利民政策推出 源源活水港人受益;http://www.locpg.gov.cn/jsdt/2021-09/19/c_1211375639.htm;0
19-09-2021;内地会计服务对港澳高度开放 鼓励香港专才赴大湾区发展;http://www.locpg.gov.cn/jsdt/2021-09/19/c_1211375651.htm;0
17-09-2021;中国人民银行关于开展内地与香港债券市场互联互通南向合作的通知;http://www.locpg.gov.cn/jsdt/2021-09/17/c_1211373105.htm;0
17-09-2021;《关于开展内地与香港债券市场互联互通南向合作的通知》答记者问;http://www.locpg.gov.cn/jsdt/2021-09/17/c_1211373092.htm;0
16-09-2021;中央“八条措施”助力香港青年融入国家发展;http://www.locpg.gov.cn/jsdt/2021-09/16/c_1211372437.htm;0
16-09-2021;一图读懂中央惠港青年八条措施;http://www.locpg.gov.cn/jsdt/2021-09/16/c_1211372445.htm;0
16-09-2021;中央惠港法律政策助香港业界在大湾区展业拓业;http://www.locpg.gov.cn/jsdt/2021-09/16/c_1211371782.htm;0
13-09-2021;香港工程和建测规园界如何融入大湾区？这场座谈会给出答案;http://www.locpg.gov.cn/jsdt/2021-09/13/c_1211367392.htm;0
13-09-2021;多项中央惠港科技新措施公布 扩大国家科技资源对港开放;http://www.locpg.gov.cn/jsdt/2021-09/13/c_1211367364.htm;0
09-09-2021;惠港利民政策推出 源源活水港人受益;http://www.locpg.gov.cn/jsdt/2021-09/09/c_1211362984.htm;0
08-09-2021;两个专场，解读中央惠港医疗政策;http://www.locpg.gov.cn/jsdt/2021-09/08/c_1211361538.htm;0
06-09-2021;中共中央 国务院印发《全面深化前海深港现代服务业合作区改革开放方案》;http://www.locpg.gov.cn/jsdt/2021-09/06/c_1211359402.htm;0
01-09-2021;商务部与香港特区政府签署《关于推进境外经贸合作区高质量发展合作备忘录》;http://www.locpg.gov.cn/jsdt/2021-09/01/c_1211353345.htm;0
01-09-2021;国家出台助力香港渔业发展新政 业界代表予以积极评价;http://www.locpg.gov.cn/jsdt/2021-09/01/c_1211352642.htm;0
26-08-2021;国务院办公厅关于同意广东、香港、澳门承办2025年第十五届全国运动会的函;http://www.locpg.gov.cn/jsdt/2021-08/26/c_1211346104.htm;0
19-07-2021;国家艺术基金面向港澳特区全面开放一般项目申报;http://www.locpg.gov.cn/jsdt/2021-07/19/c_1211246674.htm;0
13-07-2021;商务部“十四五”规划出炉 推动内地与港澳共建单一自贸区;http://www.locpg.gov.cn/jsdt/2021-07/13/c_1211239560.htm;0
24-06-2021;国家移民管理局新举措推动粤港澳口岸“合作检查，一次放行”;http://www.locpg.gov.cn/jsdt/2021-06/24/c_1211214526.htm;0
12-05-2021;国开行今年将向粤港澳大湾区提供3000亿元融资支持;http://www.locpg.gov.cn/jsdt/2021-05/12/c_1211151946.htm;0
20-04-2021;国家发改委：专项投资支持粤港澳大湾区建设;http://www.locpg.gov.cn/jsdt/2021-04/20/c_1211119615.htm;0
20-04-2021;粤港澳大湾区拟建“学分银行”推动学历和技能等级互认互通;http://www.locpg.gov.cn/jsdt/2021-04/20/c_1211118566.htm;0
07-04-2021;关于做好在内地的港澳同胞接种新冠病毒疫苗有关工作的通知;http://www.locpg.gov.cn/jsdt/2021-04/07/c_1211101342.htm;0
30-03-2021;中华人民共和国香港特别行政区基本法附件二香港特别行政区立法会的产生办法和表决程序;http://www.locpg.gov.cn/jsdt/2021-03/30/c_1211090166.htm;0
30-03-2021;中华人民共和国香港特别行政区基本法附件一香港特别行政区行政长官的产生办法;http://www.locpg.gov.cn/jsdt/2021-03/30/c_1211090164.htm;0
29-03-2021;国家卫健委发布新冠病毒疫苗接种技术指南（第一版）;http://www.locpg.gov.cn/jsdt/2021-03/29/c_1211088528.htm;0
13-03-2021;中华人民共和国国民经济和社会发展第十四个五年规划和2035年远景目标纲要;http://www.locpg.gov.cn/jsdt/2021-03/13/c_1211064250.htm;0
26-02-2021;坚定不移把港澳科技力量作为国家科技力量重要组成部分;http://www.locpg.gov.cn/jsdt/2021-02/26/c_1211042710.htm;0
01-02-2021;首批5只港股通股票型养老金产品获批;http://www.locpg.gov.cn/jsdt/2021-02/01/c_1211006197.htm;0
19-01-2021;《月球样品管理办法》出台 港科学家可申借研究;http://www.locpg.gov.cn/jsdt/2021-01/19/c_1210985012.htm;0
06-01-2021;《港澳青少年赴内地交流活动实施规范（试行）》印发;http://www.locpg.gov.cn/jsdt/2021-01/06/c_1210967389.htm;0
06-01-2021;六部门联手稳外资 优化人民币跨境交易政策 港人可内地开户全文;http://www.locpg.gov.cn/jsdt/2021-01/06/c_1210967123.htm;0
04-01-2021;人社部：年金基金可投资香港市场;http://www.locpg.gov.cn/jsdt/2021-01/04/c_1210963067.htm;0
31-12-2020;《粤港澳大湾区文化和旅游发展规划》聚力打造宜居宜业宜游生活圈;http://www.locpg.gov.cn/jsdt/2020-12/31/c_1210957784.htm;0
29-12-2020;2021年面向港澳台研究生招生初复试由招生单位自行组织;http://www.locpg.gov.cn/jsdt/2020-12/29/c_1210952372.htm;0
29-12-2020;2021年内地居民赴港澳地区定居审批分数线发布;http://www.locpg.gov.cn/jsdt/2020-12/29/c_1210951745.htm;0
23-12-2020;关于促进粤港澳大湾区邮政业发展的实施意见;http://www.locpg.gov.cn/jsdt/2020-12/23/c_1210943514.htm;0
27-11-2020;最高人民法院关于内地与香港特别行政区相互执行仲裁裁决的补充安排;http://www.locpg.gov.cn/jsdt/2020-11/27/c_1210905740.htm;0
26-11-2020;关于《粤港澳大湾区药品医疗器械监管创新发展工作方案》政策解读;http://www.locpg.gov.cn/jsdt/2020-11/26/c_1210904186.htm;0
26-11-2020;《粤港澳大湾区药品医疗器械监管创新发展工作方案》印发;http://www.locpg.gov.cn/jsdt/2020-11/26/c_1210904148.htm;0
18-11-2020;关于取消《在港澳地区学习证明》《大陆居民在台湾地区学习证明》的公告;http://www.locpg.gov.cn/jsdt/2020-11/18/c_1210892122.htm;0
16-11-2020;中国银保监会办公厅关于推进粤港澳大湾区人身保险产品有关工作的通知;http://www.locpg.gov.cn/jsdt/2020-11/16/c_1210888444.htm;0
16-11-2020;最高人民法院关于支持和保障深圳建设中国特色社会主义先行示范区的意见;http://www.locpg.gov.cn/jsdt/2020-11/16/c_1210888566.htm;0
23-10-2020;《粤港澳大湾区中医药高地建设方案（2020-2025年）》印发;http://www.locpg.gov.cn/jsdt/2020-10/23/c_1210854259.htm;0
22-10-2020;国务院办公厅印发《香港法律执业者和澳门执业律师在粤港澳大湾区内地九市取得内地执业资质和从事律师职业试点办法》全文;http://www.locpg.gov.cn/jsdt/2020-10/22/c_1210853304.htm;0
28-09-2020;港澳居民10月10日起可在内地申请换发补发港澳居民来往内地通行证;http://www.locpg.gov.cn/jsdt/2020-09/28/c_1210821292.htm;0
07-09-2020;香港居民9月4日起可申请换发回乡证;http://www.locpg.gov.cn/jsdt/2020-09/07/c_1210788837.htm;0
02-09-2020;教育部：完善在内地（祖国大陆）学习的港澳台侨学生收费;http://www.locpg.gov.cn/jsdt/2020-09/02/c_1210781794.htm;0
18-08-2020;商务部推122项服务贸易改革 包括大湾区数字货币试点;http://www.locpg.gov.cn/jsdt/2020-08/18/c_1210757960.htm;0
11-08-2020;全国人大常委会表决通过粤港澳大湾区内地九市开展港澳律师执业试点全文;http://www.locpg.gov.cn/jsdt/2020-08/11/c_1210747897.htm;0
05-08-2020;国家发展改革委关于粤港澳大湾区城际铁路建设规划的批复;http://www.locpg.gov.cn/jsdt/2020-08/05/c_1210737022.htm;0
01-08-2020;国家卫生健康委组派“内地核酸检测支援队”赴香港;http://www.locpg.gov.cn/jsdt/2020-08/01/c_1210730697.htm;0
21-07-2020;外交部驻香港公署关于暂停领事证件大厅对外办公的通知;http://www.locpg.gov.cn/jsdt/2020-07/21/c_1210712760.htm;0
30-06-2020;全国人民代表大会常务委员会关于增加《中华人民共和国香港特别行政区基本法》附件三所列全国性法律的决定;http://www.locpg.gov.cn/jsdt/2020-06/30/c_1210684000.htm;0
30-06-2020;中华人民共和国香港特别行政区维护国家安全法;http://www.locpg.gov.cn/jsdt/2020-06/30/c_1210683996.htm;0
30-06-2020;《中华人民共和国香港特别行政区基本法》附件三增加全国性法律;http://www.locpg.gov.cn/jsdt/2020-06/30/c_1210683770.htm;0
29-06-2020;关于在粤港澳大湾区开展“跨境理财通”业务试点的联合公告;http://www.locpg.gov.cn/jsdt/2020-06/29/c_1210682037.htm;0
29-06-2020;《关于珠江水运助力粤港澳大湾区建设的实施意见》政策解读;http://www.locpg.gov.cn/jsdt/2020-06/29/c_1210681171.htm;0
29-06-2020;关于珠江水运助力粤港澳大湾区建设的实施意见;http://www.locpg.gov.cn/jsdt/2020-06/29/c_1210681160.htm;0
24-06-2020;交通运输部印发意见 推进海事服务粤港澳大湾区;http://www.locpg.gov.cn/jsdt/2020-06/24/c_1210675734.htm;0
24-06-2020;国家发展改革委、商务部发布2020年版外商投资准入负面清单;http://www.locpg.gov.cn/jsdt/2020-06/24/c_1210675728.htm;0
24-06-2020;《关于推进海事服务粤港澳大湾区发展的意见》政策解读;http://www.locpg.gov.cn/jsdt/2020-06/24/c_1210674698.htm;0
14-05-2020;关于金融支持粤港澳大湾区建设的意见;http://www.locpg.gov.cn/jsdt/2020-05/14/c_1210619028.htm;0
14-05-2020;《关于金融支持粤港澳大湾区建设的意见》发布;http://www.locpg.gov.cn/jsdt/2020-05/14/c_1210619026.htm;0
30-04-2020;粤港澳大湾区气象发展规划（2020－2035年）;http://www.locpg.gov.cn/jsdt/2020-04/30/c_1210599484.htm;0
26-03-2020;港澳女性在内地工作可纳入三八红旗手荣誉称号评选表彰范围;http://www.locpg.gov.cn/jsdt/2020-03/26/c_1210531703.htm;0
26-02-2020;2020年内地高校招收香港中学文凭考试学生计划报名安排;http://www.locpg.gov.cn/jsdt/2020-02/26/c_1210491413.htm;0
03-02-2020;疫情防控期间内地居民往来港澳地区出入境管理政策措施调整;http://www.locpg.gov.cn/jsdt/2020-02/03/c_1210460190.htm;0
29-01-2020;内地居民往来港澳地区旅游签注暂停办理;http://www.locpg.gov.cn/jsdt/2020-01/29/c_1210455111.htm;0
31-12-2019;中华人民共和国外商投资法实施条例;http://www.locpg.gov.cn/jsdt/2019-12/31/c_1210420176.htm;0
02-12-2019;香港澳门台湾居民在内地（大陆）参加社会保险暂行办法;http://www.locpg.gov.cn/jsdt/2019-12/02/c_1210378336.htm;0
29-11-2019;国家移民管理局：全国各省级政务平台全部开通出入境证件身份认证服务;http://www.locpg.gov.cn/jsdt/2019-11/29/c_1210374348.htm;0
27-11-2019;122所内地高等院校招收香港学生;http://www.locpg.gov.cn/jsdt/2019-11/27/c_1210371783.htm;0
21-11-2019;《〈内地与香港关于建立更紧密经贸关系的安排〉服务贸易协议》修订协议签署;http://www.locpg.gov.cn/jsdt/2019-11/21/c_1210363703.htm;0
07-11-2019;16项新措施便利港人在大湾区发展;http://www.locpg.gov.cn/jsdt/2019-11/07/c_1210344433.htm;0
01-11-2019;二十万香港居民已申请内地居住证;http://www.locpg.gov.cn/jsdt/2019-11/01/c_1210336350.htm;0
12-09-2019;港澳居民、华侨持用出入境证件将与内地居民享受同等便利;http://www.locpg.gov.cn/jsdt/2019-09/12/c_1210277451.htm;0
11-09-2019;公安部将推出6项临时入境车辆人员出行便利措施;http://www.locpg.gov.cn/jsdt/2019-09/11/c_1210276510.htm;0
01-08-2019;公安部：港澳居民可网上自助办理粤港澳直通车服务;http://www.locpg.gov.cn/jsdt/2019-08/01/c_1210224748.htm;0
24-07-2019;跨境工作研究人员和教师可获税务宽免;http://www.locpg.gov.cn/jsdt/2019-07/24/c_1210212344.htm;0
24-06-2019;沪股通和深股通投资者可在香港以在岸价兑换人民币;http://www.locpg.gov.cn/jsdt/2019-06/24/c_1210167892.htm;0
21-06-2019;7月1日起港澳通行证收费降至60元;http://www.locpg.gov.cn/jsdt/2019-06/21/c_1210166465.htm;0
13-06-2019;好消息！7月10日起内地联通香港的高铁车站增至58个;http://www.locpg.gov.cn/jsdt/2019-06/13/c_1210158112.htm;0
16-05-2019;10月起，港澳居民华侨凭出入境证件可享受30余项公共民生服务便利！;http://www.locpg.gov.cn/jsdt/2019-05/16/c_1210135856.htm;0
16-04-2019;国家电影局出台措施支持港澳电影业在内地进一步发展;http://www.locpg.gov.cn/jsdt/2019-04/16/c_1210110324.htm;0
27-03-2019;4月1日起内地居民申领出入境证件“全国通办”“只跑一次”;http://www.locpg.gov.cn/jsdt/2019-03/27/c_1124289248.htm;0
27-03-2019;国家移民管理局政务服务平台4月1日上线 六大功能“网上办”“掌上办”;http://www.locpg.gov.cn/jsdt/2019-03/27/c_1124289208.htm;0
17-03-2019;2019年度国家自然科学基金优秀青年科学基金项目（港澳）申请指南;http://www.locpg.gov.cn/jsdt/2019-03/17/c_1210084467.htm;0
16-03-2019;关于在中国境内无住所的个人居住时间判定标准的公告;http://www.locpg.gov.cn/jsdt/2019-03/16/c_1210102353.htm;0
14-03-2019;关于粤港澳大湾区个人所得税优惠政策的通知;http://www.locpg.gov.cn/jsdt/2019-03/14/c_1210084042.htm;0
06-03-2019;发改委主任何立峰：重点从两方面推进粤港澳大湾区建设;http://www.locpg.gov.cn/jsdt/2019-03/06/c_1210075374.htm;0
18-02-2019;粤港澳大湾区建设领导小组办公室：携手粤港澳三地共建国际一流湾区;http://www.locpg.gov.cn/jsdt/2019-02/18/c_1210062266.htm;0
18-02-2019;中共中央 国务院印发《粤港澳大湾区发展规划纲要》;http://www.locpg.gov.cn/jsdt/2019-02/18/c_1210062255.htm;0
12-02-2019;港中旅“回乡证”办证服务3月15日起全面实行网上预约;http://www.locpg.gov.cn/jsdt/2019-02/12/c_1210057701.htm;0
14-01-2019;张晓明就粤港澳大湾区建设等话题接受央视记者专访;http://www.locpg.gov.cn/jsdt/2019-01/14/c_1210037581.htm;0
10-01-2019;港澳台居民在内地（大陆）可申请中小学教师资格;http://www.locpg.gov.cn/jsdt/2019-01/10/c_1210035414.htm;0
10-01-2019;关于港澳台居民在内地（大陆）申请中小学教师资格有关问题的通知;http://www.locpg.gov.cn/jsdt/2019-01/10/c_1210035291.htm;0
28-12-2018;2019年内地居民赴港澳地区定居审批分数线公布;http://www.locpg.gov.cn/jsdt/2018-12/28/c_1210026292.htm;0
16-11-2018;国家发改委：粤港澳大湾区建设将重点推动六方面工作;http://www.locpg.gov.cn/jsdt/2018-11/16/c_129996055.htm;0
12-11-2018;国家发改委：全面推进内地同香港、澳门互利合作不断迈上新台阶;http://www.locpg.gov.cn/jsdt/2018-11/12/c_129991424.htm;0
29-10-2018;港澳台居民在内地（大陆）参加社保办法征求意见;http://www.locpg.gov.cn/jsdt/2018-10/29/c_129981281.htm;0
30-09-2018;国家财政部、税务总局就境外人士在境内居住纳税问题答记者问;http://www.locpg.gov.cn/jsdt/2018-09/30/c_129964330.htm;0
19-08-2018;国务院办公厅印发《港澳台居民居住证申领发放办法》;http://www.locpg.gov.cn/jsdt/2018-08/19/c_129935585.htm;0
03-08-2018;国务院宣布取消台港澳人员在内地就业许可;http://www.locpg.gov.cn/jsdt/2018-08/03/c_129926454.htm;0
02-08-2018;国家艺术基金将向在内地（大陆）工作学习的港澳台艺术工作者开放项目申报;http://www.locpg.gov.cn/jsdt/2018-08/02/c_129925507.htm;0
14-05-2018;关于印发《关于鼓励香港特别行政区、澳门特别行政区高等院校和科研机构参与中央财政科技计划（专项、基金等）组织实施的若干规定（试行）》的通知;http://www.locpg.gov.cn/jsdt/2018-05/14/c_129871891.htm;0
18-04-2018;港中大3科研项目获国家奖项;http://www.locpg.gov.cn/jsdt/2018-04/18/c_129853059.htm;0
13-03-2018;全国政协章程修正案涉港澳内容;http://www.locpg.gov.cn/jsdt/2018-03/13/c_129828799.htm;0
13-03-2018;数读政府工作五年成绩单;http://www.locpg.gov.cn/jsdt/2018-03/13/c_129828760.htm;0
13-03-2018;数读：2018年政府工作这样干;http://www.locpg.gov.cn/jsdt/2018-03/13/c_129828758.htm;0
08-02-2018;国家教学成果最高奖首次接受港澳申报;http://www.locpg.gov.cn/jsdt/2018-02/08/c_129808575.htm;0
18-12-2017;中央有关部门出台新一批便利港澳居民在内地发展的政策措施;http://www.locpg.hk/2017-12/18/c_129768859.htm;0
14-12-2017;香港参与和助力“一带一路”建设将获多方面支持;http://www.locpg.gov.cn/jsdt/2017-12/14/c_129766438.htm;0
28-11-2017;学习贯彻党的十九大精神中央宣讲团在香港特别行政区宣讲;http://www.locpg.hk/zt/sjdxj/index.htm;0
31-10-2017;党的十八大以来港澳工作成就回顾;http://www.locpg.hk/zt/2017-10/16/c_129722168.htm;0
09-08-2017;国务院港澳办负责人谈中央各部门积极出台政策措施;http://www.locpg.gov.cn/jsdt/2017-08/09/c_129676914.htm;0
30-06-2017;商务部：积极推进香港与内地经贸领域深化合作;http://www.locpg.hk/2017-06/30/c_129644834.htm;0
30-06-2017;最高人民法院：构建中国特色区际司法协助机制 增进内地香港广大民众福祉;http://www.locpg.gov.cn/2017-06/30/c_129644820.htm;0
18-05-2017;国家青年规划助港青北上;http://www.locpg.gov.cn/jsdt/2017-05/18/c_129607022.htm;0
17-05-2017;香港与内地“债券通”获批;http://www.locpg.gov.cn/jsdt/2017-05/17/c_129606364.htm;0
11-01-2017;公安部推广自助办理赴港澳台旅游签注;http://www.locpg.gov.cn/jsdt/2017-01/11/c_129441425.htm;0
13-12-2016;公安部：第7批香港居民在内地超龄子女明年2月起可申请赴港定居;http://www.locpg.gov.cn/jsdt/2016-12/13/c_129402386.htm;0
23-11-2016;央行证监会发文 明确内地与香港股票市场交易互联互通机制;http://www.locpg.gov.cn/jsdt/2016-11/23/c_129375033.htm;0
16-08-2016;李克强：国务院已批准《深港通实施方案》;http://www.locpg.gov.cn/jsdt/2016-08/16/c_129233901.htm;0
06-07-2016;内地与香港特区就进一步完善相互通报机制进行首轮磋商;http://www.locpg.gov.cn/jsdt/2016-07/06/c_129120926.htm;0
06-07-2016;郭声琨会见香港特区政府代表团;http://www.locpg.hk/zyzc/2016-07/06/c_129120921.htm;0
28-06-2016;公安部与香港特区政府有关部门将就进一步完善相互通报机制进行磋商;http://www.locpg.gov.cn/jsdt/2016-06/28/c_129097687.htm;0
26-05-2016;内地香港签署合作安排 巩固香港物流枢纽地位;http://www.locpg.gov.cn/jsdt/2016-05/26/c_129017707.htm;0
16-03-2016;国家发改委：“十三五”规划纲要草案香港部分含金量高;http://www.locpg.gov.cn/jsdt/2016-03/16/c_128804387.htm;0
04-03-2016;俞正声提出2016年全国政协在港澳台侨领域主要任务;http://www.locpg.gov.cn/jsdt/2016-03/04/c_128773321.htm;0
22-01-2016;CEPA服贸协议将于6月1日起正式实施;http://www.locpg.gov.cn/jsdt/2016-01/22/c_128656593.htm;0
28-12-2015;公安部公布2016年内地居民赴港澳地区定居审批分数线;http://www.locpg.gov.cn/jsdt/2015-12/28/c_128573812.htm;0
18-11-2015;财政部将在香港发行140亿元人民币国债;http://www.locpg.gov.cn/jsdt/2015-11/18/c_128441503.htm;0
24-08-2015;证监会：内地证券公司、证券投资咨询机构对港澳地区进一步开放;http://www.locpg.gov.cn/jsdt/2015-08/24/c_128160807.htm;0
19-05-2015;证监会明确沪港通下名义持有人制度;http://www.locpg.gov.cn/jsdt/2015-05/19/c_127819181.htm;0
13-03-2015;周小川：支持香港发挥离岸人民币中心的作用;http://www.locpg.gov.cn/jsdt/2015-03/13/c_127578440.htm;0
11-03-2015;国务院印发决定：粤对港澳扩大服务业开放;http://www.locpg.gov.cn/jsdt/2015-03/11/c_127570673.htm;0
20-01-2015;证监会：继续简化内地企业在香港和内地上市要求;http://www.locpg.gov.cn/jsdt/2015-01/20/c_127404075.htm;0
04-11-2014;财政部宣布今年下半年将继续在香港发行120亿元人民币国债;http://www.locpg.gov.cn/jsdt/2014-11/04/c_127177923.htm;0
02-09-2014;稳步推进香港特区行政长官普选——中央有关部门负责人赴港解读政改决定;http://www.locpg.gov.cn/jsdt/2014-09/02/c_126946934.htm;0
28-08-2014;内地与香港“更紧密经贸关系”如何安排;http://www.locpg.gov.cn/jsdt/2014-08/28/c_126928713.htm;0
26-08-2014;廖京山：粤港合作体现“一国两制”优越性;http://www.locpg.hk/zyzc/2014-08/26/c_126920313.htm;0
