Date; Title
16-09-2011; 行政長官結束訪歐行程
14-09-2011; 行政長官在倫敦會見傳媒談話全文
13-09-2011; 行政長官展開訪問倫敦行程
12-09-2011; 署理行政長官嘉許公務員的服務
09-09-2011; 行政長官展開訪問布魯塞爾行程
05-09-2011; 行政長官出訪比利時和英國
01-09-2011; 署理行政長官談示威者衝擊公開論壇
29-08-2011; 行政長官出席中國－亞歐博覽會
23-08-2011; 行政長官在粵港合作聯席會議第十四次會議後會見傳媒談話全文
20-08-2011; 行政長官發表《香港家書》
18-08-2011; 副總理李克強出席新政府總部落成典禮
17-08-2011; 副總理李克強出席特區歡迎晚宴
17-08-2011; 特區政府歡迎中央政府支持香港經濟社會發展的措施
16-08-2011; 副總理李克強訪港行程緊湊
16-08-2011; 國務院副總理李克強訪港
11-08-2011; 行政長官出席深圳世界大學生運動會開幕式
10-08-2011; 署理行政長官談港交所網站故障
06-08-2011; 行政長官辦公室將遷往新政府總部
04-08-2011; 行政長官休假
03-08-2011; 行政長官會見傳媒談話全文
31-07-2011; 行政長官施政報告及財政預算公眾諮詢網站啟用
30-07-2011; 行政長官會見傳媒談話全文
16-07-2011; 行政長官答問會答問全文（四）
15-07-2011; 行政長官答問會答問全文（三）
15-07-2011; 行政長官答問會答問全文（二）
15-07-2011; 行政長官答問會答問全文（一）
14-07-2011; 行政長官視察東涌住宅用地
14-07-2011; 行政長官：香港的未來繫於教育
12-07-2011; 特區政府支持陳馮富珍競逐連任世衞總幹事
08-07-2011; 行政長官讚揚香港教師讓學生的潛能全面發展
06-07-2011; 行政長官視察火炭工業用地
05-07-2011; 行政長官辦公室回應傳媒查詢
04-07-2011; 行政長官談七一遊行
01-07-2011; 大型交響管樂音樂會慶祝特區成立十四周年
29-06-2011; 投資推廣署感謝海外及內地企業對本港營商環境的信心
28-06-2011; 行政長官談任命商務及經濟發展局局長
25-06-2011; 行政長官呼籲社會各界繼續攜手對抗毒禍
23-06-2011; 行政長官與澳洲總理會面
20-06-2011; 行政長官繼續在柏斯訪問
19-06-2011; 行政長官參觀西澳洲鐵礦場
17-06-2011; 行政長官繼續墨爾本訪問行程
16-06-2011; 行政長官展開訪澳行程
15-06-2011; 行政長官會見傳媒談話全文
10-06-2011; 行政長官出訪澳洲
09-06-2011; 行政長官視察可作填海和發展岩洞地點
07-06-2011; 國務院港澳辦主任王光亞訪港
01-06-2011; 行政長官發表聲明
31-05-2011; 行政長官辦公室回應傳媒查詢
31-05-2011; 行政長官會見傳媒談話全文
25-05-2011; 行政長官辦公室發表聲明
20-05-2011; 行政長官答問會答問全文（三）
19-05-2011; 行政長官答問會答問全文（二）
19-05-2011; 行政長官答問會答問全文（一）
19-05-2011; 行政長官答問會開場發言
06-05-2011; 行政長官休假
05-05-2011; 行政長官參觀中環街市
27-04-2011; 行政長官會見傳媒談話全文
27-04-2011; 行政長官參觀跨國公司
20-04-2011; 行政長官與動物醫生探訪病友
18-04-2011; 《國家十二五規劃綱要》論壇
17-04-2011; 行政長官與俄羅斯總統會面
11-04-2011; 行政長官參加博鰲亞洲論壇年會
08-04-2011; 行政長官會見傳媒談話全文
08-04-2011; 行政長官發表聲明
08-04-2011; 俄羅斯聯邦總統訪港
06-04-2011; 行政長官視察白內障和關節置換手術服務
30-03-2011; 行政長官休假
19-03-2011; 生命小戰士在禮賓府欣賞表演
18-03-2011; 行政長官會見傳媒發言全文
16-03-2011; 香港禮賓府三月二十日開放日
16-03-2011; 行政長官視察輻射檢測設施
11-03-2011; 行政長官對日本人民及政府表示深切慰問
10-03-2011; 行政長官會見傳媒談話全文
07-03-2011; 行政長官在北京會見傳媒談話全文
01-03-2011; 行政長官在醫院檢查後會見傳媒
28-02-2011; 行政長官列席人大會議開幕式
23-02-2011; 行政長官就財政預算案發表聲明
21-02-2011; 香港海關新總部大樓落成啓用
14-02-2011; 行政長官再度委任市建局行政總監
02-02-2011; 行政長官離港休假
02-02-2011; 行政長官發表農曆新年賀辭
01-02-2011; 行政長官參觀荃灣年宵市場
01-02-2011; 行政長官和夫人向市民拜年
26-01-2011; 行政長官視察體育設施
25-01-2011; 添馬艦發展工程平頂儀式
14-01-2011; 行政長官出席立法會答問會答問全文（五）
13-01-2011; 行政長官出席立法會答問會答問全文（四）
13-01-2011; 行政長官出席立法會答問會答問全文（三）
13-01-2011; 行政長官出席立法會答問會答問全文（二）
13-01-2011; 行政長官出席立法會答問會答問全文（一）
10-01-2011; 行政長官哀悼雷潔瓊逝世
02-01-2011; 行政長官哀悼司徒華逝世
24-12-2010; 行政長官休假
23-12-2010; 行政長官北京會見傳媒答問全文
23-12-2010; 行政長官北京會見傳媒開場發言
22-12-2010; 行政長官北京會見傳媒答問全文
22-12-2010; 行政長官北京會見傳媒開場發言
20-12-2010; 署理行政長官讚揚香港運動員在亞殘運會表現出色
17-12-2010; 行政長官對賈施雅逝世表示哀悼
17-12-2010; 行政長官前往北京述職
16-12-2010; 香港政府聽取馬尼拉人質事件跟進事宜的進展
09-12-2010; 行政長官辦公室微博戶口啟用
09-12-2010; 行政長官發言全文
08-12-2010; 行政長官辦公室發表聲明
01-12-2010; 行政長官表揚香港運動員在亞運會表現出色
22-11-2010; 行政長官前赴廣州觀賞亞運會賽事
20-11-2010; 行政長官主持二○一○年度授勳典禮
14-11-2010; 行政長官提倡自由貿易
13-11-2010; 行政長官呼籲支持亞太經合組織增長策略
13-11-2010; 行政長官休假
13-11-2010; 行政長官跟進馬尼拉人質事件
13-11-2010; 行政長官談與國家主席會面
12-11-2010; 行政長官展開訪日第二天行程
11-11-2010; 行政長官談參觀東京焚化設施
11-11-2010; 行政長官參觀東京垃圾焚化設施
10-11-2010; 行政長官就首個最低工資水平發表聲明
10-11-2010; 行政長官會同行政會議接納首個法定最低工資水平
05-11-2010; 行政長官赴日本出席亞太區經濟合作組織會議
31-10-2010; 香港全方位參與上海世博會取得美好成績
29-10-2010; 行政長官繼續最後一日訪印度行程
28-10-2010; 行政長官訪問孟買
27-10-2010; 香港與廣東攜手向印度企業推廣大珠三角優勢
26-10-2010; 行政長官展開訪問印度行程
25-10-2010; 署理行政長官為「香港航運周」主持開幕禮
20-10-2010; 行政長官為上海世博會「香港活動周」開幕典禮主禮
20-10-2010; 行政長官出訪印度及出席上海世博會閉幕活動
16-10-2010; 行政長官發表《香港家書》
15-10-2010; 行政長官主持上海世博會香港活動周開幕儀式
14-10-2010; 行政長官出席立法會答問大會答問全文（三）
14-10-2010; 行政長官出席立法會答問大會答問全文（二）
14-10-2010; 行政長官出席立法會答問大會答問全文（一）
13-10-2010; 行政長官施政報告記者會談話全文（三）
13-10-2010; 行政長官施政報告記者會談話全文（二）
13-10-2010; 行政長官施政報告記者會談話全文（一）
13-10-2010; 行政長官提出通過經濟復蘇分享繁榮成果
13-10-2010; 行政長官在《施政報告》回應市民關注的房屋問題
13-10-2010; 行政長官的《施政報告》優先處理房屋政策、貧富差距等民生問題
12-10-2010; 施政報告聯合烽煙節目
11-10-2010; 施政報告及有關刊物星期三公開派發
11-10-2010; 施政報告星期三電視電台網上直播
11-10-2010; 行政長官向立法會發表施政報告
08-10-2010; 行政長官發表聲明
04-10-2010; 行政長官視察九龍城重建項目
30-09-2010; 行政長官辦公室聲明
22-09-2010; 行政長官委任交諮會新主席及成員
21-09-2010; 行政長官出席第五屆中部博覽會
17-09-2010; 行政長官談菲律賓調查報告（二）
17-09-2010; 行政長官談菲律賓調查報告（一）
16-09-2010; 行政長官辦公室Ｆａｃｅｂｏｏｋ官方網頁啟用
16-09-2010; 粵港合作聯席會議第十三次會議在廣州舉行
14-09-2010; 行政長官出席地區諮詢會後會見傳媒談話內容
14-09-2010; 行政長官出席粵港合作聯席會議
10-09-2010; 行政長官會見傳媒談話全文
05-09-2010; 行政長官出席深圳經濟特區成立三十周年慶祝活動
01-09-2010; 行政長官繼續訪莫斯科行程
31-08-2010; 行政長官展開訪俄行程
29-08-2010; 行政長官會見傳媒談話全文
28-08-2010; 行政長官和立法會產生辦法修正案（草案）獲人大常委會批准或備案
28-08-2010; 行政長官發表《香港家書》
27-08-2010; 行政長官探望傷者後會見傳媒談話內容
27-08-2010; 行政長官出訪俄羅斯及取消福建行程
25-08-2010; 行政長官在沙田威爾斯親王醫院會見傳媒談話全文
24-08-2010; 行政長官談馬尼拉事件善後工作
24-08-2010; 行政長官為羅湖懲教所主持揭幕
24-08-2010; 行政長官會見傳媒談話全文（二）
24-08-2010; 行政長官會見傳媒談話全文（一）
23-08-2010; 行政長官將赴福建出席泛珠三角論壇
16-08-2010; 行政長官和立法會產生辦法修正案（草案）納入人大常委會議程
12-08-2010; 行政長官到天水圍參觀社福設施
10-08-2010; 行政長官在香港會見深圳市市長許勤
28-07-2010; 行政長官休假
27-07-2010; 行政長官在四川會見傳媒發言全文
25-07-2010; 行政長官在四川會見傳媒談話全文
22-07-2010; 行政長官祝願滅罪大使加拿大親善之旅順利
20-07-2010; 行政長官率領特區政府考察團到訪四川
19-07-2010; 行政長官到觀塘探訪長者
13-07-2010; 行政長官答問會談話全文（七）
13-07-2010; 行政長官答問會談話全文（六）
13-07-2010; 行政長官答問會談話全文（五）
13-07-2010; 行政長官答問會談話全文（四）
13-07-2010; 行政長官答問會談話全文（三）
13-07-2010; 行政長官答問會談話全文（二）
13-07-2010; 行政長官答問會談話全文（一）
09-07-2010; 行政長官讚揚香港教師促進學生語文能力
07-07-2010; 行政長官辦公室回應傳媒查詢
29-06-2010; 行政長官簽署文件同意《基本法》附件的修正案草案
29-06-2010; 行政長官委任海濱事務委員會成員
25-06-2010; 行政長官就通過政制改革方案會見傳媒答問全文
21-06-2010; 政制改革方案記者會答問全文
19-06-2010; 行政長官談政改方案
18-06-2010; 行政長官會見傳媒談話全文
17-06-2010; 行政長官電視辯論後會見傳媒談話全文
10-06-2010; 政制方案電視辯論規則達成協議
07-06-2010; 行政長官談政改方案
06-06-2010; 行政長官談政改方案
02-06-2010; 政制方案電視辯論達成初步共識
31-05-2010; 行政長官對陳棣榮逝世表示哀悼
29-05-2010; 行政長官談政制發展
29-05-2010; 行政長官為新一輪政改社區宣傳運動揭開序幕
29-05-2010; 行政長官發表《香港家書》
21-05-2010; 行政長官會見傳媒談話全文
20-05-2010; 行政長官邀請余若薇進行電視辯論
17-05-2010; 行政長官會見傳媒談話全文
14-05-2010; 行政長官發表聲明
10-05-2010; 行政長官談話全文
08-05-2010; 行政長官辦公室發表聲明
06-05-2010; 行政長官答問會談話全文（四）
06-05-2010; 行政長官答問會談話全文（三）
06-05-2010; 行政長官答問會談話全文（二）
06-05-2010; 行政長官答問會談話全文（一）
01-05-2010; 行政長官主持上海世博會香港展覽啟動活動
30-04-2010; 行政長官上海會見傳媒談話全文
27-04-2010; 行政長官展開江蘇城市考察行程
27-04-2010; 署理行政長官核准香港交易所主席的任命
27-04-2010; 行政長官談話全文
26-04-2010; 行政長官參觀上海世博會香港展覽
26-04-2010; 行政長官談話全文
21-04-2010; 行政長官前往上海主持世博會香港館開館活動及到江蘇省考察
14-04-2010; 行政長官就２０１２政改方案發言
08-04-2010; 資深司法人員任命—終審法院非常任香港法官
08-04-2010; 資深司法人員任命—終審法院首席法官
07-04-2010; 行政長官在北京就「粵港合作框架協議」會見傳媒
05-04-2010; 行政長官前往北京出席「粵港合作框架協議」簽署儀式及到海南參加博鰲亞洲論壇年會
02-04-2010; 行政長官對徐展堂博士逝世表示哀悼
30-03-2010; 行政長官休假
08-03-2010; 署理行政長官談長沙灣火警
05-03-2010; 行政長官北京會見傳媒談話全文
01-03-2010; 政府致力發展創新科技成新興產業
01-03-2010; 行政長官列席人大會議開幕式
25-02-2010; 行政長官談抗毒工作
24-02-2010; 行政長官就財政預算案發表聲明
19-02-2010; 署理行政長官視察長者家居照顧服務
13-02-2010; 行政長官參觀年宵市場後會見傳媒談話全文
13-02-2010; 行政長官和夫人向市民拜年
12-02-2010; 行政長官向市民拜年
12-02-2010; 行政長官休假
09-02-2010; 行政長官談話全文
31-01-2010; 行政長官談政制發展
29-01-2010; 行政長官談馬頭圍道塌樓事件
26-01-2010; 行政長官發表聲明
18-01-2010; 行政長官回應立法會通過高鐵撥款
14-01-2010; 行政長官立法會答問大會談話全文（七）
14-01-2010; 行政長官立法會答問大會談話全文（六）
14-01-2010; 行政長官立法會答問大會談話全文（五）
14-01-2010; 行政長官立法會答問大會談話全文（四）
14-01-2010; 行政長官立法會答問大會談話全文（三）
14-01-2010; 行政長官立法會答問大會談話全文（二）
14-01-2010; 行政長官立法會答問大會談話全文（一）
10-01-2010; 行政長官會見傳媒談話全文
28-12-2009; 行政長官北京會見傳媒發言全文
21-12-2009; 行政長官前往北京述職
19-12-2009; 行政長官在澳門會見傳媒發言全文
18-12-2009; 行政長官表揚香港運動員在東亞運動會表現出色
17-12-2009; 行政長官率先接種人類豬型流感疫苗
17-12-2009; 行政長官談接種人類豬型流感疫苗
15-12-2009; 行政長官赴澳門出席澳門特別行政區成立十周年的慶祝活動
13-12-2009; 行政長官巡視銅鑼灣腐蝕性液體傷人案現場後會見傳媒
12-12-2009; 行政長官談香港首奪東亞運動會足球賽金牌
11-12-2009; 行政長官將赴珠海出席港珠澳大橋開工儀式
07-12-2009; 行政長官談東亞運動會
01-12-2009; 加拿大總理訪港
30-11-2009; 國務委員劉延東訪港主持２００９東亞運動會開幕
28-11-2009; 行政長官視察東亞運動會的籌備工作
26-11-2009; 大型禁毒手指畫打破健力士世界紀錄
25-11-2009; 行政長官視察中環創意產業群
20-11-2009; 行政長官談提高樓花市場透明度
19-11-2009; 行政長官談深圳非廣東籍居民赴港個人遊
18-11-2009; 行政長官談《二零一二年行政長官及立法會產生辦法諮詢文件》
16-11-2009; 行政長官在新加坡管理大學演講後與傳媒談話全文
16-11-2009; 行政長官就「大埔區校園驗毒試行計劃」致函全港中學生和家長
15-11-2009; 行政長官呼籲各經濟體系共同制訂退市計劃
14-11-2009; 行政長官呼籲亞太經合組織展示卓越領導才能
14-11-2009; 行政長官在新加坡會見國家主席後與記者談話內容（二）
14-11-2009; 行政長官在新加坡會見國家主席後與記者談話內容（一）
13-11-2009; 行政長官呼籲繼續以改革國際金融架構為首務
13-11-2009; 行政長官在新加坡與新西蘭總理會面後與傳媒談話全文
12-11-2009; 行政長官抵達新加坡出席亞太經合組織會議
09-11-2009; 行政長官談將軍澳嚴重巴士意外
06-11-2009; 行政長官赴新加坡出席亞太經濟合作組織會議
06-11-2009; 行政長官與立法會議員會面後會見傳媒發言全文
27-10-2009; 行政長官會見傳媒發言全文
22-10-2009; 行政長官休假
22-10-2009; 行政長官委任兩位副局長
17-10-2009; 行政長官主持二○○九年度授勳典禮
17-10-2009; 行政長官發表《香港家書》
16-10-2009; 行政長官與傳媒談話內容全文
15-10-2009; 行政長官立法會答問大會談話全文
14-10-2009; 行政長官出席施政報告電視論壇開場發言
14-10-2009; 行政長官施政報告記者會談話全文
14-10-2009; 行政長官在《施政報告》強調創造就業並提倡家庭價值
14-10-2009; 行政長官宣布計劃推動六項優勢產業
14-10-2009; 行政長官提出香港優質生活的願景
14-10-2009; 行政長官勾畫出經濟發展新策略
14-10-2009; 施政報告全文
12-10-2009; 行政長官向立法會發表施政報告
06-10-2009; 行政長官恭賀高錕教授奪得諾貝爾物理學獎
02-10-2009; 行政長官探望財政司司長後會見傳媒談話全文
02-10-2009; 行政長官在北京會見傳媒談話全文
28-09-2009; 署理行政長官探望財政司司長後會見傳媒談話內容
28-09-2009; 行政長官會見傳媒談話全文
28-09-2009; 署理行政長官會見傳媒談話內容
25-09-2009; 行政長官赴京拜會中央部委及出席國慶活動
22-09-2009; 行政長官談公共廣播服務及香港電台未來路向
22-09-2009; 行政長官會見傳媒答問全文
16-09-2009; 行政長官視察大澳受颱風巨爵的影響
14-09-2009; 行政長官出席《施政報告》學生諮詢會後會見傳媒談話內容
13-09-2009; 行政長官會見傳媒談話全文
12-09-2009; 行政長官授旗予十一運會特區代表團
09-09-2009; 行政長官會見傳媒談話全文
04-09-2009; 行政長官會見傳媒談話全文
02-09-2009; 行政長官談終審法院首席法官提前退休
02-09-2009; 行政長官接受終審法院首席法官提前退休
26-08-2009; 行政長官對方心讓教授逝世深表難過
19-08-2009; 粵港合作聯席會議第十二次會議在港舉行
19-08-2009; 行政長官粵港合作聯席會議後會見傳媒談話內容（二）
19-08-2009; 行政長官粵港合作聯席會議後會見傳媒談話內容（一）
15-08-2009; 行政長官發表《香港家書》
13-08-2009; 署理行政長官談撥款賑濟台灣災民
08-08-2009; 行政長官會見傳媒談話內容
08-08-2009; 家長參與「做個潮爸媽」講座反應熱烈
07-08-2009; 行政長官休假
05-08-2009; 行政長官到訪警務處了解警方禁毒工作
26-07-2009; 行政長官恭賀崔世安當選澳門特區行政長官
17-07-2009; 行政長官委任行政長官辦公室主任
16-07-2009; 行政長官會見傳媒談話內容
14-07-2009; 行政長官會見傳媒發言全文
10-07-2009; 行政長官讚揚香港教師協助學生達致全人發展
10-07-2009; 行政長官收到首長級公務員離職就業檢討委員會的報告
07-07-2009; 行政長官立法會答問大會發言全文（六）
07-07-2009; 行政長官立法會答問大會發言全文（五）
07-07-2009; 行政長官立法會答問大會發言全文（四）
07-07-2009; 行政長官立法會答問大會發言全文（三）
07-07-2009; 行政長官立法會答問大會發言全文（二）
07-07-2009; 行政長官立法會答問大會後會見傳媒談話全文
07-07-2009; 行政長官立法會答問大會發言全文（一）
30-06-2009; 行政長官談香港迪士尼樂園擴建計劃
29-06-2009; 行政長官出席醫療服務論壇開場發言全文
29-06-2009; 行政長官會見傳媒發言全文
27-06-2009; 行政長官發表《香港家書》
26-06-2009; 行政長官繼續參觀優勢產業
25-06-2009; 行政長官會見傳媒發言全文
24-06-2009; 行政長官視察創意工業的最新發展
23-06-2009; 行政長官在香港會見深圳市代市長王榮
23-06-2009; 行政長官在行政會議後與傳媒談話全文
22-06-2009; 行政長官於經濟機遇委員會會議結束後會見傳媒談話內容（二）
22-06-2009; 行政長官於經濟機遇委員會會議結束後會見傳媒談話內容（一）
16-06-2009; 行政長官會見傳媒發言全文
15-06-2009; 行政長官談基督教正生書院
11-06-2009; 行政長官會見傳媒談話內容
09-06-2009; 行政長官行政會議後與傳媒談話全文
03-06-2009; 行政長官赴廣西出席泛珠三角論壇
25-05-2009; 行政長官就中聯辦主任任命發表聲明
22-05-2009; 行政長官親身體驗通識課
19-05-2009; 行政長官就任志剛離任發表聲明
19-05-2009; 行政長官談公務員薪酬調整
17-05-2009; 行政長官會見傳媒談話全文
14-05-2009; 行政長官立法會答問大會談話全文（六）
14-05-2009; 行政長官立法會答問大會談話全文（五）
14-05-2009; 行政長官立法會答問大會談話全文（四）
14-05-2009; 行政長官立法會答問大會談話全文（三）
14-05-2009; 行政長官立法會答問大會談話全文（二）
14-05-2009; 行政長官會見傳媒發言全文
14-05-2009; 行政長官立法會答問大會談話全文（一）
12-05-2009; 行政長官出席汶川大地震紀念活動
08-05-2009; 行政長官在維景酒店門外會見傳媒談話全文（普通話部分）
08-05-2009; 行政長官在維景酒店門外會見傳媒談話全文（廣東話部分）
05-05-2009; 行政長官會見傳媒發言全文（普通話部分）
05-05-2009; 行政長官會見傳媒發言全文（廣東話部分）
04-05-2009; 行政長官對許淇安逝世表示哀悼
01-05-2009; 行政長官談香港首宗確診人類豬流感個案
30-04-2009; 行政長官會見傳媒發言全文
29-04-2009; 行政長官談立法會議員到內地訪問
28-04-2009; 行政長官會見傳媒談話內容
27-04-2009; 行政長官在機場會見傳媒談話全文
25-04-2009; 行政長官在合肥與傳媒談話內容全文
25-04-2009; 行政長官出席第四屆中部博覽會
20-04-2009; 行政長官出席第四屆中部博覽會
18-04-2009; 行政長官出席博鰲亞洲論壇年會後與傳媒談話內容
16-04-2009; 行政長官宣布終審法院將遷往立法會大樓
14-04-2009; 行政長官參加博鰲亞洲論壇年會
09-04-2009; 行政長官會見傳媒談話全文（二）
09-04-2009; 行政長官會見傳媒談話全文（一）
03-04-2009; 行政長官於經濟機遇委員會會議結束後會見傳媒談話內容（二）
03-04-2009; 行政長官於經濟機遇委員會會議結束後會見傳媒談話內容（一）
03-04-2009; 行政長官宣布研究發展具優勢產業
02-04-2009; 行政長官：毋懼挑戰　滬港互補
31-03-2009; 行政長官就赤柱塌樹意外死因聆訊會見傳媒談話內容
27-03-2009; 行政長官會見傳媒談話全文
24-03-2009; 行政長官會見傳媒談話全文
20-03-2009; 行政長官為薄膜光伏電研發中心主持開幕禮
20-03-2009; 行政長官在香港科技園會見傳媒發言全文
14-03-2009; 行政長官與學生分享攝影心得
05-03-2009; 行政長官在北京會見傳媒談話內容
03-03-2009; 行政長官在北京會見傳媒發言全文（二）
03-03-2009; 行政長官在北京會見傳媒發言全文（一）
27-02-2009; 行政長官列席人大會議開幕式
26-02-2009; 行政長官視察基建項目
25-02-2009; 行政長官讚揚預算案務實和有前瞻性
20-02-2009; 行政長官銳意將香港打造成亞洲餐酒中心
19-02-2009; 行政長官在首爾會見韓國總統
18-02-2009; 行政長官呼籲以開放透明的態度抗擊金融危機
17-02-2009; 行政長官促請重新檢視國際金融架構
16-02-2009; 行政長官展開訪日行程
07-02-2009; 行政長官出席西氣東輸二線東段工程開工儀式
06-02-2009; 行政長官出訪日本和韓國
03-02-2009; 行政長官對陸鼎堂爵士逝世深切哀悼
25-01-2009; 行政長官發表農曆新年賀辭
24-01-2009; 行政長官和夫人向市民拜年
23-01-2009; 行政長官參觀年宵市場後會見傳媒談話全文
23-01-2009; 行政長官在落馬洲與傳媒談話內容
22-01-2009; 行政長官宣布新措施應付金融海嘯
22-01-2009; 行政長官經濟機遇委員會會議結束後會見傳媒談話內容（二）
22-01-2009; 行政長官經濟機遇委員會會議結束後會見傳媒談話內容（一）
22-01-2009; 行政長官休假
21-01-2009; 行政長官就戴維思辭任經機會成員發表聲明
20-01-2009; 行政長官委任五位行政會議新成員
20-01-2009; 行政長官就委任行政會議成員會見新聞界發言全文
15-01-2009; 行政長官立法會答問大會談話全文
06-01-2009; 行政長官承諾致力促進就業
