Date; Title
14-10-2011; 行政长官广州会见传媒谈话全文
13-10-2011; 行政长官《施政报告》答问会（五）
13-10-2011; 行政长官《施政报告》答问会（四）
13-10-2011; 行政长官《施政报告》答问会（三）
13-10-2011; 行政长官《施政报告》答问会（二）
13-10-2011; 行政长官《施政报告》答问会（一）
13-10-2011; 行政长官谈立法会答问会
12-10-2011; 行政长官《施政报告》记者会谈话全文（二）
12-10-2011; 行政长官《施政报告》记者会谈话全文（一）
12-10-2011; 行政长官出席中国出口商品交易会
12-10-2011; 行政长官在《施政报告》推出新居屋计划
12-10-2011; 行政长官在《施政报告》就人口老化、人才培育宣布一系列政策
12-10-2011; 行政长官最后一份《施政报告》切实处理市民最关心问题
11-10-2011; 施政报告联合烽烟节目
10-10-2011; 施政报告及有关刊物星期三公开派发
10-10-2011; 施政报告星期三电视电台网上直播
10-10-2011; 行政长官向立法会发表施政报告
03-10-2011; 行政长官办公室声明
30-09-2011; 行政长官谈任命政务司司长、政制及内地事务局局长、行政长官办公室主任
30-09-2011; 政府主要官员任命公布
28-09-2011; 行政长官发表声明
23-09-2011; 行政长官回应传媒提问
16-09-2011; 行政长官结束访欧行程
14-09-2011; 行政长官在伦敦会见传媒谈话全文
13-09-2011; 行政长官展开访问伦敦行程
12-09-2011; 署理行政长官嘉许公务员的服务
09-09-2011; 行政长官展开访问布鲁塞尔行程
05-09-2011; 行政长官出访比利时和英国
01-09-2011; 署理行政长官谈示威者冲击公开论坛
29-08-2011; 行政长官出席中国－亚欧博览会
23-08-2011; 行政长官在粤港合作联席会议第十四次会议后会见传媒谈话全文
20-08-2011; 行政长官发表《香港家书》
18-08-2011; 副总理李克强出席新政府总部落成典礼
17-08-2011; 副总理李克强出席特区欢迎晚宴
17-08-2011; 特区政府欢迎中央政府支持香港经济社会发展的措施
16-08-2011; 副总理李克强访港行程紧凑
16-08-2011; 国务院副总理李克强访港
11-08-2011; 行政长官出席深圳世界大学生运动会开幕式
10-08-2011; 署理行政长官谈港交所网站故障
06-08-2011; 行政长官办公室将迁往新政府总部
04-08-2011; 行政长官休假
03-08-2011; 行政长官会见传媒谈话全文
31-07-2011; 行政长官施政报告及财政预算公众谘询网站启用
30-07-2011; 行政长官会见传媒谈话全文
16-07-2011; 行政长官答问会答问全文（四）
15-07-2011; 行政长官答问会答问全文（三）
15-07-2011; 行政长官答问会答问全文（二）
15-07-2011; 行政长官答问会答问全文（一）
14-07-2011; 行政长官视察东涌住宅用地
14-07-2011; 行政长官：香港的未来系于教育
12-07-2011; 特区政府支持陈冯富珍竞逐连任世卫总干事
08-07-2011; 行政长官赞扬香港教师让学生的潜能全面发展
06-07-2011; 行政长官视察火炭工业用地
05-07-2011; 行政长官办公室回应传媒查询
04-07-2011; 行政长官谈七一游行
01-07-2011; 大型交响管乐音乐会庆祝特区成立十四周年
29-06-2011; 投资推广署感谢海外及内地企业对本港营商环境的信心
28-06-2011; 行政长官谈任命商务及经济发展局局长
25-06-2011; 行政长官呼吁社会各界继续携手对抗毒祸
23-06-2011; 行政长官与澳洲总理会面
20-06-2011; 行政长官继续在柏斯访问
19-06-2011; 行政长官参观西澳洲铁矿场
17-06-2011; 行政长官继续墨尔本访问行程
16-06-2011; 行政长官展开访澳行程
15-06-2011; 行政长官会见传媒谈话全文
10-06-2011; 行政长官出访澳洲
09-06-2011; 行政长官视察可作填海和发展岩洞地点
07-06-2011; 国务院港澳办主任王光亚访港
01-06-2011; 行政长官发表声明
31-05-2011; 行政长官办公室回应传媒查询
31-05-2011; 行政长官会见传媒谈话全文
25-05-2011; 行政长官办公室发表声明
20-05-2011; 行政长官答问会答问全文（三）
19-05-2011; 行政长官答问会答问全文（二）
19-05-2011; 行政长官答问会答问全文（一）
19-05-2011; 行政长官答问会开场发言
06-05-2011; 行政长官休假
05-05-2011; 行政长官参观中环街市
27-04-2011; 行政长官会见传媒谈话全文
27-04-2011; 行政长官参观跨国公司
20-04-2011; 行政长官与动物医生探访病友
18-04-2011; 《国家十二五规划纲要》论坛
17-04-2011; 行政长官与俄罗斯总统会面
11-04-2011; 行政长官参加博鳌亚洲论坛年会
08-04-2011; 行政长官会见传媒谈话全文
08-04-2011; 行政长官发表声明
08-04-2011; 俄罗斯联邦总统访港
06-04-2011; 行政长官视察白内障和关节置换手术服务
30-03-2011; 行政长官休假
19-03-2011; 生命小战士在礼宾府欣赏表演
18-03-2011; 行政长官会见传媒发言全文
16-03-2011; 香港礼宾府三月二十日开放日
16-03-2011; 行政长官视察辐射检测设施
11-03-2011; 行政长官对日本人民及政府表示深切慰问
10-03-2011; 行政长官会见传媒谈话全文
07-03-2011; 行政长官在北京会见传媒谈话全文
01-03-2011; 行政长官在医院检查后会见传媒
28-02-2011; 行政长官列席人大会议开幕式
23-02-2011; 行政长官就财政预算案发表声明
21-02-2011; 香港海关新总部大楼落成啓用
14-02-2011; 行政长官再度委任市建局行政总监
02-02-2011; 行政长官离港休假
02-02-2011; 行政长官发表农历新年贺辞
01-02-2011; 行政长官参观荃湾年宵市场
01-02-2011; 行政长官和夫人向市民拜年
26-01-2011; 行政长官视察体育设施
25-01-2011; 添马舰发展工程平顶仪式
14-01-2011; 行政长官出席立法会答问会答问全文（五）
13-01-2011; 行政长官出席立法会答问会答问全文（四）
13-01-2011; 行政长官出席立法会答问会答问全文（三）
13-01-2011; 行政长官出席立法会答问会答问全文（二）
13-01-2011; 行政长官出席立法会答问会答问全文（一）
10-01-2011; 行政长官哀悼雷洁琼逝世
02-01-2011; 行政长官哀悼司徒华逝世
24-12-2010; 行政长官休假
23-12-2010; 行政长官北京会见传媒答问全文
23-12-2010; 行政长官北京会见传媒开场发言
22-12-2010; 行政长官北京会见传媒答问全文
22-12-2010; 行政长官北京会见传媒开场发言
20-12-2010; 署理行政长官赞扬香港运动员在亚残运会表现出色
17-12-2010; 行政长官对贾施雅逝世表示哀悼
17-12-2010; 行政长官前往北京述职
16-12-2010; 香港政府听取马尼拉人质事件跟进事宜的进展
09-12-2010; 行政长官办公室微博户口启用
09-12-2010; 行政长官发言全文
08-12-2010; 行政长官办公室发表声明
01-12-2010; 行政长官表扬香港运动员在亚运会表现出色
22-11-2010; 行政长官前赴广州观赏亚运会赛事
20-11-2010; 行政长官主持二○一○年度授勋典礼
14-11-2010; 行政长官提倡自由贸易
13-11-2010; 行政长官呼吁支持亚太经合组织增长策略
13-11-2010; 行政长官休假
13-11-2010; 行政长官跟进马尼拉人质事件
13-11-2010; 行政长官谈与国家主席会面
12-11-2010; 行政长官展开访日第二天行程
11-11-2010; 行政长官谈参观东京焚化设施
11-11-2010; 行政长官参观东京垃圾焚化设施
10-11-2010; 行政长官就首个最低工资水平发表声明
10-11-2010; 行政长官会同行政会议接纳首个法定最低工资水平
05-11-2010; 行政长官赴日本出席亚太区经济合作组织会议
31-10-2010; 香港全方位参与上海世博会取得美好成绩
29-10-2010; 行政长官继续最后一日访印度行程
28-10-2010; 行政长官访问孟买
27-10-2010; 香港与广东携手向印度企业推广大珠三角优势
26-10-2010; 行政长官展开访问印度行程
25-10-2010; 署理行政长官为「香港航运周」主持开幕礼
20-10-2010; 行政长官为上海世博会「香港活动周」开幕典礼主礼
20-10-2010; 行政长官出访印度及出席上海世博会闭幕活动
16-10-2010; 行政长官发表《香港家书》
15-10-2010; 行政长官主持上海世博会香港活动周开幕仪式
14-10-2010; 行政长官出席立法会答问大会答问全文（三）
14-10-2010; 行政长官出席立法会答问大会答问全文（二）
14-10-2010; 行政长官出席立法会答问大会答问全文（一）
13-10-2010; 行政长官施政报告记者会谈话全文（三）
13-10-2010; 行政长官施政报告记者会谈话全文（二）
13-10-2010; 行政长官施政报告记者会谈话全文（一）
13-10-2010; 行政长官提出通过经济复苏分享繁荣成果
13-10-2010; 行政长官在《施政报告》回应市民关注的房屋问题
13-10-2010; 行政长官的《施政报告》优先处理房屋政策、贫富差距等民生问题
12-10-2010; 施政报告联合烽烟节目
11-10-2010; 施政报告及有关刊物星期三公开派发
11-10-2010; 施政报告星期三电视电台网上直播
11-10-2010; 行政长官向立法会发表施政报告
08-10-2010; 行政长官发表声明
04-10-2010; 行政长官视察九龙城重建项目
30-09-2010; 行政长官办公室声明
22-09-2010; 行政长官委任交谘会新主席及成员
21-09-2010; 行政长官出席第五届中部博览会
17-09-2010; 行政长官谈菲律宾调查报告（二）
17-09-2010; 行政长官谈菲律宾调查报告（一）
16-09-2010; 行政长官办公室Ｆａｃｅｂｏｏｋ官方网页启用
16-09-2010; 粤港合作联席会议第十三次会议在广州举行
14-09-2010; 行政长官出席地区谘询会后会见传媒谈话内容
14-09-2010; 行政长官出席粤港合作联席会议
10-09-2010; 行政长官会见传媒谈话全文
05-09-2010; 行政长官出席深圳经济特区成立三十周年庆祝活动
01-09-2010; 行政长官继续访莫斯科行程
31-08-2010; 行政长官展开访俄行程
29-08-2010; 行政长官会见传媒谈话全文
28-08-2010; 行政长官和立法会产生办法修正案（草案）获人大常委会批准或备案
28-08-2010; 行政长官发表《香港家书》
27-08-2010; 行政长官探望伤者后会见传媒谈话内容
27-08-2010; 行政长官出访俄罗斯及取消福建行程
25-08-2010; 行政长官在沙田威尔斯亲王医院会见传媒谈话全文
24-08-2010; 行政长官谈马尼拉事件善后工作
24-08-2010; 行政长官为罗湖惩教所主持揭幕
24-08-2010; 行政长官会见传媒谈话全文（二）
24-08-2010; 行政长官会见传媒谈话全文（一）
23-08-2010; 行政长官将赴福建出席泛珠三角论坛
16-08-2010; 行政长官和立法会产生办法修正案（草案）纳入人大常委会议程
12-08-2010; 行政长官到天水围参观社福设施
10-08-2010; 行政长官在香港会见深圳市市长许勤
28-07-2010; 行政长官休假
27-07-2010; 行政长官在四川会见传媒发言全文
25-07-2010; 行政长官在四川会见传媒谈话全文
22-07-2010; 行政长官祝愿灭罪大使加拿大亲善之旅顺利
20-07-2010; 行政长官率领特区政府考察团到访四川
19-07-2010; 行政长官到观塘探访长者
13-07-2010; 行政长官答问会谈话全文（七）
13-07-2010; 行政长官答问会谈话全文（六）
13-07-2010; 行政长官答问会谈话全文（五）
13-07-2010; 行政长官答问会谈话全文（四）
13-07-2010; 行政长官答问会谈话全文（三）
13-07-2010; 行政长官答问会谈话全文（二）
13-07-2010; 行政长官答问会谈话全文（一）
09-07-2010; 行政长官赞扬香港教师促进学生语文能力
07-07-2010; 行政长官办公室回应传媒查询
29-06-2010; 行政长官签署文件同意《基本法》附件的修正案草案
29-06-2010; 行政长官委任海滨事务委员会成员
25-06-2010; 行政长官就通过政制改革方案会见传媒答问全文
21-06-2010; 政制改革方案记者会答问全文
19-06-2010; 行政长官谈政改方案
18-06-2010; 行政长官会见传媒谈话全文
17-06-2010; 行政长官电视辩论后会见传媒谈话全文
10-06-2010; 政制方案电视辩论规则达成协议
07-06-2010; 行政长官谈政改方案
06-06-2010; 行政长官谈政改方案
02-06-2010; 政制方案电视辩论达成初步共识
31-05-2010; 行政长官对陈棣荣逝世表示哀悼
29-05-2010; 行政长官谈政制发展
29-05-2010; 行政长官为新一轮政改社区宣传运动揭开序幕
29-05-2010; 行政长官发表《香港家书》
21-05-2010; 行政长官会见传媒谈话全文
20-05-2010; 行政长官邀请余若薇进行电视辩论
17-05-2010; 行政长官会见传媒谈话全文
14-05-2010; 行政长官发表声明
10-05-2010; 行政长官谈话全文
08-05-2010; 行政长官办公室发表声明
06-05-2010; 行政长官答问会谈话全文（四）
06-05-2010; 行政长官答问会谈话全文（三）
06-05-2010; 行政长官答问会谈话全文（二）
06-05-2010; 行政长官答问会谈话全文（一）
01-05-2010; 行政长官主持上海世博会香港展览启动活动
30-04-2010; 行政长官上海会见传媒谈话全文
27-04-2010; 行政长官展开江苏城市考察行程
27-04-2010; 署理行政长官核准香港交易所主席的任命
27-04-2010; 行政长官谈话全文
26-04-2010; 行政长官参观上海世博会香港展览
26-04-2010; 行政长官谈话全文
21-04-2010; 行政长官前往上海主持世博会香港馆开馆活动及到江苏省考察
14-04-2010; 行政长官就２０１２政改方案发言
08-04-2010; 资深司法人员任命—终审法院非常任香港法官
08-04-2010; 资深司法人员任命—终审法院首席法官
07-04-2010; 行政长官在北京就「粤港合作框架协议」会见传媒
05-04-2010; 行政长官前往北京出席「粤港合作框架协议」签署仪式及到海南参加博鳌亚洲论坛年会
02-04-2010; 行政长官对徐展堂博士逝世表示哀悼
30-03-2010; 行政长官休假
08-03-2010; 署理行政长官谈长沙湾火警
05-03-2010; 行政长官北京会见传媒谈话全文
01-03-2010; 政府致力发展创新科技成新兴产业
01-03-2010; 行政长官列席人大会议开幕式
25-02-2010; 行政长官谈抗毒工作
24-02-2010; 行政长官就财政预算案发表声明
19-02-2010; 署理行政长官视察长者家居照顾服务
13-02-2010; 行政长官参观年宵市场后会见传媒谈话全文
13-02-2010; 行政长官和夫人向市民拜年
12-02-2010; 行政长官向市民拜年
12-02-2010; 行政长官休假
09-02-2010; 行政长官谈话全文
31-01-2010; 行政长官谈政制发展
29-01-2010; 行政长官谈马头围道塌楼事件
26-01-2010; 行政长官发表声明
18-01-2010; 行政长官回应立法会通过高铁拨款
14-01-2010; 行政长官立法会答问大会谈话全文（七）
14-01-2010; 行政长官立法会答问大会谈话全文（六）
14-01-2010; 行政长官立法会答问大会谈话全文（五）
14-01-2010; 行政长官立法会答问大会谈话全文（四）
14-01-2010; 行政长官立法会答问大会谈话全文（三）
14-01-2010; 行政长官立法会答问大会谈话全文（二）
14-01-2010; 行政长官立法会答问大会谈话全文（一）
10-01-2010; 行政长官会见传媒谈话全文
28-12-2009; 行政长官北京会见传媒发言全文
21-12-2009; 行政长官前往北京述职
19-12-2009; 行政长官在澳门会见传媒发言全文
18-12-2009; 行政长官表扬香港运动员在东亚运动会表现出色
17-12-2009; 行政长官率先接种人类猪型流感疫苗
17-12-2009; 行政长官谈接种人类猪型流感疫苗
15-12-2009; 行政长官赴澳门出席澳门特别行政区成立十周年的庆祝活动
13-12-2009; 行政长官巡视铜锣湾腐蚀性液体伤人案现场后会见传媒
12-12-2009; 行政长官谈香港首夺东亚运动会足球赛金牌
11-12-2009; 行政长官将赴珠海出席港珠澳大桥开工仪式
07-12-2009; 行政长官谈东亚运动会
01-12-2009; 加拿大总理访港
30-11-2009; 国务委员刘延东访港主持２００９东亚运动会开幕
28-11-2009; 行政长官视察东亚运动会的筹备工作
26-11-2009; 大型禁毒手指画打破健力士世界纪录
25-11-2009; 行政长官视察中环创意产业群
20-11-2009; 行政长官谈提高楼花市场透明度
19-11-2009; 行政长官谈深圳非广东籍居民赴港个人游
18-11-2009; 行政长官谈《二零一二年行政长官及立法会产生办法谘询文件》
16-11-2009; 行政长官在新加坡管理大学演讲后与传媒谈话全文
16-11-2009; 行政长官就「大埔区校园验毒试行计划」致函全港中学生和家长
15-11-2009; 行政长官呼吁各经济体系共同制订退市计划
14-11-2009; 行政长官呼吁亚太经合组织展示卓越领导才能
14-11-2009; 行政长官在新加坡会见国家主席后与记者谈话内容（二）
14-11-2009; 行政长官在新加坡会见国家主席后与记者谈话内容（一）
13-11-2009; 行政长官呼吁继续以改革国际金融架构为首务
13-11-2009; 行政长官在新加坡与新西兰总理会面后与传媒谈话全文
12-11-2009; 行政长官抵达新加坡出席亚太经合组织会议
09-11-2009; 行政长官谈将军澳严重巴士意外
06-11-2009; 行政长官赴新加坡出席亚太经济合作组织会议
06-11-2009; 行政长官与立法会议员会面后会见传媒发言全文
27-10-2009; 行政长官会见传媒发言全文
22-10-2009; 行政长官休假
22-10-2009; 行政长官委任两位副局长
17-10-2009; 行政长官主持二○○九年度授勋典礼
17-10-2009; 行政长官发表《香港家书》
16-10-2009; 行政长官与传媒谈话内容全文
15-10-2009; 行政长官立法会答问大会谈话全文
14-10-2009; 行政长官出席施政报告电视论坛开场发言
14-10-2009; 行政长官施政报告记者会谈话全文
14-10-2009; 行政长官在《施政报告》强调创造就业并提倡家庭价值
14-10-2009; 行政长官宣布计划推动六项优势产业
14-10-2009; 行政长官提出香港优质生活的愿景
14-10-2009; 行政长官勾画出经济发展新策略
14-10-2009; 施政报告全文
12-10-2009; 行政长官向立法会发表施政报告
06-10-2009; 行政长官恭贺高锟教授夺得诺贝尔物理学奖
02-10-2009; 行政长官探望财政司司长后会见传媒谈话全文
02-10-2009; 行政长官在北京会见传媒谈话全文
28-09-2009; 署理行政长官探望财政司司长后会见传媒谈话内容
28-09-2009; 行政长官会见传媒谈话全文
28-09-2009; 署理行政长官会见传媒谈话内容
25-09-2009; 行政长官赴京拜会中央部委及出席国庆活动
22-09-2009; 行政长官谈公共广播服务及香港电台未来路向
22-09-2009; 行政长官会见传媒答问全文
16-09-2009; 行政长官视察大澳受台风巨爵的影响
14-09-2009; 行政长官出席《施政报告》学生谘询会后会见传媒谈话内容
13-09-2009; 行政长官会见传媒谈话全文
12-09-2009; 行政长官授旗予十一运会特区代表团
09-09-2009; 行政长官会见传媒谈话全文
04-09-2009; 行政长官会见传媒谈话全文
02-09-2009; 行政长官谈终审法院首席法官提前退休
02-09-2009; 行政长官接受终审法院首席法官提前退休
26-08-2009; 行政长官对方心让教授逝世深表难过
19-08-2009; 粤港合作联席会议第十二次会议在港举行
19-08-2009; 行政长官粤港合作联席会议后会见传媒谈话内容（二）
19-08-2009; 行政长官粤港合作联席会议后会见传媒谈话内容（一）
15-08-2009; 行政长官发表《香港家书》
13-08-2009; 署理行政长官谈拨款赈济台湾灾民
08-08-2009; 行政长官会见传媒谈话内容
08-08-2009; 家长参与「做个潮爸妈」讲座反应热烈
07-08-2009; 行政长官休假
05-08-2009; 行政长官到访警务处了解警方禁毒工作
26-07-2009; 行政长官恭贺崔世安当选澳门特区行政长官
17-07-2009; 行政长官委任行政长官办公室主任
16-07-2009; 行政长官会见传媒谈话内容
14-07-2009; 行政长官会见传媒发言全文
10-07-2009; 行政长官赞扬香港教师协助学生达致全人发展
10-07-2009; 行政长官收到首长级公务员离职就业检讨委员会的报告
07-07-2009; 行政长官立法会答问大会发言全文（六）
07-07-2009; 行政长官立法会答问大会发言全文（五）
07-07-2009; 行政长官立法会答问大会发言全文（四）
07-07-2009; 行政长官立法会答问大会发言全文（三）
07-07-2009; 行政长官立法会答问大会发言全文（二）
07-07-2009; 行政长官立法会答问大会后会见传媒谈话全文
07-07-2009; 行政长官立法会答问大会发言全文（一）
30-06-2009; 行政长官谈香港迪士尼乐园扩建计划
29-06-2009; 行政长官出席医疗服务论坛开场发言全文
29-06-2009; 行政长官会见传媒发言全文
27-06-2009; 行政长官发表《香港家书》
26-06-2009; 行政长官继续参观优势产业
25-06-2009; 行政长官会见传媒发言全文
24-06-2009; 行政长官视察创意工业的最新发展
23-06-2009; 行政长官在香港会见深圳市代市长王荣
23-06-2009; 行政长官在行政会议后与传媒谈话全文
22-06-2009; 行政长官于经济机遇委员会会议结束后会见传媒谈话内容（二）
22-06-2009; 行政长官于经济机遇委员会会议结束后会见传媒谈话内容（一）
16-06-2009; 行政长官会见传媒发言全文
15-06-2009; 行政长官谈基督教正生书院
11-06-2009; 行政长官会见传媒谈话内容
09-06-2009; 行政长官行政会议后与传媒谈话全文
03-06-2009; 行政长官赴广西出席泛珠三角论坛
25-05-2009; 行政长官就中联办主任任命发表声明
22-05-2009; 行政长官亲身体验通识课
19-05-2009; 行政长官就任志刚离任发表声明
19-05-2009; 行政长官谈公务员薪酬调整
17-05-2009; 行政长官会见传媒谈话全文
14-05-2009; 行政长官立法会答问大会谈话全文（六）
14-05-2009; 行政长官立法会答问大会谈话全文（五）
14-05-2009; 行政长官立法会答问大会谈话全文（四）
14-05-2009; 行政长官立法会答问大会谈话全文（三）
14-05-2009; 行政长官立法会答问大会谈话全文（二）
14-05-2009; 行政长官会见传媒发言全文
14-05-2009; 行政长官立法会答问大会谈话全文（一）
12-05-2009; 行政长官出席汶川大地震纪念活动
08-05-2009; 行政长官在维景酒店门外会见传媒谈话全文（普通话部分）
08-05-2009; 行政长官在维景酒店门外会见传媒谈话全文（广东话部分）
05-05-2009; 行政长官会见传媒发言全文（普通话部分）
05-05-2009; 行政长官会见传媒发言全文（广东话部分）
04-05-2009; 行政长官对许淇安逝世表示哀悼
01-05-2009; 行政长官谈香港首宗确诊人类猪流感个案
30-04-2009; 行政长官会见传媒发言全文
29-04-2009; 行政长官谈立法会议员到内地访问
28-04-2009; 行政长官会见传媒谈话内容
27-04-2009; 行政长官在机场会见传媒谈话全文
25-04-2009; 行政长官在合肥与传媒谈话内容全文
25-04-2009; 行政长官出席第四届中部博览会
20-04-2009; 行政长官出席第四届中部博览会
18-04-2009; 行政长官出席博鳌亚洲论坛年会后与传媒谈话内容
16-04-2009; 行政长官宣布终审法院将迁往立法会大楼
14-04-2009; 行政长官参加博鳌亚洲论坛年会
09-04-2009; 行政长官会见传媒谈话全文（二）
09-04-2009; 行政长官会见传媒谈话全文（一）
03-04-2009; 行政长官于经济机遇委员会会议结束后会见传媒谈话内容（二）
03-04-2009; 行政长官于经济机遇委员会会议结束后会见传媒谈话内容（一）
03-04-2009; 行政长官宣布研究发展具优势产业
02-04-2009; 行政长官：毋惧挑战　沪港互补
31-03-2009; 行政长官就赤柱塌树意外死因聆讯会见传媒谈话内容
27-03-2009; 行政长官会见传媒谈话全文
24-03-2009; 行政长官会见传媒谈话全文
20-03-2009; 行政长官为薄膜光伏电研发中心主持开幕礼
20-03-2009; 行政长官在香港科技园会见传媒发言全文
14-03-2009; 行政长官与学生分享摄影心得
05-03-2009; 行政长官在北京会见传媒谈话内容
03-03-2009; 行政长官在北京会见传媒发言全文（二）
03-03-2009; 行政长官在北京会见传媒发言全文（一）
27-02-2009; 行政长官列席人大会议开幕式
26-02-2009; 行政长官视察基建项目
25-02-2009; 行政长官赞扬预算案务实和有前瞻性
20-02-2009; 行政长官锐意将香港打造成亚洲餐酒中心
19-02-2009; 行政长官在首尔会见韩国总统
18-02-2009; 行政长官呼吁以开放透明的态度抗击金融危机
17-02-2009; 行政长官促请重新检视国际金融架构
16-02-2009; 行政长官展开访日行程
07-02-2009; 行政长官出席西气东输二线东段工程开工仪式
06-02-2009; 行政长官出访日本和韩国
03-02-2009; 行政长官对陆鼎堂爵士逝世深切哀悼
25-01-2009; 行政长官发表农历新年贺辞
24-01-2009; 行政长官和夫人向市民拜年
23-01-2009; 行政长官参观年宵市场后会见传媒谈话全文
23-01-2009; 行政长官在落马洲与传媒谈话内容
22-01-2009; 行政长官宣布新措施应付金融海啸
22-01-2009; 行政长官经济机遇委员会会议结束后会见传媒谈话内容（二）
22-01-2009; 行政长官经济机遇委员会会议结束后会见传媒谈话内容（一）
22-01-2009; 行政长官休假
21-01-2009; 行政长官就戴维思辞任经机会成员发表声明
20-01-2009; 行政长官委任五位行政会议新成员
20-01-2009; 行政长官就委任行政会议成员会见新闻界发言全文
15-01-2009; 行政长官立法会答问大会谈话全文
06-01-2009; 行政长官承诺致力促进就业
19-12-2008; 行政长官结束北京述职之行与记者会面发言全文
11-12-2008; 行政长官前往北京述职
08-12-2008; 行政长官经济机遇委员会会议结束后会见传媒谈话内容
08-12-2008; 行政长官宣布一系列振兴经济措施
01-12-2008; 行政长官慰问泰国交通意外死者家属
24-11-2008; 行政长官承诺继续致力应付气候变化
