Date;Title;URL;Is_Hidden
03-02-2023;港澳系統深入學習貫徹黨的二十大精神專題會議召開 夏寶龍出席並講話;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2023-02/03/c_1211724947.htm;0
23-12-2022;習近平會見來京述職的李家超;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-12/23/c_1211711920.htm;0
26-12-2022;李克強會見來京述職的李家超 韓正出席;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-12/26/c_1211712294.htm;0
21-11-2022;夏寶龍：「一國兩制」這一好制度必須長期堅持;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-11/21/c_1211702806.htm;0
16-10-2022;習近平強調，堅持和完善「一國兩制」，推進祖國統一;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-10/16/c_1211693108.htm;0
28-09-2022;全國政協辦公廳、中共中央統戰部、國務院僑辦、國務院港澳辦、國務院台辦、中國僑聯聯合舉行國慶招待會 汪洋致辭;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-09/28/c_1211688744.htm;0
31-08-2022;韓正在香港第七屆「一帶一路」高峰論壇上發表視頻致辭;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-08/31/c_1211681140.htm;0
19-07-2022;「學習貫徹習近平主席在慶祝香港回歸祖國25周年大會暨香港特別行政區第六屆政府就職典禮上重要講話精神」專題研討會舉行 夏寶龍出席並致辭;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-07/19/c_1211668332.htm;0
02-07-2022;習近平會見香港特別行政區新任行政、立法、司法機關負責人;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-07/02/c_1211663453.htm;0
02-07-2022;習近平在慶祝香港回歸祖國25周年大會暨香港特別行政區第六屆政府就職典禮上的講話（全文）;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-07/02/c_1211663409.htm;0
01-07-2022;習近平視察駐香港部隊;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-07/01/c_1211663382.htm;0
01-07-2022;習近平會見李家超;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-07/01/c_1211663202.htm;0
01-07-2022;慶祝香港回歸祖國25周年大會暨香港特別行政區第六屆政府就職典禮隆重舉行 習近平出席並發表重要講話;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-07/01/c_1211663187.htm;0
01-07-2022;圓滿結束在香港的各項活動 習近平離開香港;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-07/01/c_1211663183.htm;0
01-07-2022;習近平會見中央駐港機構和主要中資機構負責人;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-07/01/c_1211662985.htm;0
01-07-2022;習近平會見香港紀律部隊代表;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-07/01/c_1211662983.htm;0
01-07-2022;習近平會見香港各界代表人士;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-07/01/c_1211662981.htm;0
01-07-2022;習近平會見香港特別行政區行政、立法、司法機關負責人;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-07/01/c_1211662973.htm;0
01-07-2022;習近平考察香港科學園;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-07/01/c_1211662967.htm;0
30-06-2022;習近平會見賀一誠;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-06/30/c_1211662635.htm;0
30-06-2022;習近平會見全國政協副主席梁振英 委託相關方面轉達對全國政協副主席董建華的問候;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-06/30/c_1211662628.htm;0
30-06-2022;習近平會見林鄭月娥;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-06/30/c_1211662625.htm;0
30-06-2022;習近平抵達香港 出席慶祝香港回歸祖國25周年大會暨香港特區第六屆政府就職典禮並對香港進行視察;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-06/30/c_1211662615.htm;0
22-06-2022;「『一國兩制』是科學、可行、有生命力的」——訪全國政協副主席梁振英;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-06/22/c_1211659456.htm;0
30-05-2022;習近平會見李家超;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-05/30/c_1211652085.htm;0
30-05-2022;李克強會見李家超 頒發任命李家超為香港特別行政區第六任行政長官的國務院令 韓正出席;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-05/30/c_1211652079.htm;0
20-05-2022;李克強主持召開國務院第七次全體會議 決定任命李家超為香港特別行政區第六任行政長官 韓正等出席;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-05/20/c_1211649352.htm;0
14-05-2022;全國政協召開雙週協商座談會 圍繞「進一步提升愛國愛港愛澳力量能力建設」協商議政 汪洋主持;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-05/14/c_1211646966.htm;0
09-03-2022;全國政協領導同志分別參加全國政協十三屆五次會議討論;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-03/09/c_1211602195.htm;0
07-03-2022;韓正分別參加香港代表團澳門代表團審議;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-03/07/c_1211599422.htm;0
06-03-2022;韓正看望港澳地區全國政協委員並參加討論;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-03/06/c_1211598197.htm;0
05-03-2022;李克強在政府工作報告中談港澳台工作;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2022-03/05/c_1211596990.htm;0
22-12-2021;李克強會見來京述職的林鄭月娥 韓正出席;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-12/22/c_1211496975.htm;0
22-12-2021;習近平會見來京述職的林鄭月娥;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-12/22/c_1211496928.htm;0
06-12-2021;夏寶龍：以史為鑒譜寫香港民主新篇章;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-12/06/c_1211475935.htm;0
29-09-2021;全國政協辦公廳 中共中央統戰部 國務院僑辦 國務院港澳辦 國務院台辦 中國僑聯聯合舉行國慶招待會 汪洋致辭;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-09/29/c_1211387556.htm;0
18-09-2021;韓正會見林鄭月娥;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-09/18/c_1211375205.htm;0
02-08-2021;夏寶龍：全面深入實施香港國安法 推進「一國兩制」實踐行穩致遠;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-08/02/c_1211271997.htm;0
26-07-2021;沈躍躍會見婦聯繫統港澳執委、特邀代表考察團;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-07/26/c_1211260233.htm;0
22-07-2021;全國暨地方政協港澳台僑工作座談會在海口召開;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-07/22/c_1211252386.htm;0
01-06-2021;梁振英：香港可扮演獨特角色向國際介紹真實的中國;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-06/01/c_1211181371.htm;0
25-04-2021;韓正在廣東調研：堅定不移深化改革開放 堅定不移推動高質量發展;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-04/25/c_1211127946.htm;0
23-04-2021;汪洋主持政協雙週協商座談會 圍繞「加強港澳青少年愛國主義教育」協商議政;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-04/23/c_1211125318.htm;0
23-04-2021;韓正會見林鄭月娥、賀一誠;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-04/23/c_1211124946.htm;0
23-04-2021;韓正在廣州主持召開粵港澳大灣區建設領導小組會議;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-04/23/c_1211124936.htm;0
02-04-2021;董建華：協力開拓香港由亂到治、由治到興的黃金時代;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-04/02/c_1211095526.htm;0
30-03-2021;栗戰書：全面落實「愛國者治港」根本原則 確保香港長治久安和長期繁榮穩定;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-03/30/c_1211090204.htm;0
30-03-2021;國家主席習近平簽署第七十五號、第七十六號主席令;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-03/30/c_1211090152.htm;0
29-03-2021;全國人大常委會舉行會議 審議香港基本法附件一、二修訂草案等 栗戰書主持;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-03/29/c_1211088765.htm;0
15-03-2021;梁振英：不要低估中央和全國人民全面解決香港問題的決心;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-03/15/c_1211067522.htm;0
15-03-2021;董建華：香港人必須有全局視野和國家觀念;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-03/15/c_1211066562.htm;0
11-03-2021;李克強：堅持「愛國者治港」，確保「一國兩制」行穩致遠;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-03/11/c_1211062179.htm;0
08-03-2021;栗戰書：全國人大將為維護香港特區憲制秩序提供法律保障;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-03/08/c_1211056982.htm;0
07-03-2021;韓正分別參加全國人大香港代表團、澳門代表團審議;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-03/07/c_1211055356.htm;0
07-03-2021;韓正會見林鄭月娥、賀一誠;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-03/07/c_1211055137.htm;0
07-03-2021;王毅：落實「愛國者治港」，完全合憲合法，正當合理;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-03/07/c_1211055074.htm;0
06-03-2021;韓正看望港澳地區全國政協委員並參加討論;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-03/06/c_1211054349.htm;0
05-03-2021;梁振英就全國兩會開幕發表聲明;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-03/05/c_1211052701.htm;0
05-03-2021;董建華就全國兩會開幕發表聲明;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-03/05/c_1211052699.htm;0
05-03-2021;李克強在政府工作報告中談港澳台工作;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-03/05/c_1211052025.htm;0
04-03-2021;汪洋：堅定支持全面落實「愛國者治港」原則;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-03/04/c_1211051409.htm;0
01-03-2021;中央有關部門聽取香港社會各界對完善「愛國者治港」有關制度的意見;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-03/01/c_1211046628.htm;0
22-02-2021;夏寶龍：全面落實「愛國者治港」原則 推進「一國兩制」實踐行穩致遠;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-02/22/c_1211035496.htm;0
29-01-2021;董建華：堅持「愛國者治港」是香港長期繁榮穩定的保障;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-01/29/c_1211002001.htm;0
27-01-2021;李克強聽取林鄭月娥述職報告 韓正出席;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-01/27/c_1210999283.htm;0
27-01-2021;習近平聽取林鄭月娥述職報告;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2021-01/27/c_1210999102.htm;0
17-12-2020;董建華：香港定能把握契機 再創「黃金時代」;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-12/17/c_1210935494.htm;0
11-11-2020;栗戰書主持十三屆全國人大常委會第二十三次會議閉幕會並作講話;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-11/11/c_1210882069.htm;0
06-11-2020;韓正會見林鄭月娥;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-11/06/c_1210876095.htm;0
16-10-2020;汪洋致信祝賀香港中華總商會成立120周年;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-10/16/c_1210844433.htm;0
12-10-2020;梁振英：克服當下困難，香港未來充滿希望;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-10/12/c_1210837070.htm;0
30-09-2020;董建華：在「一國兩制」下團結一致推動香港重新出發;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-09/30/c_1210825054.htm;0
27-09-2020;全國政協辦公廳 中共中央統戰部 國務院僑辦 國務院港澳辦 國務院台辦 中國僑聯聯合舉行國慶招待會 汪洋致辭;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-09/27/c_1210820127.htm;0
12-08-2020;梁振英：全國人大常委會相關決定能讓香港特區政府集中精力做好防疫工作;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-08/12/c_1210749088.htm;0
12-08-2020;董建華:全國人大常委會關於香港第六屆立法會繼續履職的決定合法合情合理;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-08/12/c_1210748631.htm;0
07-08-2020;董建華：香港國安法不會影響市民享有的合法權利和自由;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-08/07/c_1210740890.htm;0
06-08-2020;王毅：粗暴干涉香港事務才是破壞「一國兩制」;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-08/06/c_1210738831.htm;0
23-07-2020;董建華：香港成就由幾代人打拼而來 絕非外國恩賜;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-07/23/c_1210716128.htm;0
23-07-2020;汪洋出席「推進粵港澳大灣區創新合作」專題協商會並講話;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-07/23/c_1210716118.htm;0
03-07-2020;王晨：推動香港國安法有效實施 堅決維護國家安全和香港長治久安;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-07/03/c_1210687702.htm;0
30-06-2020;"栗戰書:維護國家安全和香港憲制法治秩序 推動""一國兩制""沿正確方向前進";http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-06/30/c_1210683807.htm;0
30-06-2020;中華人民共和國主席令（第四十九號）;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-06/30/c_1210683797.htm;0
30-06-2020;十三屆全國人大常委會表決通過香港國安法 習近平簽署主席令予以公布;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-06/30/c_1210683738.htm;0
29-06-2020;十三屆全國人大常委會舉行委員長會議聽取有關草案審議情況匯報 栗戰書主持;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-06/29/c_1210681573.htm;0
28-06-2020;十三屆全國人大常委會分組審議香港特區維護國家安全法草案 栗戰書參加審議;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-06/28/c_1210680652.htm;0
28-06-2020;十三屆全國人大常委會第二十次會議在京舉行;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-06/28/c_1210680363.htm;0
21-06-2020;夏寶龍聽取梁君彥對香港特別行政區維護國家安全法草案的意見;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-06/21/c_1210671011.htm;0
20-06-2020;栗戰書主持十三屆全國人大常委會第十九次會議閉幕會並作講話;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-06/20/c_1210670113.htm;0
19-06-2020;十三屆全國人大常委會第十九次會議在京舉行 栗戰書主持;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-06/19/c_1210668021.htm;0
09-06-2020;王毅：希望英國尊重中國在香港維護國家安全的正當權利;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-06/09/c_1210652602.htm;0
03-06-2020;韓正聽取香港特別行政區行政長官林鄭月娥對特區維護國家安全立法問題的意見;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-06/03/c_1210645382.htm;0
29-05-2020;夏寶龍：堅定不移推動「一國兩制」實踐行穩致遠;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-05/29/c_1210637967.htm;0
29-05-2020;李克強：確保「一國兩制」行穩致遠，維護香港長期繁榮穩定;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-05/29/c_1210637927.htm;0
26-05-2020;董建華：涉港國安立法只針對極少數犯下嚴重罪行者;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-05/26/c_1210633954.htm;0
25-05-2020;黨和國家領導同志同代表委員審議討論全國人大涉港決定草案;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-05/25/c_1210633155.htm;0
25-05-2020;全國政協領導同志分別參加全國政協十三屆三次會議討論;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-05/25/c_1210633075.htm;0
24-05-2020;韓正分別參加全國人大香港代表團、澳門代表團審議;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-05/24/c_1210632067.htm;0
24-05-2020;王毅談中央政府推進香港國家安全立法;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-05/24/c_1210631828.htm;0
23-05-2020;韓正看望港澳地區全國政協委員並參加討論;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-05/23/c_1210630958.htm;0
22-05-2020;王晨作關於完善香港選舉制度決定草案的説明;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-05/22/c_1210629434.htm;0
22-05-2020;李克強談港澳台工作;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2020-05/22/c_1210629195.htm;0
20-12-2019;習近平在慶祝澳門回歸祖國20周年大會暨澳門特別行政區第五屆政府就職典禮上的講話;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2019-12/20/c_1211232524.htm;0
19-12-2019;習近平會見林鄭月娥;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2019-12/19/c_1210403439.htm;0
16-12-2019;李克強會見來京述職的林鄭月娥 韓正出席;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2019-12/16/c_1210398742.htm;0
16-12-2019;習近平會見來京述職的林鄭月娥;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2019-12/16/c_1210398577.htm;0
09-12-2019;沈躍躍會見香港各界婦女聯合協進會訪京團;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2019-12/09/c_1210387849.htm;0
14-11-2019;HK's most pressing task to end violence, chaos and restore order: Xi;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2019-11/14/c_1210354541.htm;0
14-11-2019;習近平：止暴制亂 恢復秩序是香港當前最緊迫的任務;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2019-11/14/c_1210354539.htm;0
06-11-2019;韓正：全面準確貫徹「一國兩制」方針 穩步推進粵港澳大灣區建設;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2019-11/06/c_1210343759.htm;0
06-11-2019;韓正會見香港特別行政區行政長官林鄭月娥;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2019-11/06/c_1210343649.htm;0
05-11-2019;習近平會見林鄭月娥;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2019-11/05/c_1210341226.htm;0
29-05-2019;汪洋會見中國和平統一促進會香港總會參訪團;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2019-05/29/c_1124559623.htm;0
23-05-2019;汪洋會見香港中華總商會訪京團;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2019-05/23/c_1210141400.htm;0
21-05-2019;韓正會見香港福建社團聯會訪京團;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2019-05/21/c_1124524791.htm;0
06-03-2019;韓正分別參加全國人大香港代表團、澳門代表團審議;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2019-03/06/c_1210074810.htm;0
05-03-2019;李克強談港澳台工作;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2019-03/05/c_1210073588.htm;0
04-03-2019;韓正看望港澳地區全國政協委員並參加討論;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2019-03/04/c_1210073105.htm;0
02-03-2019;韓正：推動粵港澳大灣區建設邁上新台階;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2019-03/02/c_1210071234.htm;0
21-02-2019;以習近平同志為核心的黨中央關心粵港澳大灣區建設紀實;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2019-02/21/c_1210064906.htm;0
17-12-2018;習近平會見來京述職的林鄭月娥;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2018-12/17/c_1210017433.htm;0
14-12-2018;汪洋會見香港友好協進會訪京團;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2018-12/14/c_1210016027.htm;0
21-11-2018;韓正會見香港特別行政區政府常任秘書長和部門首長內地研修訪問團;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2018-11/21/c_129999426.htm;0
12-11-2018;習近平會見港澳慶國家改革開放40周年訪問團;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2018-11/12/c_129992117.htm;0
30-10-2018;汪洋會見港區省級政協委員聯誼會訪京團;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2018-10/30/c_129982445.htm;0
23-10-2018;習近平宣布：港珠澳大橋正式開通;http://big5.locpg.gov.cn/gate/big5/www.locpg.gov.cn/jsdt/2018-10/23/c_129977549.htm;0
