Date; Title; URL
10.2.2017; 行政長官出席國務院僑務辦公室和香港僑界社團聯會主辦香港各界新春晚會致辭全文; http://www.info.gov.hk/gia/general/201702/10/P2017021000632.htm
10.2.2017; 行政長官出席賽馬會夢想衝線計劃－《伴你啟航，創業導航》大型論壇致辭全文; http://www.info.gov.hk/gia/general/201702/10/P2017021000922.htm
8.2.2017; 行政長官禮賓府新春酒會致辭全文; http://www.info.gov.hk/gia/general/201702/08/P2017020800806.htm
24.1.2017; 行政長官出席百仁基金第八屆理事會就職典禮致辭全文; http://www.info.gov.hk/gia/general/201701/24/P2017012400880.htm
23.1.2017; 行政長官出席香港交通安全會暨香港交通安全隊周年晚宴致辭全文; http://www.info.gov.hk/gia/general/201701/23/P2017012301010.htm
22.1.2017; 行政長官出席香港中華出入口商會第33屆會董就職典禮致辭全文; http://www.info.gov.hk/gia/general/201701/22/P2017012200978.htm
18.1.2017; 《施政報告》全文（十五）; http://www.info.gov.hk/gia/general/201701/18/P2017011800488.htm
18.1.2017; 《施政報告》全文（十四）; http://www.info.gov.hk/gia/general/201701/18/P2017011800482.htm
18.1.2017; 《施政報告》全文（十三）; http://www.info.gov.hk/gia/general/201701/18/P2017011800473.htm
18.1.2017; 《施政報告》全文（十二）; http://www.info.gov.hk/gia/general/201701/18/P2017011800470.htm
18.1.2017; 《施政報告》全文（十一）; http://www.info.gov.hk/gia/general/201701/18/P2017011800465.htm
18.1.2017; 《施政報告》全文（十）; http://www.info.gov.hk/gia/general/201701/18/P2017011800461.htm
18.1.2017; 《施政報告》全文（九）; http://www.info.gov.hk/gia/general/201701/18/P2017011800439.htm
18.1.2017; 《施政報告》全文（八）; http://www.info.gov.hk/gia/general/201701/18/P2017011800425.htm
18.1.2017; 《施政報告》全文（七）; http://www.info.gov.hk/gia/general/201701/18/P2017011800416.htm
18.1.2017; 《施政報告》全文（六）; http://www.info.gov.hk/gia/general/201701/18/P2017011800414.htm
18.1.2017; 《施政報告》全文（五）; http://www.info.gov.hk/gia/general/201701/18/P2017011800401.htm
18.1.2017; 《施政報告》全文（四）; http://www.info.gov.hk/gia/general/201701/18/P2017011800389.htm
18.1.2017; 《施政報告》全文（三）; http://www.info.gov.hk/gia/general/201701/18/P2017011800378.htm
18.1.2017; 《施政報告》全文（二）; http://www.info.gov.hk/gia/general/201701/18/P2017011800369.htm
18.1.2017; 《施政報告》全文（一）; http://www.info.gov.hk/gia/general/201701/18/P2017011800332.htm
10.1.2017; 行政長官出席海洋公園40周年慶祝活動開幕儀式致辭全文; http://www.info.gov.hk/gia/general/201701/10/P2017011000619.htm
7.1.2017; 行政長官出席2017香港義工聯盟傑出義工嘉許禮致辭全文; http://www.info.gov.hk/gia/general/201701/07/P2017010700695.htm
3.1.2017; 行政長官出席關於港深推進落馬洲河套地區共同發展的合作備忘錄簽署儀式致辭全文; http://www.info.gov.hk/gia/general/201701/03/P2017010300633.htm
24.12.2016; 行政長官出席香港童軍105周年紀念大露營開幕禮致辭全文; http://www.info.gov.hk/gia/general/201612/24/P2016122400456.htm
23.12.2016; 行政長官出席故宮博物院與西九文化區管理局就興建香港故宮文化博物館合作備忘錄簽字儀式致辭全文; http://www.info.gov.hk/gia/general/201612/23/P2016122300761.htm
19.12.2016; 行政長官出席南港島綫啟用慶祝典禮致辭全文; http://www.info.gov.hk/gia/general/201612/19/P2016121900587.htm
15.12.2016; 行政長官出席香港國際創客節2016開幕禮致辭全文; http://www.info.gov.hk/gia/general/201612/15/P2016121500389.htm
10.12.2016; 行政長官出席二○一六年撲滅罪行聯席會議致辭全文; http://www.info.gov.hk/gia/general/201612/10/P2016121000342.htm
9.12.2016; 行政長官出席「第15屆香港珠三角工商界合作交流會」致辭全文; http://www.info.gov.hk/gia/general/201612/09/P2016120900998.htm
5.12.2016; 行政長官主持深港通開通儀式致辭全文; http://www.info.gov.hk/gia/general/201612/05/P2016120500293.htm
1.12.2016; 行政長官出席香港經濟峰會2017午餐會致辭全文; http://www.info.gov.hk/gia/general/201612/01/P2016120100789.htm
30.11.2016; 行政長官出席2016菁英論壇開幕典禮致辭全文; http://www.info.gov.hk/gia/general/201611/30/P2016113000637.htm
28.11.2016; 行政長官出席香港航空十周年慶典致辭全文; http://www.info.gov.hk/gia/general/201611/28/P2016112800862.htm
26.11.2016; 行政長官出席關愛長者資訊嘉年華致辭全文; http://www.info.gov.hk/gia/general/201611/26/P2016112600627.htm
18.11.2016; 署理行政長官出席工作體驗運動啟動禮致辭全文; http://www.info.gov.hk/gia/general/201611/18/P2016111800326.htm
16.11.2016; 行政長官出席香港各界紀念孫中山先生誕辰一百五十周年大會致辭全文; http://www.info.gov.hk/gia/general/201611/16/P2016111600631.htm
13.11.2016; 行政長官出席慶祝香港專業聯盟成立十五周年暨中華人民共和國成立六十七周年晚宴致辭全文; http://www.info.gov.hk/gia/general/201611/13/P2016111300784.htm
12.11.2016; 行政長官出席孫中山先生誕辰一百五十周年紀念儀式致辭全文; http://www.info.gov.hk/gia/general/201611/12/P2016111200355.htm
10.11.2016; 行政長官出席港鐵學院開幕典禮致辭全文; http://www.info.gov.hk/gia/general/201611/10/P2016111000529.htm
10.11.2016; 行政長官出席「聚焦深港通－內地香港資本市場論壇」致辭全文; http://www.info.gov.hk/gia/general/201611/10/P2016111000312.htm
9.11.2016; 行政長官出席香港各界紀念孫中山誕辰150周年大型展覽開幕酒會致辭全文; http://www.info.gov.hk/gia/general/201611/09/P2016110900577.htm
8.11.2016; 行政長官出席香港潮州商會會董就職典禮致辭全文; http://www.info.gov.hk/gia/general/201611/08/P2016110800587.htm
2.11.2016; 行政長官出席2016年「香港青年工業家獎」暨「傑出工業家獎」頒獎典禮致辭全文; http://www.info.gov.hk/gia/general/201611/02/P2016110200877.htm
30.10.2016; 行政長官出席2016年香港童軍大會操致辭全文; http://www.info.gov.hk/gia/general/201610/30/P2016103000399.htm
12.10.2016; 行政長官出席地區扶輪論壇致辭全文; http://www.info.gov.hk/gia/general/201610/12/P2016101200998.htm
9.10.2016; 行政長官出席2016國際汽聯電動方程式賽車錦標賽致辭; http://www.info.gov.hk/gia/general/201610/09/P2016100900578.htm
6.10.2016; 行政長官出席香港專業及資深行政人員協會十周年誌慶晚宴致辭全文; http://www.info.gov.hk/gia/general/201610/06/P2016100601044.htm
5.10.2016; 行政長官出席香港菁英會第九屆執委會就職典禮致辭全文; http://www.info.gov.hk/gia/general/201610/05/P2016100500871.htm
1.10.2016; 行政長官出席海南省港區政協委員聯誼會慶祝成立十周年暨國慶六十七周年煙花匯演致辭全文; http://www.info.gov.hk/gia/general/201610/01/P2016093000593.htm
1.10.2016; 行政長官國慶酒會致辭全文; http://www.info.gov.hk/gia/general/201610/01/P2016093000867.htm
28.9.2016; 行政長官出席金融服務界國慶聯歡晚會致辭全文; http://www.info.gov.hk/gia/general/201609/28/P2016092800929.htm
23.9.2016; 行政長官出席智經研究中心十周年晚宴致辭全文; http://www.info.gov.hk/gia/general/201609/23/P2016092300982.htm
23.9.2016; 行政長官出席新界鄉議局聯同二十七鄉鄉事委員會慶祝中華人民共和國建國六十七周年升旗儀式暨酒會致辭全文; http://www.info.gov.hk/gia/general/201609/23/P2016092300398.htm
22.9.2016; 行政長官出席香港廣東社團總會慶祝國慶酒會致辭全文; http://www.info.gov.hk/gia/general/201609/22/P2016092200830.htm
21.9.2016; 行政長官主持里約殘奧會中國香港代表團返港歡迎儀式致辭全文; http://www.info.gov.hk/gia/general/201609/21/P2016092100727.htm
20.9.2016; 行政長官出席慶祝中華人民共和國成立六十七周年暨香港青年聯會第二十四屆會慶及會董會就職典禮致辭全文; http://www.info.gov.hk/gia/general/201609/20/P2016092000816.htm
19.9.2016; 行政長官出席「青年‧創新‧未來」青年論壇致辭全文; http://www.info.gov.hk/gia/general/201609/19/P2016091900765.htm
12.9.2016; 行政長官出席香港中華出入口商會慶祝中華人民共和國成立六十七周年國慶酒會致辭全文; http://www.info.gov.hk/gia/general/201609/12/P2016091200756.htm
9.9.2016; 行政長官出席香港文化藝術界慶祝中華人民共和國成立六十七周年國慶酒會致辭全文; http://www.info.gov.hk/gia/general/201609/09/P2016090900897.htm
28.8.2016; 行政長官出席B-KOO「香港起飛」環球之旅啟航儀式致辭全文; http://www.info.gov.hk/gia/general/201608/28/P2016082800333.htm
27.8.2016; 行政長官出席里約奧運會內地奧運精英代表團訪港歡迎酒會致辭全文; http://www.info.gov.hk/gia/general/201608/27/P2016082700892.htm
26.8.2016; 行政長官出席里約2016奧運會中國香港代表團返港歡迎儀式致辭全文; http://www.info.gov.hk/gia/general/201608/26/P2016082600598.htm
17.8.2016; 行政長官出席香港友好協進會「歷屆全國人大代表、政協委員、海聯理事事務委員會」成立典禮致辭全文; http://www.info.gov.hk/gia/general/201608/17/P2016081700934.htm
19.7.2016; 行政長官出席香港X科技創業平台成立暨青年創業服務系統啟動儀式致辭全文; http://www.info.gov.hk/gia/general/201607/19/P2016071900589.htm
16.7.2016; 行政長官出席「一國兩制」與香港《基本法》研討會頒獎禮暨《紫荊論壇》創刊五周年慶典致辭全文; http://www.info.gov.hk/gia/general/201607/16/P2016071600918.htm
15.7.2016; 行政長官出席荔園Super Summer 2016開幕典禮致辭全文; http://www.info.gov.hk/gia/general/201607/15/P2016071500739.htm
8.7.2016; 行政長官出席行政長官卓越教學獎頒獎典禮致辭全文; http://www.info.gov.hk/gia/general/201607/08/P201607080731.htm
7.7.2016; 行政長官出席香港潮屬社團總會會董就職典禮致辭全文; http://www.info.gov.hk/gia/general/201607/07/P201607070822.htm
1.7.2016; 行政長官出席香港特別行政區成立十九周年酒會致辭全文; http://www.info.gov.hk/gia/general/201607/01/P201606300781.htm
27.6.2016; 行政長官出席香港中資銀行業協會成立慶典致辭; http://www.info.gov.hk/gia/general/201606/27/P201606270759.htm
25.6.2016; 行政長官主持全港青少年禁毒運動揭幕致辭全文; http://www.info.gov.hk/gia/general/201606/25/P201606250659.htm
19.6.2016; 署理行政長官出席格拉斯哥２０１６無家者世界盃香港代表隊授旗禮致辭全文; http://www.info.gov.hk/gia/general/201606/19/P201606170323.htm
15.6.2016; 署理行政長官出席慶祝香港回歸祖國十九周年暨香港友好協進會成立二十七周年晚會致辭全文; http://www.info.gov.hk/gia/general/201606/15/P201606150315.htm
15.6.2016; 署理行政長官出席香港各界文化促進會中國書畫名家藝術展開幕式致辭全文; http://www.info.gov.hk/gia/general/201606/15/P201606140575.htm
15.6.2016; 署理行政長官出席紫荊谷高峰論壇致辭全文; http://www.info.gov.hk/gia/general/201606/15/P201606140390.htm
11.6.2016; 署理行政長官出席新界鄉議局九十周年暨慶祝回歸綜藝嘉年華致辭全文; http://www.info.gov.hk/gia/general/201606/11/P201606100630.htm
19.5.2016; 行政長官出席Ｔ．ＰＡＲＫ［源．區］開幕典禮致辭全文; http://www.info.gov.hk/gia/general/201605/19/P201605190608.htm
19.5.2016; 行政長官陪同全國人大常委會委員長會見香港各界人士致歡迎辭全文; http://www.info.gov.hk/gia/general/201605/19/P201605190316.htm
18.5.2016; 行政長官在香港各界歡迎全國人大常委會委員長晚宴致辭全文; http://www.info.gov.hk/gia/general/201605/18/P201605180894.htm
17.5.2016; 行政長官於香港特區政府工作匯報前致歡迎辭; http://www.info.gov.hk/gia/general/201605/17/P201605170694.htm
6.5.2016; 行政長官出席香港科技園公司１５周年慶祝典禮致辭全文; http://www.info.gov.hk/gia/general/201605/06/P201605060767.htm
29.4.2016; 行政長官出席勞動節酒會致辭全文; http://www.info.gov.hk/gia/general/201604/29/P201604290890.htm
25.4.2016; 行政長官出席「２０１５年香港最佳新聞獎」頒獎典禮暨午餐會致辭全文; http://www.info.gov.hk/gia/general/201604/25/P201604250430.htm
21.4.2016; 行政長官出席２０１５香港藝術發展獎頒獎禮致辭全文; http://www.info.gov.hk/gia/general/201604/21/P201604210826.htm
20.4.2016; 行政長官出席第六屆「兩岸及香港《經濟日報》財經高峰論壇」致辭全文; http://www.info.gov.hk/gia/general/201604/20/P201604200351.htm
30.3.2016; 行政長官出席第五屆「傑出企業社會責任獎」頒獎典禮致辭全文; http://www.info.gov.hk/gia/general/201603/30/P201603300673.htm
21.3.2016; 行政長官出席明報「香港新機會－－十三五規劃的挑戰」高峰論壇開幕禮致辭全文; http://www.info.gov.hk/gia/general/201603/21/P201603210429.htm
20.3.2016; 行政長官出席「欣賞香港．服務香港日」開展禮致辭全文; http://www.info.gov.hk/gia/general/201603/20/P201603200176.htm
19.3.2016; 行政長官出席世界自然基金會「地球一小時」倒數活動致辭全文; http://www.info.gov.hk/gia/general/201603/19/P201603190855.htm
13.3.2016; 行政長官出席國泰航空第七屆「飛躍理想計劃」宣誓典禮致辭全文; http://www.info.gov.hk/gia/general/201603/13/P201603130577.htm
8.3.2016; 行政長官出席二○一六年國際婦女節慶祝酒會致辭全文; http://www.info.gov.hk/gia/general/201603/08/P201603080775.htm
4.3.2016; 行政長官出席香港專業人士（北京）協會「創新工商委員會」成立典禮致辭全文; http://www.info.gov.hk/gia/general/201603/04/P201603040857.htm
1.3.2016; 行政長官出席香港紅十字會總部開幕典禮致辭全文; http://www.info.gov.hk/gia/general/201603/01/P201603010658.htm
18.2.2016; 行政長官出席國務院僑務辦公室及香港僑界社團聯會的香港各界新春晚會致辭全文; http://www.info.gov.hk/gia/general/201602/18/P201602180791.htm
16.2.2016; 行政長官禮賓府新春酒會致辭全文; http://www.info.gov.hk/gia/general/201602/16/P201602160672.htm
6.2.2016; 行政長官出席香港警察學院結業會操致辭全文; http://www.info.gov.hk/gia/general/201602/06/P201602060416.htm
29.1.2016; 行政長官出席「一帶一路國際論壇２０１６」致辭全文; http://www.info.gov.hk/gia/general/201601/29/P201601290695.htm
23.1.2016; 行政長官出席「港事．國事．天下事」系列研討會致辭全文; http://www.info.gov.hk/gia/general/201601/23/P201601230564.htm
22.1.2016; 行政長官出席百仁基金第七屆董事局就職典禮致辭全文; http://www.info.gov.hk/gia/general/201601/22/P201601220941.htm
17.1.2016; 行政長官出席國泰航空２０１６「空中之旅」活動的發言內容; http://www.info.gov.hk/gia/general/201601/17/P201601170432.htm
13.1.2016; 《施政報告》全文（十二）; http://www.info.gov.hk/gia/general/201601/13/P201601130416.htm
13.1.2016; 《施政報告》全文（十一）; http://www.info.gov.hk/gia/general/201601/13/P201601130415.htm
13.1.2016; 《施政報告》全文（十）; http://www.info.gov.hk/gia/general/201601/13/P201601130413.htm
13.1.2016; 《施政報告》全文（九）; http://www.info.gov.hk/gia/general/201601/13/P201601130411.htm
13.1.2016; 《施政報告》全文（八）; http://www.info.gov.hk/gia/general/201601/13/P201601130410.htm
13.1.2016; 《施政報告》全文（七）; http://www.info.gov.hk/gia/general/201601/13/P201601130409.htm
13.1.2016; 《施政報告》全文（六）; http://www.info.gov.hk/gia/general/201601/13/P201601130408.htm
13.1.2016; 《施政報告》全文（五）; http://www.info.gov.hk/gia/general/201601/13/P201601130392.htm
13.1.2016; 《施政報告》全文（四）; http://www.info.gov.hk/gia/general/201601/13/P201601130387.htm
13.1.2016; 《施政報告》全文（三）; http://www.info.gov.hk/gia/general/201601/13/P201601130375.htm
13.1.2016; 《施政報告》全文（二）; http://www.info.gov.hk/gia/general/201601/13/P201601130356.htm
13.1.2016; 《施政報告》全文（一）; http://www.info.gov.hk/gia/general/201601/13/P201601130346.htm
19.12.2015; 行政長官出席香港體育學院開幕典禮致辭全文; http://www.info.gov.hk/gia/general/201512/19/P201512190425.htm
19.12.2015; 行政長官出席淨化海港計劃第二期甲啟用典禮致辭全文; http://www.info.gov.hk/gia/general/201512/19/P201512190296.htm
14.12.2015; 行政長官出席第二屆東盟發展論壇開幕式致辭全文; http://www.info.gov.hk/gia/general/201512/14/P201512140281.htm
13.12.2015; 行政長官出席「十大傑出青年選舉２０１５」頒獎典禮致辭全文; http://www.info.gov.hk/gia/general/201512/13/P201512130843.htm
10.12.2015; 行政長官出席嘉華集團六十周年晚宴致辭全文; http://www.info.gov.hk/gia/general/201512/10/P201512100847.htm
7.12.2015; 行政長官出席香港全國青聯委員協進會成立典禮致辭全文; http://www.info.gov.hk/gia/general/201512/07/P201512070721.htm
7.12.2015; 行政長官出席香港經濟峰會２０１６午餐會致辭全文; http://www.info.gov.hk/gia/general/201512/07/P201512070588.htm
4.12.2015; 行政長官出席第十四屆香港珠三角工商界合作交流會致辭全文; http://www.info.gov.hk/gia/general/201512/04/P201512040861.htm
4.12.2015; 署理行政長官出席港專賽馬會本科校園開幕禮致辭全文; http://www.info.gov.hk/gia/general/201512/04/P201512040455.htm
3.12.2015; 行政長官出席香港國際創客節開幕禮致辭全文; http://www.info.gov.hk/gia/general/201512/03/P201512030394.htm
3.12.2015; 行政長官出席生涯規劃創未來暨商校合作計劃慶典致辭全文; http://www.info.gov.hk/gia/general/201512/03/P201512030510.htm
27.11.2015; 行政長官出席香港中華總商會１１５周年會慶酒會致辭全文; http://www.info.gov.hk/gia/general/201511/27/P201511270364.htm
27.11.2015; 行政長官出席第十九屆北京．香港經濟合作研討洽談會開幕式致辭全文; http://www.info.gov.hk/gia/general/201511/27/P201511270326.htm
24.11.2015; 行政長官於滬港經濟發展協會三十周年慶典致辭全文; http://www.info.gov.hk/gia/general/201511/24/P201511240870.htm
6.11.2015; 行政長官出席中國（香港）國際投資論壇閉幕晚宴致辭全文; http://www.info.gov.hk/gia/general/201511/06/P201511060995.htm
3.11.2015; 行政長官出席「香港青年工業家獎」暨「傑出工業家獎」頒獎典禮致辭全文; http://www.info.gov.hk/gia/general/201511/03/P201511030741.htm
25.10.2015; 行政長官主持２０１５年香港童軍大會操致辭全文; http://www.info.gov.hk/gia/general/201510/25/P201510250343.htm
5.10.2015; 行政長官出席香港金融界慶祝國慶六十六周年晚會致辭全文; http://www.info.gov.hk/gia/general/201510/05/P201510050982.htm
5.10.2015; 行政長官出席香港各界紀念中國人民抗日戰爭勝利暨台灣光復７０周年紀念大會致辭全文; http://www.info.gov.hk/gia/general/201510/05/P201510050812.htm
1.10.2015; 行政長官國慶酒會致辭全文; http://www.info.gov.hk/gia/general/201510/01/P201509300940.htm
25.9.2015; 行政長官出席香港文化藝術界慶祝中華人民共和國成立六十六周年國慶酒會致辭全文; http://www.info.gov.hk/gia/general/201509/25/P201509250932.htm
20.9.2015; 行政長官出席「香港在國家發展戰略中的地位和作用」論壇致辭全文; http://www.info.gov.hk/gia/general/201509/20/P201509200362.htm
18.9.2015; 行政長官出席香港專業及資深行政人員協會九周年誌慶晚宴致辭全文; http://www.info.gov.hk/gia/general/201509/18/P201509180616.htm
14.9.2015; 行政長官出席香港青年聯會慶祝中華人民共和國成立六十六周年酒會暨第２３屆會慶及會董會就職典禮致辭全文; http://www.info.gov.hk/gia/general/201509/14/P201509140755.htm
14.9.2015; 行政長官出席香港中華出入口商會慶祝中華人民共和國成立六十六周年酒會致辭全文; http://www.info.gov.hk/gia/general/201509/14/P201509140508.htm
12.9.2015; 行政長官出席紀念《基本法》頒布二十五周年研討會致辭全文; http://www.info.gov.hk/gia/general/201509/12/P201509120386.htm
4.9.2015; 行政長官出席「二○一五年公務員優質服務獎勵計劃」頒獎典禮致辭全文; http://www.info.gov.hk/gia/general/201509/04/P201509040829.htm
26.8.2015; 行政長官出席香港各界紀念抗日戰爭勝利七十周年大型展覧開幕酒會致辭全文; http://www.info.gov.hk/gia/general/201508/26/P201508260698.htm
24.8.2015; 行政長官出席香港菁英會第八屆執委會就職典禮致辭全文; http://www.info.gov.hk/gia/general/201508/24/P201508240831.htm
20.8.2015; 行政長官出席第３０屆全國青少年科技創新大賽開幕典禮暨創新論壇致辭全文; http://www.info.gov.hk/gia/general/201508/20/P201508200462.htm
18.8.2015; 行政長官出席香港生產力促進局３Ｄ打印體驗廊揭幕典禮致辭全文; http://www.info.gov.hk/gia/general/201508/18/P201508180663.htm
13.8.2015; 行政長官出席「《中華人民共和國香港特別行政區基本法》頒佈２５周年大型圖片展」開幕儀式致辭全文; http://www.info.gov.hk/gia/general/201508/13/P201508130881.htm
13.8.2015; 行政長官出席「一帶一路」專題講座致辭全文; http://www.info.gov.hk/gia/general/201508/13/P201508130526.htm
5.8.2015; 署理行政長官出席「一帶一路」與香港的機遇高峰論壇午餐會致辭全文; http://www.info.gov.hk/gia/general/201508/05/P201508050492.htm
28.7.2015; 行政長官出席香港工業總會第５５屆會員周年大會暨會慶晚宴; http://www.info.gov.hk/gia/general/201507/28/P201507280953.htm
10.7.2015; 行政長官出席香港教育工作者聯會四十周年聯歡晚宴致辭全文; http://www.info.gov.hk/gia/general/201507/10/P201507100971.htm
10.7.2015; 行政長官主持行政長官卓越教學獎（２０１４∕２０１５）頒獎典禮致辭全文; http://www.info.gov.hk/gia/general/201507/10/P201507100900.htm
4.7.2015; 行政長官出席青年專業論壇２０１５致辭全文; http://www.info.gov.hk/gia/general/201507/04/P201507040798.htm
1.7.2015; 行政長官出席香港特別行政區成立十八周年酒會致辭全文; http://www.info.gov.hk/gia/general/201507/01/P201506300719.htm
29.6.2015; 行政長官出席大公報創刊１１３周年暨全港紀念抗戰勝利７０周年系列活動啟動儀式致辭全文; http://www.info.gov.hk/gia/general/201506/29/P201506290954.htm
27.6.2015; 行政長官出席「２０１５抗毒者聯盟」活動致辭全文; http://www.info.gov.hk/gia/general/201506/27/P201506270692.htm
26.6.2015; 行政長官出席荔園Ｓｕｐｅｒ　Ｓｕｍｍｅｒ　２０１５開幕禮致辭全文; http://www.info.gov.hk/gia/general/201506/26/P201506260873.htm
11.6.2015; 署理行政長官出席香港友好協進會晚會致辭全文; http://www.info.gov.hk/gia/general/201506/11/P201506100697.htm
7.6.2015; 行政長官出席「光明行動」嘉許禮暨體育共融嘉年華致辭全文; http://www.info.gov.hk/gia/general/201506/07/P201506070448.htm
28.5.2015; 行政長官主持「東江水供港５０周年」紀念儀式致辭全文; http://www.info.gov.hk/gia/general/201505/28/P201505280595.htm
