Date; Title
29-11-2021; 鄂港高層會晤暨鄂港合作會議第一次會議在湖北武漢舉行
29-11-2021; 行政長官展開武漢訪問行程
26-11-2021; 行政長官會見傳媒答問內容
25-11-2021; 行政長官訪問武漢
25-11-2021; 行政長官感謝福田敬二教授對抗疫工作的貢獻
23-11-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
22-11-2021; 行政長官主持第三日二○二一年度勳銜頒授典禮
21-11-2021; 行政長官主持第二日二○二一年度勳銜頒授典禮
20-11-2021; 依法推進立法會換屆選舉 落實「愛國者治港」
20-11-2021; 行政長官主持首日二○二一年度勳銜頒授典禮
16-11-2021; 行政長官於行政會議前會見傳媒答問內容
13-11-2021; 行政長官發表有關中共十九屆六中全會的聲明
12-11-2021; 中國香港積極參與亞太經合組織二○二一領導人非正式會議周
11-11-2021; 行政長官出席亞太經合組織商貿諮詢理事會成員對話
11-11-2021; 行政長官接種第三劑新冠疫苗
10-11-2021; 行政長官向全港中小學送贈《2021年施政報告》資料冊
09-11-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
29-10-2021; 環境局舉行「碳中和」夥伴啓動禮
26-10-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
21-10-2021; 任命海關關長
20-10-2021; 署理行政長官與主要官員呼籲市民及早接種季節性流感疫苗
19-10-2021; 行政長官休假
18-10-2021; 深水埗地區康健中心正式開幕
18-10-2021; 行政長官歡迎東京2020殘疾人奧運會中國香港代表團載譽返港
16-10-2021; 首屆「城市創科大挑戰」圓滿結束　新世代展示創新方案應對新常態
14-10-2021; 行政長官訪問廣州
12-10-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
12-10-2021; 行政長官訪問廣州和深圳
10-10-2021; 行政長官探訪過渡性房屋住戶
07-10-2021; 《行政長官2021年施政報告》答問會答問內容（二）
07-10-2021; 《行政長官2021年施政報告》答問會答問內容（一）
07-10-2021; 《行政長官2021年施政報告》記者會答問內容
06-10-2021; 《行政長官2021年施政報告》記者會開場發言
06-10-2021; 行政長官提出願景建設綠色優質宜居城市
06-10-2021; 《施政報告》致力提升管治以切合社會期望
06-10-2021; 行政長官決心確保持續土地供應滿足房屋需求
06-10-2021; 行政長官在《施政報告》提出建設北部都會區
06-10-2021; 行政長官闡述重點範疇推動經濟發展
06-10-2021; 行政長官《施政報告》謀劃香港美好未來
05-10-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
04-10-2021; 《行政長官2021年施政報告》及有關刊物星期三公開派發
29-09-2021; 國慶七十二周年慶祝活動
27-09-2021; 署理行政長官會見傳媒談話全文
27-09-2021; 行政長官參與全國運動會會旗交接儀式
27-09-2021; 行政長官對警務處高級督察林婉儀殉職表示悲痛
26-09-2021; 行政長官訪問西安
26-09-2021; 行政長官在西安與傳媒答問內容
25-09-2021; 行政長官在重慶展開考察活動
25-09-2021; 行政長官就國家外交部發出的事實清單發表聲明
24-09-2021; 行政長官與重慶市領導會面
24-09-2021; 署理行政長官頒授卓越教學獎予教師
24-09-2021; 行政長官率團參與2021年泛珠三角區域合作行政首長聯席會議
23-09-2021; 行政長官展開訪問四川成都行程
23-09-2021; 川港高層會晤暨川港合作會議第二次會議在四川舉行
21-09-2021; 行政長官哀悼張人龍逝世
21-09-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
21-09-2021; 行政長官訪問成都、重慶和西安
19-09-2021; 完善選舉制度後首場選舉順利舉行
19-09-2021; 行政長官會見傳媒開場發言及答問內容
17-09-2021; 行政長官祝賀國家航天員航天任務圓滿成功
14-09-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
12-09-2021; 行政長官出席《施政報告》諮詢會聽取市民意見
09-09-2021; 行政長官與參與「2020年研究評審工作」的專家成員會面
09-09-2021; 政府全力支持香港地方志中心編修《香港志》工作
09-09-2021; 行政長官到將軍澳探訪中學和聽取學生對《施政報告》意見
08-09-2021; 行政長官質詢時間答問內容
07-09-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
06-09-2021; 深港高層會晤暨2021年深港合作會議
06-09-2021; 行政長官歡迎中央公布《全面深化前海深港現代服務業合作區改革開放方案》和《橫琴粵澳深度合作區建設總體方案》
05-09-2021; 行政長官祝賀朱文佳在東京殘奧會為香港奪得銀牌
05-09-2021; 行政長官祝賀陳浩源在東京殘奧會奪得銅牌
04-09-2021; 行政長官祝賀梁育榮、劉慧茵和黃君恒在東京殘奧會為香港奪得銀牌
03-09-2021; 行政長官探訪中學和聽取學生對《施政報告》意見
03-09-2021; 行政長官前赴深圳出席深港高層會晤暨2021年深港合作會議
03-09-2021; 中國人民抗日戰爭勝利紀念日儀式
01-09-2021; 第六屆「一帶一路高峰論壇」今日開幕
01-09-2021; 行政長官祝賀梁育榮在東京殘奧會為香港奪得銅牌
31-08-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
30-08-2021; 滬港合作會議第五次會議
28-08-2021; 行政長官祝賀王婷莛在東京殘奧會為香港奪得首面獎牌
26-08-2021; 行政長官到訪「InnoHK創新香港研發平台」研發中心
26-08-2021; 行政長官歡迎國務院同意粵港澳承辦第十五屆全運會
24-08-2021; 行政長官探望在政府部門實習的殘疾學生
24-08-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
23-08-2021; 特區政府主辦國家《十四五規劃綱要》宣講會
22-08-2021; 行政長官出席《施政報告》公眾諮詢活動
20-08-2021; 行政長官主持第十四屆全運會香港特區代表團授旗儀式
19-08-2021; 行政長官歡迎東京2020奧運會中國香港代表隊凱旋返港
17-08-2021; 行政長官於行政會議前會見傳媒答問內容
13-08-2021; 行政長官視察啟德發展區
10-08-2021; 行政長官創新及策略發展顧問團第十二次會議
10-08-2021; 行政長官公布多項進一步推動體育發展措施
10-08-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
08-08-2021; 中國香港代表隊在東京奧運開創歷史佳績
08-08-2021; 行政長官祝賀李慧詩勇奪東京奥運銅牌
06-08-2021; 行政長官到訪香港科技大學
05-08-2021; 行政長官祝賀劉慕裳為香港奪得東京奧運銅牌
05-08-2021; 行政長官祝賀香港乒乓球運動員在東京奧運團體項目勇奪銅牌
04-08-2021; 行政長官向新加坡商界推廣香港獨特優勢
03-08-2021; 行政長官到訪香港城市大學
02-08-2021; 抗疫記者會答問內容
02-08-2021; 行政長官抗疫記者會開場發言
02-08-2021; 行政長官到訪香港大學
01-08-2021; 行政長官參與「全民運動日2021」與巿民分享運動樂趣
30-07-2021; 行政長官到訪嶺南大學
30-07-2021; 行政長官祝賀何詩蓓在東京奧運為香港再奪獎牌
29-07-2021; 行政長官到訪生物科技公司
28-07-2021; 行政長官祝賀何詩蓓在東京奧運為香港奪得獎牌
27-07-2021; 行政長官哀悼李文達逝世
26-07-2021; 行政長官祝賀張家朗在東京奧運為香港勇奪首面獎牌
26-07-2021; 行政長官到訪香港教育大學
23-07-2021; 行政長官到訪香港理工大學
23-07-2021; 行政長官、政治委任官員及行政會議成員年度更新利益申報
21-07-2021; 行政長官與國家文化和旅遊部副部長會面
20-07-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
19-07-2021; 行政長官到訪香港浸會大學
17-07-2021; 行政長官回應美國國務卿關於《香港國安法》的聲明
16-07-2021; 行政長官出席亞太經合組織領導人非正式會議
16-07-2021; 行政長官會見傳媒發言
15-07-2021; 行政長官就《施政報告》展開諮詢會
15-07-2021; 行政長官答問會答問內容（二）
15-07-2021; 行政長官答問會答問內容（一）
15-07-2021; 行政長官答問會開場發言
14-07-2021; 林鄭月娥到訪駐港國安公署及警務處國家安全處
13-07-2021; 行政長官於行政會議前會見傳媒答問內容
06-07-2021; 行政長官參觀香港中文大學醫院
06-07-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
06-07-2021; 《施政報告》諮詢工作展開
02-07-2021; 行政長官在香港國際機場會見傳媒發言
01-07-2021; 行政長官強烈譴責暴力及破壞公共秩序行為
27-06-2021; 行政長官赴京出席中國共產黨成立100周年慶祝活動
25-06-2021; 行政長官會見傳媒答問內容
25-06-2021; 行政長官與新任命主要官員會見傳媒發言
25-06-2021; 政府公布主要官員任免
23-06-2021; 行政長官歡迎《紀律部隊職系架構檢討報告書》
22-06-2021; 行政長官於行政會議前會見傳媒答問內容
21-06-2021; 抗疫記者會答問內容
21-06-2021; 抗疫記者會開場發言
15-06-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
10-06-2021; 行政長官到訪安泰邨
09-06-2021; 行政長官哀悼黃宜弘逝世
08-06-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
07-06-2021; 行政長官推廣香港作為藝術文化樞紐
03-06-2021; 行政長官向商界介紹《十四五規劃綱要》所帶來的機遇
02-06-2021; 行政長官質詢時間答問內容
01-06-2021; 行政長官與新任外交部駐港特派員公署特派員會面
01-06-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
31-05-2021; 「全城起動　快打疫苗」運動記者會答問內容
31-05-2021; 「全城起動　快打疫苗」運動記者會開場發言
31-05-2021; 全城起動 快打疫苗
30-05-2021; 行政長官哀悼苗禮治勳爵逝世
29-05-2021; 行政長官簽署《2021年完善選舉制度（綜合修訂）條例》
27-05-2021; 行政長官歡迎立法會通過《2021年完善選舉制度（綜合修訂）條例草案》
25-05-2021; 行政長官於行政會議前會見傳媒答問內容
24-05-2021; 行政長官祝賀教資會資助大學在「2020年研究評審工作」中取得佳績
22-05-2021; 行政長官主持「智慧監獄」開幕典禮
21-05-2021; 行政長官主持將軍澳百勝角消防處已婚人員宿舍竣工儀式
20-05-2021; 行政長官參觀巴塞爾藝術展香港展會
20-05-2021; 行政長官簽署《2021年公職（參選及任職）（雜項修訂）條例》
19-05-2021; 行政長官歡迎劉光源獲任命為外交部駐港特派員公署特派員
18-05-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
17-05-2021; 香港創新發明揚威日內瓦國際發明展
14-05-2021; 行政長官為香港單車運動員打氣
14-05-2021; 粵港合作聯席會議第二十二次會議舉行
11-05-2021; 行政長官創新及策略發展顧問團第十一次會議
11-05-2021; 行政長官到訪香港體育學院
11-05-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
06-05-2021; 行政長官向新西蘭推廣香港無限商機
04-05-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
01-05-2021; 行政長官五一勞動節感謝勞工界貢獻
28-04-2021; 行政長官質詢時間答問內容
27-04-2021; 行政長官於行政會議前會見傳媒答問內容
26-04-2021; 行政長官向日本商界介紹香港最新發展
22-04-2021; 行政長官在廣州出席粵港澳大灣區建設領導小組專題會議
21-04-2021; 行政長官出席粵港澳大灣區建設領導小組會議
20-04-2021; 行政長官出席博鰲亞洲論壇2021年年會
16-04-2021; 行政長官出席博鰲亞洲論壇年會
15-04-2021; 行政長官與市民參與香港海關學院和入境事務學院開放日
13-04-2021; 《2021年完善選舉制度（綜合修訂）條例草案》記者會答問內容
13-04-2021; 行政長官就《2021年完善選舉制度（綜合修訂）條例草案》記者會開場發言
13-04-2021; 行政長官於行政會議前會見傳媒答問內容
12-04-2021; 抗疫記者會答問內容
12-04-2021; 行政長官呼籲市民支持抗疫新路向
12-04-2021; 行政長官抗疫記者會開場發言
08-04-2021; 行政長官答問會答問內容（二）
08-04-2021; 行政長官答問會答問內容（一）
08-04-2021; 行政長官立法會答問會開場發言
06-04-2021; 行政長官到訪伊利沙伯體育館社區疫苗接種中心
31-03-2021; 委任政治助理
30-03-2021; 行政長官記者會答問內容
30-03-2021; 行政長官記者會開場發言
30-03-2021; 行政長官與立法會主席討論有關完善選舉制度的跟進工作
30-03-2021; 行政長官就全國人大常委會通過新修訂的《基本法》附件一和附件二發表聲明
30-03-2021; 行政長官於行政會議前會見傳媒答問內容
24-03-2021; 行政長官視察觀塘市區重建
23-03-2021; 行政長官於行政會議前會見傳媒答問內容
22-03-2021; 行政長官會見傳媒開場發言及答問內容
22-03-2021; 行政長官呼籲市民踴躍接種新冠疫苗
20-03-2021; 行政長官在中國發展高層論壇2021年會香港專場致辭
17-03-2021; 行政長官質詢時間開場發言和答問內容
16-03-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
11-03-2021; 行政長官就全國人民代表大會通過關於完善香港特區選舉制度的決定會見傳媒開場發言及答問內容
11-03-2021; 香港特區政府歡迎國家「十四五」規劃綱要　積極融入國家發展大局
11-03-2021; 行政長官就全國人民代表大會通過關於完善香港特區選舉制度的決定發表聲明
10-03-2021; 行政長官到訪中山紀念公園體育館社區疫苗接種中心
08-03-2021; 行政長官會見傳媒開場發言及答問內容
05-03-2021; 行政長官就全國人民代表大會關於完善香港特區選舉制度落實「愛國者治港」發表聲明
02-03-2021; 行政長官列席人大會議開幕式
27-02-2021; 行政長官到訪荔枝窩及在新界多處視察回收設施
24-02-2021; 行政長官就二零二一至二二年度《財政預算案》發表聲明
23-02-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
22-02-2021; 行政長官會見傳媒開場發言及答問內容
22-02-2021; 行政長官呼籲市民接種新冠疫苗
19-02-2021; 行政長官到訪香港藝術館和香港文化中心
15-02-2021; 行政長官到訪環保署轉廢為能及回收設施
15-02-2021; 行政長官視察新冠病毒污水監測工作
13-02-2021; 行政長官到訪落馬洲和深水埗運動場
12-02-2021; 行政長官到訪多區社區檢測中心
11-02-2021; 行政長官到訪個案追蹤辦公室和視察工地防疫措施
11-02-2021; 行政長官發表農曆新年賀辭
10-02-2021; 行政長官表揚七名現任和前任高級警務人員
09-02-2021; 行政長官與港區全國政協委員舉行視像座談會
09-02-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
08-02-2021; 行政長官到訪八鄉桃花圃和天水圍天幕街市
08-02-2021; 行政長官與港區人大代表舉行視像座談會
05-02-2021; 行政長官向歐洲商界人士介紹香港發展
04-02-2021; 行政長官答問會答問內容（二）
04-02-2021; 行政長官答問會答問內容（一）
04-02-2021; 行政長官立法會答問會開場發言
02-02-2021; 行政長官於行政會議前會見傳媒答問內容
01-02-2021; 行政長官感謝市民配合強制檢測行動
31-01-2021; 行政長官探訪警務人員
30-01-2021; 行政長官對社會福利署副署長林嘉泰逝世深感哀痛
27-01-2021; 行政長官向國家領導人述職
26-01-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
23-01-2021; 行政長官會見傳媒開場發言及答問內容
20-01-2021; 行政長官主持中央援建香港臨時醫院項目竣工移交儀式
19-01-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
18-01-2021; 亞洲金融論壇探討經濟新格局下的機遇和挑戰
14-01-2021; 行政長官與教資會成員會面
12-01-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
11-01-2021; 行政長官祝賀終審法院首席法官履新
05-01-2021; 行政長官於行政會議前會見傳媒開場發言及答問內容
30-12-2020; 2019冠狀病毒病疫苗顧問專家委員會舉行第一次會議
27-12-2020; 行政長官視察新界北和邊境等地區
27-12-2020; 行政長官視察「回港易」計劃實施情況
26-12-2020; 行政長官視察機場落實「外防輸入」和臨時醫院工程
26-12-2020; 行政長官視察港鐵小蠔灣車廠發展項目
26-12-2020; 行政長官主持屯門至赤鱲角北面連接路通車儀式
25-12-2020; 行政長官探訪檢測承辦商化驗所
24-12-2020; 行政長官到沙田乙明邨了解強制檢測公告執法行動
23-12-2020; 行政長官抗疫記者會答問內容
23-12-2020; 行政長官抗疫記者會開場發言
18-12-2020; 常任秘書長、部門首長和高級首長級公務員宣誓
16-12-2020; 政治委任官員宣誓擁護《基本法》和效忠香港特區
15-12-2020; 行政長官於行政會議前會見傳媒開場發言及答問內容
11-12-2020; 行政長官抗疫記者會答問內容
11-12-2020; 行政長官抗疫記者會開場發言
